,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
159,148,1979,1979-10-14,7,7,34.253,MIA,,BUF,W 17-7,*,7,12,58.33,101,0,1,51.0,,,8.42,4.67,,,,,0,0,Bob Griese,GrieBo00
160,149,1979,1979-10-21,8,8,34.260,MIA,@,NWE,L 13-28,*,10,18,55.56,57,1,2,40.5,1,3,3.17,-0.72,,,,,0,0,Bob Griese,GrieBo00
161,150,1979,1979-10-28,9,9,34.267,MIA,,GNB,W 27-7,*,18,27,66.67,287,1,0,114.3,2,24,10.63,11.37,,,,,0,0,Bob Griese,GrieBo00
162,151,1979,1979-11-05,10,10,34.275,MIA,,HOU,L 6-9,*,14,26,53.85,158,0,2,40.2,2,20,6.08,2.62,1,0,0.00,0,0,0,Bob Griese,GrieBo00
163,152,1979,1979-11-11,11,11,34.281,MIA,,BAL,W 19-0,*,12,24,50.00,141,2,2,61.3,2,18,5.88,3.79,1,6,6.00,0,0,0,Bob Griese,GrieBo00
164,153,1979,1979-11-18,12,12,34.288,MIA,@,CLE,L 24-30,*,10,21,47.62,115,0,2,25.0,1,8,5.48,1.19,1,3,3.00,0,0,0,Bob Griese,GrieBo00
165,154,1979,1979-11-25,13,13,34.295,MIA,@,BAL,W 28-24,,9,17,52.94,128,2,0,116.8,2,13,7.53,9.88,4,15,3.75,0,0,0,Bob Griese,GrieBo00
166,155,1979,1979-11-29,14,14,34.299,MIA,,NWE,W 39-24,,8,10,80.00,101,1,0,142.1,,,10.10,12.10,,,,,0,0,Bob Griese,GrieBo00
167,156,1979,1979-12-09,15,15,34.309,MIA,@,DET,W 28-10,*,17,22,77.27,229,2,1,121.2,5,44,10.41,10.18,,,,,0,0,Bob Griese,GrieBo00
168,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Bob Griese,GrieBo00
169,157,1980,1980-09-07,1,1,35.217,MIA,@,BUF,L 7-17,*,11,18,61.11,101,1,2,55.3,3,29,5.61,1.72,1,0,0.00,0,0,0,Bob Griese,GrieBo00
170,158,1980,1980-09-14,2,2,35.224,MIA,,CIN,W 17-16,*,3,8,37.50,36,0,1,12.5,2,28,4.50,-1.13,,,,,0,0,Bob Griese,GrieBo00
171,159,1980,1980-09-21,3,3,35.231,MIA,@,ATL,W 20-17,,10,14,71.43,140,2,1,113.1,2,18,10.00,9.64,,,,,0,0,Bob Griese,GrieBo00
172,160,1980,1980-09-28,4,4,35.238,MIA,,NOR,W 21-16,,16,23,69.57,241,1,0,118.2,1,6,10.48,11.35,,,,,0,0,Bob Griese,GrieBo00
173,161,1980,1980-10-05,5,5,35.245,MIA,,BAL,L 17-30,*,21,37,56.76,272,2,0,98.0,1,8,7.35,8.43,,,,,0,0,Bob Griese,GrieBo00
174,,,161 Games,,,,,,,101-57-3,,1926,3429,56.17,25092,192,172,77.1,234,2029,7.32,6.18,261,994,3.81,7,,42,Bob Griese,GrieBo00
