,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
28,28,2015,2015-12-06,12,13,24.253,OAK,,KAN,L 20-34,*,31,48,64.58,283,2,3,68.3,4,21,5.90,3.92,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,79,100%,0,0%,0,0%,,Derek Carr,CarrDe02
29,29,2015,2015-12-13,13,14,24.260,OAK,@,DEN,W 15-12,*,12,29,41.38,135,2,0,79.0,3,36,4.66,6.03,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,57,100%,0,0%,0,0%,,Derek Carr,CarrDe02
30,30,2015,2015-12-20,14,15,24.267,OAK,,GNB,L 20-30,*,23,47,48.94,276,2,2,63.8,3,24,5.87,4.81,4,42,10.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,77,100%,0,0%,0,0%,,Derek Carr,CarrDe02
31,31,2015,2015-12-24,15,16,24.271,OAK,,SDG,W 23-20,*,23,38,60.53,204,1,1,72.7,3,29,5.37,4.71,4,30,7.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,,Derek Carr,CarrDe02
32,32,2015,2016-01-03,16,17,24.281,OAK,@,KAN,L 17-23,*,21,33,63.64,194,1,1,77.1,6,37,5.88,5.12,2,12,6.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,0,0,57,100%,0,0%,0,0%,,Derek Carr,CarrDe02
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Derek Carr,CarrDe02
34,33,2016,2016-09-11,1,1,25.167,OAK,@,NOR,W 35-34,*,24,38,63.16,319,1,0,98.5,0,0,8.39,8.92,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Derek Carr,CarrDe02
35,34,2016,2016-09-18,2,2,25.174,OAK,,ATL,L 28-35,*,34,45,75.56,299,3,0,115.0,1,0,6.64,7.98,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,-7,0,75,100%,0,0%,0,0%,,Derek Carr,CarrDe02
36,35,2016,2016-09-25,3,3,25.181,OAK,@,TEN,W 17-10,*,21,35,60.00,249,1,1,79.3,1,4,7.11,6.40,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Derek Carr,CarrDe02
37,36,2016,2016-10-02,4,4,25.188,OAK,@,BAL,W 28-27,*,25,35,71.43,199,4,0,123.4,0,0,5.69,7.97,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Derek Carr,CarrDe02
38,37,2016,2016-10-09,5,5,25.195,OAK,,SDG,W 34-31,*,25,40,62.50,317,2,1,93.4,3,17,7.93,7.80,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,72,99%,0,0%,0,0%,,Derek Carr,CarrDe02
39,38,2016,2016-10-16,6,6,25.202,OAK,,KAN,L 10-26,*,22,34,64.71,225,1,1,81.1,2,4,6.62,5.88,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,-3,0,55,100%,0,0%,0,0%,,Derek Carr,CarrDe02
40,39,2016,2016-10-23,7,7,25.209,OAK,@,JAX,W 33-16,*,23,37,62.16,200,1,0,85.4,0,0,5.41,5.95,4,4,1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Derek Carr,CarrDe02
41,40,2016,2016-10-30,8,8,25.216,OAK,@,TAM,W 30-24,*,40,59,67.80,513,4,0,117.4,2,15,8.69,10.05,1,13,13.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,94,100%,0,0%,0,0%,,Derek Carr,CarrDe02
42,41,2016,2016-11-06,9,9,25.223,OAK,,DEN,W 30-20,*,20,31,64.52,184,0,0,80.6,2,5,5.94,5.94,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,88,100%,0,0%,0,0%,,Derek Carr,CarrDe02
