,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
17,17,1995,1995-09-03,1,1,24.034,WAS,,ARI,W 27-7,,9,15,60.00,157,2,0,135.3,0,0,10.47,13.13,3,-4,-1.33,0,0,0,1,0,0,1,0,0,,Gus Frerotte,FrerGu00
18,18,1995,1995-09-10,2,2,24.041,WAS,,OAK,L 8-20,*,20,34,58.82,272,0,1,72.2,2,12,8.00,6.68,2,1,0.50,0,0,0,2,0,0,2,-3,0,,Gus Frerotte,FrerGu00
19,19,1995,1995-09-17,3,3,24.048,WAS,@,DEN,L 31-38,*,16,26,61.54,233,3,1,113.1,1,8,8.96,9.54,0,0,,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
20,20,1995,1995-09-24,4,4,24.055,WAS,@,TAM,L 6-14,*,21,40,52.50,230,0,1,59.4,3,14,5.75,4.63,2,2,1.00,0,0,0,0,1,0,0,0,0,,Gus Frerotte,FrerGu00
21,21,1995,1995-10-01,5,5,24.062,WAS,,DAL,W 27-23,*,13,24,54.17,192,2,1,91.0,1,9,8.00,7.79,1,-2,-2.00,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
22,22,1995,1995-10-08,6,6,24.069,WAS,@,PHI,L 34-37,*,22,45,48.89,252,2,1,71.7,3,26,5.60,5.49,4,4,1.00,1,1,6,1,1,0,0,0,0,,Gus Frerotte,FrerGu00
23,23,1995,1995-10-15,7,7,24.076,WAS,@,ARI,L 20-24,*,15,29,51.72,242,2,1,88.6,2,25,8.34,8.17,1,0,0.00,0,0,0,2,0,0,0,0,0,,Gus Frerotte,FrerGu00
24,24,1995,1995-10-22,8,8,24.083,WAS,,DET,W 36-30,*,21,39,53.85,245,1,0,81.7,1,6,6.28,6.79,1,9,9.00,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
25,25,1995,1995-10-29,9,9,24.090,WAS,,NYG,L 15-24,*,22,44,50.00,345,0,4,38.5,4,39,7.84,3.75,2,13,6.50,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
26,26,1995,1995-11-05,10,10,24.097,WAS,@,KAN,L 3-24,*,11,34,32.35,140,0,0,46.2,2,18,4.12,4.12,0,0,,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
27,27,1995,1995-11-19,11,12,24.111,WAS,,SEA,L 20-27,*,14,32,43.75,200,1,2,49.0,1,7,6.25,4.06,2,1,0.50,0,0,0,0,,0,0,0,0,,Gus Frerotte,FrerGu00
28,28,1995,1995-11-26,12,13,24.118,WAS,,PHI,L 7-14,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Gus Frerotte,FrerGu00
