,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
16,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Blake Bortles,BortBl00
17,17,2015,2015-09-13,1,1,23.138,JAX,,CAR,L 9-20,*,22,40,55.00,183,1,2,54.5,5,14,4.58,2.83,4,26,6.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Blake Bortles,BortBl00
18,18,2015,2015-09-20,2,2,23.145,JAX,,MIA,W 23-20,*,18,33,54.55,273,2,0,102.2,0,0,8.27,9.48,2,27,13.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Blake Bortles,BortBl00
19,19,2015,2015-09-27,3,3,23.152,JAX,@,NWE,L 17-51,*,17,33,51.52,242,2,1,83.1,2,6,7.33,7.18,3,7,2.33,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,57,100%,0,0%,0,0%,,Blake Bortles,BortBl00
20,20,2015,2015-10-04,4,4,23.159,JAX,@,IND,L 13-16,*,28,50,56.00,298,1,0,80.2,1,9,5.96,6.36,4,31,7.75,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-15,0,82,100%,0,0%,0,0%,,Blake Bortles,BortBl00
21,21,2015,2015-10-11,5,5,23.166,JAX,@,TAM,L 31-38,*,23,33,69.70,303,4,1,125.4,6,33,9.18,10.24,1,21,21.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Blake Bortles,BortBl00
22,22,2015,2015-10-18,6,6,23.173,JAX,,HOU,L 20-31,*,30,53,56.60,331,3,3,70.6,3,20,6.25,4.83,4,37,9.25,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,81,100%,0,0%,0,0%,,Blake Bortles,BortBl00
23,23,2015,2015-10-25,7,7,23.180,JAX,,BUF,W 34-31,*,13,29,44.83,182,2,1,74.2,2,7,6.28,6.10,5,-3,-0.60,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Blake Bortles,BortBl00
24,24,2015,2015-11-08,8,9,23.194,JAX,@,NYJ,L 23-28,*,24,40,60.00,381,2,2,87.6,6,43,9.53,8.28,4,32,8.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,66,100%,0,0%,0,0%,,Blake Bortles,BortBl00
25,25,2015,2015-11-15,9,10,23.201,JAX,@,BAL,W 22-20,*,22,45,48.89,188,2,1,65.8,3,20,4.18,4.07,2,25,12.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Blake Bortles,BortBl00
26,26,2015,2015-11-19,10,11,23.205,JAX,,TEN,W 19-13,*,21,30,70.00,242,1,1,91.3,4,24,8.07,7.23,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,60,100%,0,0%,0,0%,,Blake Bortles,BortBl00
27,27,2015,2015-11-29,11,12,23.215,JAX,,SDG,L 25-31,*,30,49,61.22,329,2,1,86.2,2,11,6.71,6.61,6,33,5.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Blake Bortles,BortBl00
