,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
61,59,2018,2018-11-22,11,12,,NOR,,ATL,W 31-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
62,60,2018,2018-11-29,12,13,,NOR,@,DAL,L 10-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
63,61,2018,2018-12-09,13,14,,NOR,@,TAM,W 28-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
64,62,2018,2018-12-17,14,15,,NOR,@,CAR,W 12-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
65,63,2018,2018-12-23,15,16,,NOR,,PIT,W 31-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
66,64,2018,2018-12-30,16,17,26.050,NOR,,CAR,L 14-33,*,14,22,63.64,118,1,1,73.7,2,8,5.36,4.23,4,12,3.00,0,,0,0,0,0,0,0,0,0,52,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Teddy Bridgewater,BridTe00
68,65,2019,2019-09-09,1,1,,NOR,,HOU,W 30-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
69,66,2019,2019-09-15,2,2,26.309,NOR,@,LAR,L 9-27,,17,30,56.67,165,0,0,72.2,2,16,5.50,5.50,2,5,2.50,0,,0,0,1,0,0,0,0,0,54,86%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
70,67,2019,2019-09-22,3,3,26.316,NOR,@,SEA,W 33-27,*,19,27,70.37,177,2,0,112.7,0,0,6.56,8.04,3,12,4.00,0,,0,0,0,0,0,0,0,0,55,98%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
71,68,2019,2019-09-29,4,4,26.323,NOR,,DAL,W 12-10,*,23,30,76.67,193,0,1,78.9,5,44,6.43,4.93,3,8,2.67,0,,0,0,0,0,0,0,0,0,68,97%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
72,69,2019,2019-10-06,5,5,26.330,NOR,,TAM,W 31-24,*,26,34,76.47,314,4,1,131.2,0,0,9.24,10.26,5,7,1.40,0,,0,0,0,0,0,0,0,0,64,93%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
73,70,2019,2019-10-13,6,6,26.337,NOR,@,JAX,W 13-6,*,24,36,66.67,240,1,0,94.7,3,18,6.67,7.22,3,0,0.00,0,,0,0,0,0,0,0,0,0,63,95%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
74,71,2019,2019-10-20,7,7,26.344,NOR,@,CHI,W 36-25,*,23,38,60.53,281,2,0,100.9,1,8,7.39,8.45,4,7,1.75,0,,0,0,0,0,0,0,0,0,74,97%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
75,72,2019,2019-10-27,8,8,26.351,NOR,,ARI,W 31-9,,0,0,,0,0,0,,0,0,,,2,-2,-1.00,0,,0,0,0,0,0,0,0,0,5,7%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
76,73,2019,2019-11-10,9,10,,NOR,,ATL,L 9-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
77,74,2019,2019-11-17,10,11,,NOR,@,TAM,W 34-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
78,75,2019,2019-11-24,11,12,,NOR,,CAR,W 34-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
79,76,2019,2019-11-28,12,13,,NOR,@,ATL,W 26-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
80,77,2019,2019-12-08,13,14,,NOR,,SFO,L 46-48,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
81,78,2019,2019-12-16,14,15,27.036,NOR,,IND,W 34-7,,0,0,,0,0,0,,0,0,,,3,-3,-1.00,0,,0,0,0,0,0,0,0,0,6,9%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
82,79,2019,2019-12-22,15,16,,NOR,@,TEN,W 38-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
83,80,2019,2019-12-29,16,17,27.049,NOR,@,CAR,W 42-10,,1,1,100.00,14,0,0,118.7,1,3,14.00,14.00,3,-3,-1.00,0,,0,0,0,0,0,0,0,0,11,16%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Teddy Bridgewater,BridTe00
85,81,2020,2020-09-13,1,1,27.308,CAR,,LVR,L 30-34,*,22,34,64.71,269,1,0,98.8,1,10,7.91,8.50,4,26,6.50,0,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
86,82,2020,2020-09-20,2,2,27.315,CAR,@,TAM,L 17-31,*,33,42,78.57,367,0,2,83.2,5,27,8.74,6.60,0,0,,0,,0,0,1,1,0,0,0,0,73,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
87,83,2020,2020-09-27,3,3,27.322,CAR,@,LAC,W 21-16,*,22,28,78.57,235,1,0,113.5,2,14,8.39,9.11,2,12,6.00,0,,0,0,0,0,0,0,0,0,51,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
88,84,2020,2020-10-04,4,4,27.329,CAR,,ARI,W 31-21,*,26,37,70.27,276,2,1,98.5,0,0,7.46,7.32,6,32,5.33,1,,1,6,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
89,85,2020,2020-10-11,5,5,27.336,CAR,@,ATL,W 23-16,*,27,36,75.00,313,2,0,119.3,0,0,8.69,9.81,3,3,1.00,0,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
90,86,2020,2020-10-18,6,6,27.343,CAR,,CHI,L 16-23,*,16,29,55.17,216,0,2,50.4,4,25,7.45,4.34,8,48,6.00,0,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
91,87,2020,2020-10-25,7,7,27.350,CAR,@,NOR,L 24-27,*,23,28,82.14,254,2,0,128.3,1,8,9.07,10.50,2,10,5.00,0,,0,0,0,0,0,0,0,0,46,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
92,88,2020,2020-10-29,8,8,27.354,CAR,,ATL,L 17-25,*,15,23,65.22,176,1,1,84.7,3,22,7.65,6.57,5,30,6.00,0,,0,0,0,0,0,0,0,0,48,89%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
93,89,2020,2020-11-08,9,9,27.364,CAR,@,KAN,L 31-33,*,36,49,73.47,310,2,0,103.3,2,7,6.33,7.14,2,19,9.50,1,,1,6,0,0,0,0,0,0,83,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
94,90,2020,2020-11-15,10,10,28.005,CAR,,TAM,L 23-46,*,18,24,75.00,136,2,1,98.6,1,5,5.67,5.46,3,16,5.33,1,,1,6,0,0,0,0,0,0,43,90%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
95,91,2020,2020-11-22,11,11,,CAR,,DET,W 20-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Teddy Bridgewater,BridTe00
96,92,2020,2020-11-29,12,12,28.019,CAR,@,MIN,L 27-28,*,19,36,52.78,267,1,1,74.7,0,0,7.42,6.72,2,12,6.00,0,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
97,93,2020,2020-12-13,13,14,28.033,CAR,,DEN,L 27-32,*,30,40,75.00,283,0,0,94.1,4,38,7.08,7.08,3,31,10.33,1,,1,6,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
98,94,2020,2020-12-19,14,15,28.039,CAR,@,GNB,L 16-24,*,21,35,60.00,258,0,0,82.8,3,9,7.37,7.37,4,26,6.50,1,,1,6,1,1,0,0,0,0,69,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
99,95,2020,2020-12-27,15,16,28.047,CAR,@,WAS,W 20-13,*,19,28,67.86,197,1,1,85.0,4,30,7.04,6.14,6,7,1.17,0,,0,0,2,1,0,0,0,0,67,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
100,96,2020,2021-01-03,16,17,28.054,CAR,,NOR,L 7-33,*,13,23,56.52,176,0,2,44.8,1,10,7.65,3.74,3,7,2.33,0,,0,0,2,0,0,1,-7,0,39,63%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
101,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Teddy Bridgewater,BridTe00
102,97,2021,2021-09-12,1,1,28.306,DEN,@,NYG,W 27-13,*,28,36,77.78,264,2,0,115.7,2,9,7.33,8.44,3,19,6.33,0,,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
103,98,2021,2021-09-19,2,2,28.313,DEN,@,JAX,W 23-13,*,26,34,76.47,328,2,0,125.6,3,26,9.65,10.82,4,1,0.25,0,,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
104,99,2021,2021-09-26,3,3,28.320,DEN,,NYJ,W 26-0,*,19,25,76.00,235,0,0,104.6,2,12,9.40,9.40,4,24,6.00,0,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
105,100,2021,2021-10-03,4,4,28.327,DEN,,BAL,L 7-23,*,7,16,43.75,65,1,0,76.3,2,15,4.06,5.31,1,2,2.00,0,,0,0,0,0,0,0,0,0,31,51%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
106,101,2021,2021-10-10,5,5,28.334,DEN,@,PIT,L 19-27,*,24,38,63.16,288,2,1,92.9,2,20,7.58,7.45,1,11,11.00,0,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
107,102,2021,2021-10-17,6,6,28.341,DEN,,LVR,L 24-34,*,35,49,71.43,334,3,3,84.9,5,25,6.82,5.29,2,9,4.50,0,,0,0,1,1,0,0,0,0,81,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
108,103,2021,2021-10-21,7,7,28.345,DEN,@,CLE,L 14-17,*,23,33,69.70,187,2,1,91.4,2,5,5.67,5.52,2,3,1.50,0,,0,0,0,0,0,0,0,0,50,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
109,104,2021,2021-10-31,8,8,28.355,DEN,,WAS,W 17-10,*,19,26,73.08,213,1,0,109.9,4,23,8.19,8.96,1,1,1.00,0,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
110,105,2021,2021-11-07,9,9,28.362,DEN,@,DAL,W 30-16,*,19,28,67.86,249,1,0,107.6,4,32,8.89,9.61,3,-1,-0.33,1,,1,6,0,0,0,0,0,0,78,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
111,106,2021,2021-11-14,10,10,29.004,DEN,,PHI,L 13-30,*,22,36,61.11,226,0,0,79.2,1,14,6.28,6.28,0,0,,0,,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
112,107,2021,2021-11-28,11,12,29.018,DEN,,LAC,W 28-13,*,11,18,61.11,129,1,0,101.4,0,0,7.17,8.28,2,10,5.00,1,,1,6,0,0,0,0,0,0,43,69%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
113,108,2021,2021-12-05,12,13,29.025,DEN,@,KAN,L 9-22,*,22,40,55.00,257,1,2,62.2,1,7,6.43,4.68,4,17,4.25,0,,0,0,0,0,0,0,0,0,77,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
114,109,2021,2021-12-12,13,14,29.032,DEN,,DET,W 38-10,*,18,25,72.00,179,2,0,118.6,1,5,7.16,8.76,0,0,,0,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
115,110,2021,2021-12-19,14,15,29.039,DEN,,CIN,L 10-15,*,12,22,54.55,98,0,0,66.1,2,18,4.45,4.45,3,10,3.33,0,,0,0,0,0,0,0,0,0,43,57%,0,0%,0,0%,,Teddy Bridgewater,BridTe00
116,111,2021,2021-12-26,15,16,,DEN,@,LVR,L 13-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Teddy Bridgewater,BridTe00
117,112,2021,2022-01-02,16,17,,DEN,@,LAC,L 13-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Teddy Bridgewater,BridTe00
118,113,2021,2022-01-08,17,18,,DEN,,KAN,L 24-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Teddy Bridgewater,BridTe00
119,,,73 Games,,,,,,,41-32-0,,1323,1988,66.55,14437,71,43,90.7,159,1069,7.26,7.00,216,819,3.79,11,1,11,68,19,7,0,3,-9,0,,,,,,,,Teddy Bridgewater,BridTe00
