,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
52,50,1997,1997-09-07,2,2,,WAS,@,PIT,L 13-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
53,51,1997,1997-09-14,3,3,,WAS,,ARI,W 19-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
54,52,1997,1997-09-28,4,5,,WAS,,JAX,W 24-12,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
55,53,1997,1997-10-05,5,6,,WAS,@,PHI,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
56,54,1997,1997-10-13,6,7,,WAS,,DAL,W 21-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
57,55,1997,1997-10-19,7,8,,WAS,@,TEN,L 14-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
58,56,1997,1997-10-26,8,9,,WAS,,BAL,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
59,57,1997,1997-11-02,9,10,,WAS,@,CHI,W 31-8,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
60,58,1997,1997-11-09,10,11,,WAS,,DET,W 30-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
61,59,1997,1997-11-16,11,12,,WAS,@,DAL,L 14-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
62,60,1997,1997-11-23,12,13,,WAS,,NYG,T 7-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
63,61,1997,1997-11-30,13,14,,WAS,,STL,L 20-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Trent Green,GreeTr00
64,62,1997,1997-12-07,14,15,,WAS,@,ARI,W 38-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
65,63,1997,1997-12-13,15,16,,WAS,@,NYG,L 10-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
66,64,1997,1997-12-21,16,17,27.165,WAS,,PHI,W 35-32,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
68,65,1998,1998-09-06,1,1,28.059,WAS,@,NYG,L 24-31,,17,25,68.00,208,2,0,120.1,3,17,8.32,9.92,0,0,,0,,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
69,66,1998,1998-09-14,2,2,28.067,WAS,,SFO,L 10-45,*,14,25,56.00,201,1,1,78.9,4,19,8.04,7.04,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,,Trent Green,GreeTr00
70,67,1998,1998-09-20,3,3,28.073,WAS,@,SEA,L 14-24,*,27,54,50.00,383,2,2,70.2,3,14,7.09,6.17,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,,Trent Green,GreeTr00
71,68,1998,1998-09-27,4,4,28.080,WAS,,DEN,L 16-38,*,19,31,61.29,252,1,2,70.9,3,17,8.13,5.87,4,20,5.00,0,0,0,0,,0,0.0%,,,0,0,3,1,0,1,0,0,,Trent Green,GreeTr00
72,69,1998,1998-10-04,5,5,28.087,WAS,,DAL,L 10-31,*,13,29,44.83,193,1,1,64.3,4,29,6.66,5.79,3,10,3.33,0,,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,,Trent Green,GreeTr00
73,70,1998,1998-10-11,6,6,28.094,WAS,@,PHI,L 12-17,*,12,21,57.14,115,0,1,52.7,4,25,5.48,3.33,2,15,7.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
74,71,1998,1998-10-18,7,7,,WAS,@,MIN,L 7-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
75,72,1998,1998-11-01,8,9,28.115,WAS,,NYG,W 21-14,*,21,31,67.74,225,1,0,99.5,4,29,7.26,7.90,5,0,0.00,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Trent Green,GreeTr00
76,73,1998,1998-11-08,9,10,28.122,WAS,@,ARI,L 27-29,*,17,33,51.52,183,1,0,78.2,3,16,5.55,6.15,3,6,2.00,0,1,1,-8,-8.00,0,100.0%,-8.00,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
77,74,1998,1998-11-15,10,11,28.129,WAS,,PHI,W 28-3,*,14,33,42.42,169,1,0,68.9,4,31,5.12,5.73,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,2,1,0,1,0,0,,Trent Green,GreeTr00
78,75,1998,1998-11-22,11,12,28.136,WAS,,ARI,L 42-45,*,30,49,61.22,382,4,1,104.3,5,29,7.80,8.51,5,26,5.20,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Trent Green,GreeTr00
79,76,1998,1998-11-29,12,13,28.143,WAS,@,OAK,W 29-19,*,16,31,51.61,224,3,0,107.5,3,15,7.23,9.16,3,-2,-0.67,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
80,77,1998,1998-12-06,13,14,28.150,WAS,,SDG,W 24-20,*,18,37,48.65,235,2,1,75.8,2,23,6.35,6.22,2,9,4.50,0,1,1,0,0.00,0,100.0%,0.00,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
81,78,1998,1998-12-13,14,15,28.157,WAS,@,CAR,W 28-25,*,23,42,54.76,257,2,0,89.1,1,8,6.12,7.07,5,12,2.40,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
82,79,1998,1998-12-19,15,16,28.163,WAS,,TAM,W 20-16,*,16,33,48.48,191,1,1,64.1,5,55,5.79,5.03,4,5,1.25,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,,Trent Green,GreeTr00
83,80,1998,1998-12-27,16,17,28.171,WAS,@,DAL,L 7-23,*,21,35,60.00,223,1,1,76.3,1,11,6.37,5.66,1,11,11.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
85,81,2000,2000-09-04,1,1,,STL,,DEN,W 41-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
86,82,2000,2000-09-10,2,2,,STL,@,SEA,W 37-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
87,83,2000,2000-09-17,3,3,,STL,,SFO,W 41-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
88,84,2000,2000-09-24,4,4,,STL,@,ATL,W 41-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
89,85,2000,2000-10-01,5,5,30.084,STL,,SDG,W 57-31,,3,4,75.00,75,1,0,156.2,0,0,18.75,23.75,3,-3,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
90,86,2000,2000-10-15,6,7,,STL,,ATL,W 45-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
91,87,2000,2000-10-22,7,8,30.105,STL,@,KAN,L 34-54,,15,21,71.43,205,3,1,122.0,2,14,9.76,10.48,1,-2,-2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
92,88,2000,2000-10-29,8,9,30.112,STL,@,SFO,W 34-24,*,22,39,56.41,310,2,1,88.6,2,12,7.95,7.82,5,6,1.20,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
93,89,2000,2000-11-05,9,10,30.119,STL,,CAR,L 24-27,*,29,42,69.05,431,2,0,118.3,5,36,10.26,11.21,2,12,6.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Trent Green,GreeTr00
94,90,2000,2000-11-12,10,11,30.126,STL,@,NYG,W 38-24,*,27,45,60.00,272,4,1,97.6,2,16,6.04,6.82,6,54,9.00,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Trent Green,GreeTr00
95,91,2000,2000-11-20,11,12,30.134,STL,,WAS,L 20-33,*,23,38,60.53,366,2,1,99.2,6,22,9.63,9.50,1,3,3.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
96,92,2000,2000-11-26,12,13,30.140,STL,,NOR,L 24-31,*,20,41,48.78,289,2,1,78.2,6,38,7.05,6.93,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,,Trent Green,GreeTr00
97,93,2000,2000-12-03,13,14,,STL,@,CAR,L 3-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
98,94,2000,2000-12-10,14,15,,STL,,MIN,W 40-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
99,95,2000,2000-12-18,15,16,,STL,@,TAM,L 35-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Trent Green,GreeTr00
100,96,2000,2000-12-24,16,17,30.168,STL,@,NOR,W 26-21,,6,10,60.00,115,0,0,100.0,1,7,11.50,11.50,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
101,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
102,97,2001,2001-09-09,1,1,31.062,KAN,,OAK,L 24-27,*,16,37,43.24,222,1,1,60.9,1,3,6.00,5.32,4,11,2.75,0,1,1,1,1.00,0,100.0%,1.00,,0,0,2,2,0,0,-3,0,,Trent Green,GreeTr00
103,98,2001,2001-09-23,2,2,31.076,KAN,,NYG,L 3-13,*,17,34,50.00,184,0,1,54.0,1,6,5.41,4.09,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
104,99,2001,2001-09-30,3,3,31.083,KAN,@,WAS,W 45-13,*,21,26,80.77,307,3,0,154.3,1,1,11.81,14.12,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
105,100,2001,2001-10-07,4,4,31.090,KAN,@,DEN,L 6-20,*,25,40,62.50,283,0,4,44.1,4,28,7.08,2.58,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
106,101,2001,2001-10-14,5,5,31.097,KAN,,PIT,L 17-20,*,16,33,48.48,127,0,1,45.9,4,21,3.85,2.48,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
107,102,2001,2001-10-21,6,6,31.104,KAN,@,ARI,L 16-24,*,21,44,47.73,352,1,2,63.8,1,12,8.00,6.41,3,23,7.67,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-2,0,,Trent Green,GreeTr00
108,103,2001,2001-10-25,7,7,31.108,KAN,,IND,L 28-35,*,22,43,51.16,324,3,3,70.3,3,10,7.53,5.79,3,19,6.33,0,0,0,0,,0,0.0%,,1,0,2,0,,0,0,0,0,,Trent Green,GreeTr00
109,104,2001,2001-11-04,8,8,31.118,KAN,@,SDG,W 25-20,*,13,25,52.00,146,0,1,53.1,2,16,5.84,4.04,1,4,4.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
110,105,2001,2001-11-11,9,9,31.125,KAN,@,NYJ,L 7-27,*,16,31,51.61,143,1,3,35.5,3,19,4.61,0.90,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,3,1,0,2,0,0,,Trent Green,GreeTr00
111,106,2001,2001-11-25,10,11,31.139,KAN,,SEA,W 19-7,*,16,26,61.54,256,0,0,94.4,3,11,9.85,9.85,4,15,3.75,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,0,0,,Trent Green,GreeTr00
112,107,2001,2001-11-29,11,12,31.143,KAN,,PHI,L 10-23,*,21,35,60.00,213,1,1,75.1,2,5,6.09,5.37,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
113,108,2001,2001-12-09,12,13,31.153,KAN,@,OAK,L 26-28,*,15,32,46.88,253,2,1,81.9,3,10,7.91,7.75,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
114,109,2001,2001-12-16,13,14,31.160,KAN,,DEN,W 26-23,*,17,21,80.95,292,1,1,114.8,5,33,13.90,12.71,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
115,110,2001,2001-12-23,14,15,31.167,KAN,,SDG,W 20-17,*,19,28,67.86,203,1,2,71.0,1,0,7.25,4.75,5,36,7.20,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,,Trent Green,GreeTr00
116,111,2001,2001-12-30,15,16,31.174,KAN,@,JAX,W 30-26,*,26,35,74.29,294,2,2,94.2,2,21,8.40,6.97,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
117,112,2001,2002-01-06,16,17,31.181,KAN,@,SEA,L 18-21,*,15,33,45.45,184,1,1,60.7,3,2,5.58,4.82,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Trent Green,GreeTr00
118,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
119,113,2002,2002-09-08,1,1,32.061,KAN,@,CLE,W 40-39,*,20,29,68.97,276,1,1,96.3,0,0,9.52,8.66,2,17,8.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
120,114,2002,2002-09-15,2,2,32.068,KAN,,JAX,L 16-23,*,16,31,51.61,199,1,2,55.7,1,3,6.42,4.16,1,14,14.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
121,115,2002,2002-09-22,3,3,32.075,KAN,@,NWE,L 38-41,*,16,25,64.00,149,3,2,86.5,3,21,5.96,4.76,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
122,116,2002,2002-09-29,4,4,32.082,KAN,,MIA,W 48-30,*,24,34,70.59,328,5,0,140.7,0,0,9.65,12.59,3,48,16.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
123,117,2002,2002-10-06,5,5,32.089,KAN,@,NYJ,W 29-25,*,23,33,69.70,296,2,1,105.1,1,7,8.97,8.82,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
124,118,2002,2002-10-13,6,6,32.096,KAN,@,SDG,L 34-35,*,17,29,58.62,236,3,2,90.6,1,5,8.14,7.10,4,25,6.25,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
125,119,2002,2002-10-20,7,7,32.103,KAN,,DEN,L 34-37,*,20,33,60.61,172,0,0,74.3,4,29,5.21,5.21,2,18,9.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
126,120,2002,2002-10-27,8,8,32.110,KAN,,OAK,W 20-10,*,18,30,60.00,208,1,2,64.3,3,18,6.93,4.60,2,32,16.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
127,121,2002,2002-11-10,9,10,32.124,KAN,@,SFO,L 13-17,*,15,27,55.56,193,0,0,78.2,3,17,7.15,7.15,1,7,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
128,122,2002,2002-11-17,10,11,32.131,KAN,,BUF,W 17-16,*,12,20,60.00,197,0,0,93.1,1,5,9.85,9.85,4,19,4.75,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Trent Green,GreeTr00
129,123,2002,2002-11-24,11,12,32.138,KAN,@,SEA,L 32-39,*,26,34,76.47,343,2,1,115.2,2,8,10.09,9.94,1,7,7.00,0,0,0,0,,0,0.0%,,1,0,2,0,,0,0,0,0,,Trent Green,GreeTr00
130,124,2002,2002-12-01,12,13,32.145,KAN,,ARI,W 49-0,*,14,20,70.00,209,2,0,137.3,1,5,10.45,12.45,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
131,125,2002,2002-12-08,13,14,32.152,KAN,,STL,W 49-10,*,10,15,66.67,100,1,0,107.6,1,3,6.67,8.00,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-3,0,,Trent Green,GreeTr00
132,126,2002,2002-12-15,14,15,32.159,KAN,@,DEN,L 24-31,*,18,42,42.86,310,2,0,84.4,1,1,7.38,8.33,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
133,127,2002,2002-12-22,15,16,32.166,KAN,,SDG,W 24-22,*,23,36,63.89,337,3,1,110.5,3,14,9.36,9.78,4,13,3.25,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
134,128,2002,2002-12-28,16,17,32.172,KAN,@,OAK,L 0-24,*,15,32,46.88,137,0,1,46.0,1,5,4.28,2.88,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Trent Green,GreeTr00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Trent Green,GreeTr00
136,129,2003,2003-09-07,1,1,33.060,KAN,,SDG,W 27-14,*,21,32,65.63,282,1,1,90.9,3,23,8.81,8.03,4,10,2.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Trent Green,GreeTr00
