,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
72,68,2003,2003-11-09,9,10,28.303,CAR,,TAM,W 27-24,*,20,32,62.50,277,2,2,85.0,2,14,8.66,7.09,5,5,1.00,0,0,0,2,0,0,0,-6,0,,Jake Delhomme,DelhJa00
73,69,2003,2003-11-16,10,11,28.310,CAR,,WAS,W 20-17,*,20,30,66.67,317,0,2,73.9,0,0,10.57,7.57,3,-2,-0.67,1,1,6,0,,0,0,0,0,,Jake Delhomme,DelhJa00
74,70,2003,2003-11-23,11,12,28.317,CAR,@,DAL,L 20-24,*,9,24,37.50,175,1,1,60.2,1,6,7.29,6.25,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
75,71,2003,2003-11-30,12,13,28.324,CAR,,PHI,L 16-25,*,18,29,62.07,216,2,0,107.8,2,16,7.45,8.83,3,13,4.33,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
76,72,2003,2003-12-07,13,14,28.331,CAR,@,ATL,L 14-20,*,13,25,52.00,153,1,2,50.9,1,12,6.12,3.32,5,0,0.00,0,0,0,3,1,0,1,-5,0,,Jake Delhomme,DelhJa00
77,73,2003,2003-12-14,14,15,28.338,CAR,@,ARI,W 20-17,*,20,32,62.50,236,1,1,82.3,1,5,7.38,6.59,1,3,3.00,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
78,74,2003,2003-12-21,15,16,28.345,CAR,,DET,W 20-14,*,29,35,82.86,260,2,1,104.8,0,0,7.43,7.29,3,11,3.67,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
79,75,2003,2003-12-28,16,17,28.352,CAR,@,NYG,W 37-24,*,16,30,53.33,191,2,1,81.4,5,50,6.37,6.20,4,-7,-1.75,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
80,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
81,76,2004,2004-09-13,1,1,29.247,CAR,,GNB,L 14-24,*,23,39,58.97,284,2,1,88.0,2,22,7.28,7.15,1,0,0.00,0,0,0,1,1,0,0,-1,0,,Jake Delhomme,DelhJa00
82,77,2004,2004-09-19,2,2,29.253,CAR,@,KAN,W 28-17,*,16,29,55.17,180,3,2,79.7,1,5,6.21,5.17,1,0,0.00,0,0,0,1,0,0,0,0,0,,Jake Delhomme,DelhJa00
83,78,2004,2004-10-03,3,4,29.267,CAR,,ATL,L 10-27,*,23,38,60.53,308,0,2,64.4,2,15,8.11,5.74,1,13,13.00,0,0,0,1,0,0,1,0,0,,Jake Delhomme,DelhJa00
84,79,2004,2004-10-10,4,5,29.274,CAR,@,DEN,L 17-20,*,13,20,65.00,173,1,0,109.0,1,10,8.65,9.65,4,3,0.75,1,1,6,1,0,0,1,-8,0,,Jake Delhomme,DelhJa00
85,80,2004,2004-10-17,5,6,29.281,CAR,@,PHI,L 8-30,*,24,42,57.14,205,1,4,38.4,2,19,4.88,1.07,1,2,2.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
86,81,2004,2004-10-24,6,7,29.288,CAR,,SDG,L 6-17,*,17,36,47.22,155,0,1,47.8,1,8,4.31,3.06,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
87,82,2004,2004-10-31,7,8,29.295,CAR,@,SEA,L 17-23,*,19,36,52.78,248,2,1,81.7,0,0,6.89,6.75,3,18,6.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
88,83,2004,2004-11-07,8,9,29.302,CAR,,OAK,L 24-27,*,25,45,55.56,299,3,0,98.3,2,32,6.64,7.98,2,7,3.50,0,0,0,1,0,0,0,0,0,,Jake Delhomme,DelhJa00
89,84,2004,2004-11-14,9,10,29.309,CAR,@,SFO,W 37-27,*,19,34,55.88,303,3,0,115.2,1,2,8.91,10.68,1,-2,-2.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
90,85,2004,2004-11-21,10,11,29.316,CAR,,ARI,W 35-10,*,12,25,48.00,157,2,1,78.2,0,0,6.28,6.08,1,4,4.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
91,86,2004,2004-11-28,11,12,29.323,CAR,,TAM,W 21-14,*,14,21,66.67,213,2,1,111.8,4,25,10.14,9.90,1,5,5.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
92,87,2004,2004-12-05,12,13,29.330,CAR,@,NOR,W 32-21,*,22,29,75.86,294,1,0,119.0,4,25,10.14,10.83,2,0,0.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
93,88,2004,2004-12-12,13,14,29.337,CAR,,STL,W 20-7,*,16,30,53.33,206,1,1,72.4,2,17,6.87,6.03,5,9,1.80,0,0,0,1,0,0,1,0,0,,Jake Delhomme,DelhJa00
94,89,2004,2004-12-18,14,15,29.343,CAR,@,ATL,L 31-34,*,24,35,68.57,340,2,1,106.8,4,26,9.71,9.57,1,0,0.00,0,0,0,4,2,0,2,-4,0,,Jake Delhomme,DelhJa00
95,90,2004,2004-12-26,15,16,29.351,CAR,@,TAM,W 37-20,*,19,24,79.17,214,4,0,143.4,1,7,8.92,12.25,1,12,12.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
96,91,2004,2005-01-02,16,17,29.358,CAR,,NOR,L 18-21,*,24,50,48.00,307,2,0,81.0,6,33,6.14,6.94,0,0,,0,0,0,2,2,0,0,0,0,,Jake Delhomme,DelhJa00
97,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
98,92,2005,2005-09-11,1,1,30.244,CAR,,NOR,L 20-23,*,19,31,61.29,212,1,2,65.5,1,3,6.84,4.58,2,17,8.50,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
99,93,2005,2005-09-18,2,2,30.251,CAR,,NWE,W 27-17,*,11,26,42.31,154,0,1,46.0,1,8,5.92,4.19,3,-2,-0.67,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
100,94,2005,2005-09-25,3,3,30.258,CAR,@,MIA,L 24-27,*,19,35,54.29,285,3,1,97.9,4,47,8.14,8.57,0,0,,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
101,95,2005,2005-10-03,4,4,30.266,CAR,,GNB,W 32-29,*,17,24,70.83,206,2,0,124.7,2,10,8.58,10.25,2,-3,-1.50,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
102,96,2005,2005-10-09,5,5,30.272,CAR,@,ARI,W 24-20,*,18,29,62.07,243,2,1,97.3,0,0,8.38,8.21,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
103,97,2005,2005-10-16,6,6,30.279,CAR,@,DET,W 21-20,*,15,25,60.00,236,2,3,78.5,2,20,9.44,5.64,2,5,2.50,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
104,98,2005,2005-10-30,7,8,30.293,CAR,,MIN,W 38-13,*,21,30,70.00,341,3,0,141.1,1,3,11.37,13.37,1,2,2.00,0,0,0,0,1,0,0,0,0,,Jake Delhomme,DelhJa00
105,99,2005,2005-11-06,8,9,30.300,CAR,@,TAM,W 34-14,*,11,18,61.11,216,1,0,121.5,1,6,12.00,13.11,1,0,0.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
106,100,2005,2005-11-13,9,10,30.307,CAR,,NYJ,W 30-3,*,10,20,50.00,119,1,2,45.6,0,0,5.95,2.45,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
107,101,2005,2005-11-20,10,11,30.314,CAR,@,CHI,L 3-13,*,22,38,57.89,235,0,2,54.2,8,52,6.18,3.82,2,8,4.00,0,0,0,2,0,0,2,0,0,,Jake Delhomme,DelhJa00
108,102,2005,2005-11-27,11,12,30.321,CAR,@,BUF,W 13-9,*,20,27,74.07,191,1,0,105.6,1,9,7.07,7.81,1,-1,-1.00,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
109,103,2005,2005-12-04,12,13,30.328,CAR,,ATL,W 24-6,*,17,27,62.96,164,2,1,89.1,0,0,6.07,5.89,4,1,0.25,0,0,0,1,0,0,1,-4,0,,Jake Delhomme,DelhJa00
110,104,2005,2005-12-11,13,14,30.335,CAR,,TAM,L 10-20,*,21,33,63.64,220,1,1,80.4,2,26,6.67,5.91,1,6,6.00,0,0,0,1,0,0,0,0,0,,Jake Delhomme,DelhJa00
111,105,2005,2005-12-18,14,15,30.342,CAR,@,NOR,W 27-10,*,13,21,61.90,176,1,1,84.6,1,11,8.38,7.19,1,2,2.00,1,1,6,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
112,106,2005,2005-12-24,15,16,30.348,CAR,,DAL,L 20-24,*,14,31,45.16,260,2,1,82.7,3,13,8.39,8.23,1,-1,-1.00,0,0,0,3,1,0,0,0,0,,Jake Delhomme,DelhJa00
113,107,2005,2006-01-01,16,17,30.356,CAR,@,ATL,W 44-11,*,14,20,70.00,163,2,0,127.7,1,6,8.15,10.15,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
114,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
115,108,2006,2006-09-10,1,1,31.243,CAR,,ATL,L 6-20,*,21,39,53.85,186,0,1,56.1,4,36,4.77,3.62,0,0,,0,0,0,2,1,0,0,0,0,,Jake Delhomme,DelhJa00
116,109,2006,2006-09-17,2,2,31.250,CAR,@,MIN,L 13-16,*,17,33,51.52,181,0,0,67.9,2,17,5.48,5.48,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
117,110,2006,2006-09-24,3,3,31.257,CAR,@,TAM,W 26-24,*,22,36,61.11,272,1,0,93.7,3,23,7.56,8.11,2,12,6.00,0,0,0,2,2,0,0,0,0,,Jake Delhomme,DelhJa00
118,111,2006,2006-10-01,4,4,31.264,CAR,,NOR,W 21-18,*,19,29,65.52,169,2,0,104.0,1,12,5.83,7.21,3,-3,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
119,112,2006,2006-10-08,5,5,31.271,CAR,,CLE,W 20-12,*,20,29,68.97,170,1,0,95.5,1,1,5.86,6.55,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
120,113,2006,2006-10-15,6,6,31.278,CAR,@,BAL,W 23-21,*,24,39,61.54,365,2,2,88.1,1,9,9.36,8.08,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
121,114,2006,2006-10-22,7,7,31.285,CAR,@,CIN,L 14-17,*,20,34,58.82,238,2,1,87.6,3,21,7.00,6.85,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
122,115,2006,2006-10-29,8,8,31.292,CAR,,DAL,L 14-35,*,17,31,54.84,149,0,1,54.4,3,21,4.81,3.35,0,0,,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
123,116,2006,2006-11-13,9,10,31.307,CAR,,TAM,W 24-10,*,22,34,64.71,240,2,0,105.0,0,0,7.06,8.24,3,2,0.67,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
124,117,2006,2006-11-19,10,11,31.313,CAR,,STL,W 15-0,*,13,25,52.00,191,1,2,57.2,3,22,7.64,4.84,3,-3,-1.00,0,0,0,1,0,0,0,0,0,,Jake Delhomme,DelhJa00
125,118,2006,2006-11-26,11,12,31.320,CAR,@,WAS,L 13-17,*,23,38,60.53,168,1,2,57.8,1,5,4.42,2.58,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
126,119,2006,2006-12-04,12,13,31.328,CAR,@,PHI,L 24-27,*,22,37,59.46,269,3,2,86.4,0,0,7.27,6.46,1,10,10.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
127,120,2006,2006-12-10,13,14,,CAR,,NYG,L 13-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
128,121,2006,2006-12-17,14,15,,CAR,,PIT,L 3-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
129,122,2006,2006-12-24,15,16,,CAR,@,ATL,W 10-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
130,123,2006,2006-12-31,16,17,31.355,CAR,@,NOR,W 31-21,*,23,27,85.19,207,2,0,123.3,0,0,7.67,9.15,3,-3,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
131,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
132,124,2007,2007-09-09,1,1,32.242,CAR,@,STL,W 27-13,*,18,27,66.67,199,3,0,125.4,0,0,7.37,9.59,3,12,4.00,0,0,0,0,0,0,1,0,0,,Jake Delhomme,DelhJa00
133,125,2007,2007-09-16,2,2,32.249,CAR,,HOU,L 21-34,*,27,41,65.85,316,3,1,103.3,3,29,7.71,8.07,1,13,13.00,0,0,0,1,0,0,0,0,0,,Jake Delhomme,DelhJa00
134,126,2007,2007-09-23,3,3,32.256,CAR,@,ATL,W 27-20,*,10,18,55.56,109,2,0,110.6,2,17,6.06,8.28,2,1,0.50,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
135,127,2007,2007-09-30,4,4,,CAR,,TAM,L 7-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
136,128,2007,2007-10-07,5,5,,CAR,@,NOR,W 16-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jake Delhomme,DelhJa00
137,129,2007,2007-10-14,6,6,,CAR,@,ARI,W 25-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
138,130,2007,2007-10-28,7,8,,CAR,,IND,L 7-31,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
139,131,2007,2007-11-04,8,9,,CAR,@,TEN,L 7-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
140,132,2007,2007-11-11,9,10,,CAR,,ATL,L 13-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
141,133,2007,2007-11-18,10,11,,CAR,@,GNB,L 17-31,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
142,134,2007,2007-11-25,11,12,,CAR,,NOR,L 6-31,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
143,135,2007,2007-12-02,12,13,,CAR,,SFO,W 31-14,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
144,136,2007,2007-12-09,13,14,,CAR,@,JAX,L 6-37,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
145,137,2007,2007-12-16,14,15,,CAR,,SEA,W 13-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
146,138,2007,2007-12-22,15,16,,CAR,,DAL,L 13-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
147,139,2007,2007-12-30,16,17,,CAR,@,TAM,W 31-23,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Jake Delhomme,DelhJa00
148,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
149,140,2008,2008-09-07,1,1,33.241,CAR,@,SDG,W 26-24,*,23,41,56.10,247,1,0,82.1,1,1,6.02,6.51,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
150,141,2008,2008-09-14,2,2,33.248,CAR,,CHI,W 20-17,*,12,21,57.14,128,0,1,55.3,3,26,6.10,3.95,4,3,0.75,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
151,142,2008,2008-09-21,3,3,33.255,CAR,@,MIN,L 10-20,*,17,29,58.62,191,0,0,78.4,5,34,6.59,6.59,1,0,0.00,0,0,0,3,2,0,0,0,0,,Jake Delhomme,DelhJa00
152,143,2008,2008-09-28,4,4,33.262,CAR,,ATL,W 24-9,*,20,29,68.97,294,2,0,124.8,0,0,10.14,11.52,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
153,144,2008,2008-10-05,5,5,33.269,CAR,,KAN,W 34-0,*,14,22,63.64,236,2,1,111.2,0,0,10.73,10.50,1,1,1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
154,145,2008,2008-10-12,6,6,33.276,CAR,@,TAM,L 3-27,*,20,39,51.28,242,0,3,38.6,0,0,6.21,2.74,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
155,146,2008,2008-10-19,7,7,33.283,CAR,,NOR,W 30-7,*,14,22,63.64,195,2,0,122.3,1,2,8.86,10.68,1,8,8.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
156,147,2008,2008-10-26,8,8,33.290,CAR,,ARI,W 27-23,*,20,28,71.43,248,2,0,122.3,1,10,8.86,10.29,2,-2,-1.00,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
157,148,2008,2008-11-09,9,10,33.304,CAR,@,OAK,W 17-6,*,7,27,25.93,72,1,4,12.3,2,15,2.67,-3.26,1,0,0.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
158,149,2008,2008-11-16,10,11,33.311,CAR,,DET,W 31-22,*,10,19,52.63,102,1,0,85.9,0,0,5.37,6.42,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
159,150,2008,2008-11-23,11,12,33.318,CAR,@,ATL,L 28-45,*,21,35,60.00,295,1,0,96.7,3,21,8.43,9.00,2,18,9.00,1,1,6,0,,0,0,0,0,,Jake Delhomme,DelhJa00
160,151,2008,2008-11-30,12,13,33.325,CAR,@,GNB,W 35-31,*,12,17,70.59,177,0,0,104.3,2,7,10.41,10.41,2,0,0.00,1,1,6,0,,0,0,0,0,,Jake Delhomme,DelhJa00
161,152,2008,2008-12-08,13,14,33.333,CAR,,TAM,W 38-23,*,14,20,70.00,173,1,2,73.5,1,8,8.65,5.15,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
162,153,2008,2008-12-14,14,15,33.339,CAR,,DEN,W 30-10,*,17,26,65.38,253,1,1,93.9,0,0,9.73,8.77,1,-2,-2.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
163,154,2008,2008-12-21,15,16,33.346,CAR,@,NYG,L 28-34,*,11,19,57.89,185,0,0,90.9,0,0,9.74,9.74,0,0,,0,0,0,1,0,0,1,0,0,,Jake Delhomme,DelhJa00
164,155,2008,2008-12-28,16,17,33.353,CAR,@,NOR,W 33-31,*,14,20,70.00,250,1,0,129.2,1,6,12.50,13.50,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
165,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jake Delhomme,DelhJa00
166,156,2009,2009-09-13,1,1,34.246,CAR,,PHI,L 10-38,*,7,17,41.18,73,0,4,14.7,3,39,4.29,-6.29,2,9,4.50,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
167,157,2009,2009-09-20,2,2,34.253,CAR,@,ATL,L 20-28,*,25,41,60.98,308,1,1,82.2,1,12,7.51,6.90,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
168,158,2009,2009-09-28,3,3,34.261,CAR,@,DAL,L 7-21,*,22,33,66.67,220,1,2,70.3,3,22,6.67,4.55,2,10,5.00,0,0,0,1,1,0,0,0,0,,Jake Delhomme,DelhJa00
169,159,2009,2009-10-11,4,5,34.274,CAR,,WAS,W 20-17,*,16,25,64.00,181,1,1,82.2,3,19,7.24,6.24,3,7,2.33,0,0,0,1,0,0,1,0,0,,Jake Delhomme,DelhJa00
170,160,2009,2009-10-18,5,6,34.281,CAR,@,TAM,W 28-21,*,9,17,52.94,65,1,2,42.2,1,10,3.82,-0.29,1,5,5.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
171,161,2009,2009-10-25,6,7,34.288,CAR,,BUF,L 9-20,*,27,44,61.36,325,0,3,55.6,2,16,7.39,4.32,0,0,,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
172,162,2009,2009-11-01,7,8,34.295,CAR,@,ARI,W 34-21,*,7,14,50.00,90,1,0,94.3,1,5,6.43,7.86,1,7,7.00,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
173,163,2009,2009-11-08,8,9,34.302,CAR,@,NOR,L 20-30,*,17,30,56.67,201,0,0,77.2,2,12,6.70,6.70,2,-6,-3.00,0,0,0,2,1,0,1,-3,0,,Jake Delhomme,DelhJa00
174,164,2009,2009-11-15,9,10,34.309,CAR,,ATL,W 28-19,*,15,24,62.50,195,2,0,115.8,0,0,8.13,9.79,4,11,2.75,0,0,0,1,0,0,1,-5,0,,Jake Delhomme,DelhJa00
175,165,2009,2009-11-19,10,11,34.313,CAR,,MIA,L 17-24,*,19,42,45.24,227,1,1,60.3,4,26,5.40,4.81,2,17,8.50,0,0,0,0,,0,0,0,0,,Jake Delhomme,DelhJa00
