,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
190,174,1974,1974-11-03,8,8,39.136,KAN,,NYG,L 27-33,,25,33,75.76,238,2,1,102.8,3,29,7.21,7.06,,,,,0,0,Len Dawson,DawsLe00
191,175,1974,1974-11-10,9,9,39.143,KAN,,SDG,L 7-14,*,26,44,59.09,381,1,1,85.5,5,34,8.66,8.09,2,2,1.00,0,0,0,Len Dawson,DawsLe00
192,176,1974,1974-11-18,10,10,39.151,KAN,@,DEN,W 42-34,*,19,30,63.33,188,2,1,89.3,3,18,6.27,6.10,,,,,0,0,Len Dawson,DawsLe00
193,177,1974,1974-11-24,11,11,39.157,KAN,@,CIN,L 6-33,*,13,25,52.00,179,0,0,75.2,4,30,7.16,7.16,1,1,1.00,0,0,0,Len Dawson,DawsLe00
194,178,1974,1974-12-01,12,12,39.164,KAN,@,STL,W 17-13,*,13,22,59.09,93,1,1,65.2,1,9,4.23,3.09,4,9,2.25,0,0,0,Len Dawson,DawsLe00
195,179,1974,1974-12-08,13,13,39.171,KAN,,OAK,L 6-7,*,12,23,52.17,126,0,2,32.2,2,24,5.48,1.57,1,0,0.00,0,0,0,Len Dawson,DawsLe00
196,180,1974,1974-12-14,14,14,39.177,KAN,,MIN,L 15-35,*,9,16,56.25,124,0,1,55.2,3,29,7.75,4.94,,,,,0,0,Len Dawson,DawsLe00
197,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Len Dawson,DawsLe00
198,181,1975,1975-09-21,1,1,40.093,KAN,@,DEN,L 33-37,,,,,,,,,,,,,,,,,0,0,Len Dawson,DawsLe00
199,182,1975,1975-09-28,2,2,40.100,KAN,,NYJ,L 24-30,*,20,32,62.50,233,1,0,94.9,3,25,7.28,7.91,1,-2,-2.00,0,0,0,Len Dawson,DawsLe00
200,183,1975,1975-10-05,3,3,40.107,KAN,,SFO,L 3-20,*,17,27,62.96,184,0,1,67.5,6,61,6.81,5.15,1,0,0.00,0,0,0,Len Dawson,DawsLe00
201,184,1975,1975-10-12,4,4,40.114,KAN,,OAK,W 42-10,,,,,,,,,,,,,,,,,0,0,Len Dawson,DawsLe00
202,185,1975,1975-10-19,5,5,40.121,KAN,@,SDG,W 12-10,,,,,,,,,,,,,,,,,0,0,Len Dawson,DawsLe00
203,186,1975,1975-10-26,6,6,40.128,KAN,,DEN,W 26-13,,,,,,,,,,,,,,,,,0,0,Len Dawson,DawsLe00
204,187,1975,1975-11-02,7,7,40.135,KAN,,HOU,L 13-17,,,,,,,,,,,,,,,,,0,0,Len Dawson,DawsLe00
205,188,1975,1975-11-10,8,8,40.143,KAN,@,DAL,W 34-31,,,,,,,,,,,,,,,,,0,0,Len Dawson,DawsLe00
206,189,1975,1975-11-16,9,9,40.149,KAN,@,PIT,L 3-28,,,,,,,,,,,,,,,,,0,0,Len Dawson,DawsLe00
207,190,1975,1975-11-23,10,10,40.156,KAN,,DET,W 24-21,*,17,25,68.00,217,1,1,91.6,4,38,8.68,7.68,2,0,0.00,0,0,0,Len Dawson,DawsLe00
208,191,1975,1975-11-30,11,11,40.163,KAN,@,BAL,L 14-28,*,25,36,69.44,307,2,2,90.9,7,44,8.53,7.14,1,9,9.00,0,0,0,Len Dawson,DawsLe00
209,192,1975,1975-12-07,12,12,40.170,KAN,,SDG,L 20-28,*,14,20,70.00,154,1,0,109.2,3,28,7.70,8.70,,,,,0,0,Len Dawson,DawsLe00
210,,,192 Games,,,,,,,111-71-10,,2136,3741,57.10,28711,239,183,82.6,157,1382,7.67,6.75,294,1299,4.42,9,9,54,Len Dawson,DawsLe00
