,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
155,144,1985,1985-09-15,2,2,35.331,GNB,,NYG,W 23-20,*,15,26,57.69,188,1,1,77.1,4,24,7.23,6.27,6,-15,-2.50,0,0,0,Lynn Dickey,DickLy00
156,145,1985,1985-09-22,3,3,35.338,GNB,,NYJ,L 3-24,*,6,18,33.33,84,0,1,26.2,3,23,4.67,2.17,1,0,0.00,0,0,0,Lynn Dickey,DickLy00
157,146,1985,1985-09-29,4,4,35.345,GNB,@,STL,L 28-43,,14,21,66.67,175,3,0,131.9,1,8,8.33,11.19,0,0,,0,0,0,Lynn Dickey,DickLy00
158,147,1985,1985-10-06,5,5,35.352,GNB,,DET,W 43-10,*,11,17,64.71,126,2,0,126.1,0,0,7.41,9.76,2,0,0.00,0,0,0,Lynn Dickey,DickLy00
159,148,1985,1985-10-13,6,6,35.359,GNB,,MIN,W 20-17,*,15,31,48.39,166,1,2,48.6,3,21,5.35,3.10,2,3,1.50,0,0,0,Lynn Dickey,DickLy00
160,149,1985,1985-10-21,7,7,36.002,GNB,@,CHI,L 7-23,*,4,7,57.14,62,1,3,86.6,0,0,8.86,-7.57,1,3,3.00,0,0,0,Lynn Dickey,DickLy00
161,150,1985,1985-10-27,8,8,36.008,GNB,@,IND,L 10-37,*,20,47,42.55,225,1,4,29.1,3,22,4.79,1.38,0,0,,0,0,0,Lynn Dickey,DickLy00
162,151,1985,1985-11-10,10,10,36.022,GNB,@,MIN,W 27-17,,9,11,81.82,135,1,0,148.1,1,7,12.27,14.09,0,0,,0,0,0,Lynn Dickey,DickLy00
163,152,1985,1985-11-17,11,11,36.029,GNB,,NOR,W 38-14,*,22,35,62.86,302,2,2,85.7,1,7,8.63,7.20,0,0,,0,0,0,Lynn Dickey,DickLy00
164,153,1985,1985-11-24,12,12,36.036,GNB,@,RAM,L 17-34,*,20,36,55.56,239,2,1,83.0,5,36,6.64,6.50,0,0,,0,0,0,Lynn Dickey,DickLy00
165,154,1985,1985-12-01,13,13,36.043,GNB,,TAM,W 21-0,*,22,36,61.11,299,0,2,64.5,2,19,8.31,5.81,4,-1,-0.25,1,1,6,Lynn Dickey,DickLy00
166,,,154 Games,,,,,,,65-86-3,,1747,3125,55.90,23322,141,179,70.9,297,2423,7.46,5.79,140,121,0.86,9,9,55,Lynn Dickey,DickLy00
