,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
130,123,1981,1981-11-22,12,12,31.213,BUF,,NWE,W 20-17,*,15,34,44.12,258,2,1,77.8,1,9,7.59,7.44,1,16,16.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
131,124,1981,1981-11-29,13,13,31.220,BUF,,WAS,W 21-14,*,6,18,33.33,76,1,0,66.0,3,35,4.22,5.33,4,0,0.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
132,125,1981,1981-12-06,14,14,31.227,BUF,@,SDG,W 28-27,*,13,29,44.83,248,0,0,75.1,2,14,8.55,8.55,5,4,0.80,1,0,0,,0,1,6,Joe Ferguson,FergJo00
133,126,1981,1981-12-13,15,15,31.234,BUF,@,NWE,W 19-10,*,10,18,55.56,151,1,0,101.9,2,14,8.39,9.50,2,-3,-1.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
134,127,1981,1981-12-19,16,16,31.240,BUF,@,MIA,L 6-16,*,14,29,48.28,140,0,2,33.7,1,11,4.83,1.72,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Joe Ferguson,FergJo00
136,128,1982,1982-09-12,1,1,32.142,BUF,,KAN,W 14-9,*,18,31,58.06,166,2,0,94.3,1,8,5.35,6.65,5,9,1.80,0,0,0,,0,0,0,Joe Ferguson,FergJo00
137,129,1982,1982-09-16,2,2,32.146,BUF,,MIN,W 23-22,*,25,45,55.56,330,3,1,91.9,2,13,7.33,7.67,2,0,0.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
138,130,1982,1982-11-21,3,11,32.212,BUF,,MIA,L 7-9,*,12,28,42.86,140,0,5,19.0,1,14,5.00,-3.04,1,7,7.00,0,0,0,,0,1,6,Joe Ferguson,FergJo00
139,131,1982,1982-11-28,4,12,32.219,BUF,,BAL,W 20-0,*,6,16,37.50,63,0,0,49.7,0,0,3.94,3.94,1,7,7.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
140,132,1982,1982-12-05,5,13,32.226,BUF,@,GNB,L 21-33,*,14,29,48.28,134,1,2,44.3,0,0,4.62,2.21,1,0,0.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
141,133,1982,1982-12-12,6,14,32.233,BUF,,PIT,W 13-0,*,14,29,48.28,163,0,2,37.0,1,8,5.62,2.52,1,-2,-2.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
142,134,1982,1982-12-19,7,15,32.240,BUF,@,TAM,L 23-24,*,17,25,68.00,168,0,3,47.2,1,16,6.72,1.32,3,23,7.67,1,0,0,,0,1,6,Joe Ferguson,FergJo00
143,135,1982,1982-12-27,8,16,32.248,BUF,@,MIA,L 10-27,*,21,33,63.64,199,0,2,55.0,4,36,6.03,3.30,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
144,136,1982,1983-01-02,9,17,32.254,BUF,@,NWE,L 19-30,*,17,28,60.71,234,1,1,84.5,1,10,8.36,7.46,2,2,1.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
145,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Joe Ferguson,FergJo00
146,137,1983,1983-09-04,1,1,33.134,BUF,,MIA,L 0-12,*,21,36,58.33,233,0,2,54.5,6,61,6.47,3.97,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
147,138,1983,1983-09-11,2,2,33.141,BUF,@,CIN,W 10-6,*,21,33,63.64,175,1,0,87.3,2,21,5.30,5.91,4,-2,-0.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
148,139,1983,1983-09-18,3,3,33.148,BUF,,BAL,W 28-23,*,18,27,66.67,189,3,0,123.8,1,12,7.00,9.22,4,6,1.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
149,140,1983,1983-09-25,4,4,33.155,BUF,,HOU,W 30-13,*,11,22,50.00,127,2,1,79.2,2,22,5.77,5.55,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
150,141,1983,1983-10-03,5,5,33.163,BUF,,NYJ,L 10-34,*,13,20,65.00,100,0,2,37.5,2,19,5.00,0.50,2,31,15.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
151,142,1983,1983-10-09,6,6,33.169,BUF,@,MIA,W 38-35,*,38,55,69.09,419,5,1,114.1,1,12,7.62,8.62,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
152,143,1983,1983-10-16,7,7,33.176,BUF,@,BAL,W 30-7,*,21,30,70.00,230,3,0,125.7,0,0,7.67,9.67,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
153,144,1983,1983-10-23,8,8,33.183,BUF,,NWE,L 0-31,*,15,38,39.47,188,0,3,22.7,1,11,4.95,1.39,1,12,12.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
154,145,1983,1983-10-30,9,9,33.190,BUF,,NOR,W 27-21,*,13,25,52.00,173,4,0,113.8,1,15,6.92,10.12,1,7,7.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
155,146,1983,1983-11-06,10,10,33.197,BUF,@,NWE,L 7-21,*,20,48,41.67,199,1,4,26.3,2,13,4.15,0.81,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
156,147,1983,1983-11-13,11,11,33.204,BUF,@,NYJ,W 24-17,*,24,41,58.54,262,3,1,91.7,3,28,6.39,6.76,1,7,7.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
157,148,1983,1983-11-20,12,12,33.211,BUF,,RAI,L 24-27,*,3,6,50.00,18,0,0,56.2,1,10,3.00,3.00,1,17,17.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
158,149,1983,1983-11-27,13,13,33.218,BUF,@,RAM,L 17-41,*,20,44,45.45,233,2,5,37.6,1,1,5.30,1.09,0,0,,0,0,0,,0,0,0,Joe Ferguson,FergJo00
159,150,1983,1983-12-04,14,14,33.225,BUF,@,KAN,W 14-9,*,6,15,40.00,76,1,1,51.0,0,0,5.07,3.40,2,-5,-2.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
160,151,1983,1983-12-11,15,15,33.232,BUF,,SFO,L 10-23,*,23,35,65.71,194,0,3,44.2,1,11,5.54,1.69,2,9,4.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
161,152,1983,1983-12-18,16,16,33.239,BUF,@,ATL,L 14-31,*,14,33,42.42,179,1,2,44.9,3,30,5.42,3.30,2,6,3.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
162,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Joe Ferguson,FergJo00
163,153,1984,1984-09-02,1,1,34.132,BUF,,NWE,L 17-21,*,27,40,67.50,263,2,0,102.4,3,31,6.58,7.58,3,15,5.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
164,154,1984,1984-09-09,2,2,34.139,BUF,@,STL,L 7-37,*,12,21,57.14,144,1,2,54.6,2,13,6.86,3.52,1,15,15.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
165,155,1984,1984-09-17,3,3,34.147,BUF,,MIA,L 17-21,*,23,38,60.53,259,1,0,89.7,3,31,6.82,7.34,2,28,14.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
166,156,1984,1984-09-23,4,4,34.153,BUF,,NYJ,L 26-28,*,31,46,67.39,340,2,0,103.5,3,30,7.39,8.26,1,2,2.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
167,157,1984,1984-10-14,7,7,34.174,BUF,@,SEA,L 28-31,*,14,32,43.75,227,2,2,62.9,1,13,7.09,5.53,2,-3,-1.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
168,158,1984,1984-10-21,8,8,34.181,BUF,,DEN,L 7-37,*,9,19,47.37,77,0,2,18.9,3,38,4.05,-0.68,1,1,1.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
169,159,1984,1984-10-28,9,9,34.188,BUF,@,MIA,L 7-38,*,20,30,66.67,136,0,1,62.6,5,41,4.53,3.03,1,20,20.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
170,160,1984,1984-11-04,10,10,34.195,BUF,,CLE,L 10-13,*,16,24,66.67,110,0,2,42.0,3,33,4.58,0.83,1,-2,-2.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
171,161,1984,1984-11-11,11,11,34.202,BUF,@,NWE,L 10-38,*,9,29,31.03,142,1,3,20.3,6,75,4.90,0.93,2,10,5.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
172,162,1984,1984-11-18,12,12,34.209,BUF,,DAL,W 14-3,*,13,29,44.83,117,1,2,39.0,2,13,4.03,1.62,2,-4,-2.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
173,163,1984,1984-11-25,13,13,34.216,BUF,@,WAS,L 14-41,*,11,26,42.31,124,2,2,50.8,4,39,4.77,2.85,2,13,6.50,0,0,0,,0,0,0,Joe Ferguson,FergJo00
174,164,1984,1984-12-16,16,16,34.237,BUF,@,CIN,L 21-52,,6,10,60.00,52,0,1,34.2,0,0,5.20,0.70,1,7,7.00,0,0,0,,0,0,0,Joe Ferguson,FergJo00
