,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 40_level_0,qb,qb_tag
66,64,2008,2008-12-28,16,17,,CLE,@,PIT,L 0-31,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Derek Anderson,AndeDe00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Derek Anderson,AndeDe00
68,65,2009,2009-09-13,1,1,,CLE,,MIN,L 20-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
69,66,2009,2009-09-20,2,2,,CLE,@,DEN,L 6-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
70,67,2009,2009-09-27,3,3,26.104,CLE,@,BAL,L 3-34,,11,19,57.89,92,0,3,30.9,1,6,4.84,-2.26,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
71,68,2009,2009-10-04,4,4,26.111,CLE,,CIN,L 20-23,*,26,48,54.17,269,1,1,68.8,2,20,5.60,5.08,2,2,1.00,1,1,6,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
72,69,2009,2009-10-11,5,5,26.118,CLE,@,BUF,W 6-3,*,2,17,11.76,23,0,1,15.1,1,1,1.35,-1.29,1,2,2.00,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
73,70,2009,2009-10-18,6,6,26.125,CLE,@,PIT,L 14-27,*,9,24,37.50,122,1,1,51.0,2,16,5.08,4.04,1,-1,-1.00,0,0,0,2,2,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
74,71,2009,2009-10-25,7,7,26.132,CLE,,GNB,L 3-31,*,12,29,41.38,99,0,1,36.4,2,18,3.41,1.86,2,3,1.50,0,0,0,2,0,0,2,-2,0,,,,,,,,Derek Anderson,AndeDe00
75,72,2009,2009-11-01,8,8,26.139,CLE,@,CHI,L 6-30,*,6,17,35.29,76,0,2,10.5,1,11,4.47,-0.82,2,1,0.50,1,1,6,1,1,0,0,-2,0,,,,,,,,Derek Anderson,AndeDe00
76,73,2009,2009-11-16,9,10,,CLE,,BAL,L 0-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
77,74,2009,2009-11-22,10,11,,CLE,@,DET,L 37-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
78,75,2009,2009-11-29,11,12,,CLE,@,CIN,L 7-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
79,76,2009,2009-12-06,12,13,,CLE,,SDG,L 23-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
80,77,2009,2009-12-10,13,14,,CLE,,PIT,W 13-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
81,78,2009,2009-12-20,14,15,,CLE,@,KAN,W 41-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
82,79,2009,2009-12-27,15,16,26.195,CLE,,OAK,W 23-9,*,8,17,47.06,121,1,0,90.6,2,3,7.12,8.29,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
83,80,2009,2010-01-03,16,17,26.202,CLE,,JAX,W 23-17,*,7,11,63.64,86,0,1,49.8,0,0,7.82,3.73,1,2,2.00,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Derek Anderson,AndeDe00
85,81,2010,2010-09-12,1,1,27.089,ARI,@,STL,W 17-13,*,22,41,53.66,297,1,0,85.1,2,31,7.24,7.73,1,9,9.00,0,0,0,2,1,0,1,0,0,,,,,,,,Derek Anderson,AndeDe00
86,82,2010,2010-09-19,2,2,27.096,ARI,@,ATL,L 7-41,*,17,31,54.84,161,0,2,42.5,2,15,5.19,2.29,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
87,83,2010,2010-09-26,3,3,27.103,ARI,,OAK,W 24-23,*,12,26,46.15,122,2,1,69.7,2,14,4.69,4.50,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
88,84,2010,2010-10-03,4,4,27.110,ARI,@,SDG,L 10-41,*,7,14,50.00,64,0,2,23.2,3,20,4.57,-1.86,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
89,85,2010,2010-10-10,5,5,27.117,ARI,,NOR,W 30-20,,1,2,50.00,6,0,0,56.2,0,0,3.00,3.00,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
90,86,2010,2010-10-24,6,7,27.131,ARI,@,SEA,L 10-22,,8,17,47.06,96,0,0,64.8,0,0,5.65,5.65,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
91,87,2010,2010-10-31,7,8,27.138,ARI,,TAM,L 35-38,,16,24,66.67,234,1,2,77.4,1,9,9.75,6.83,0,0,,0,0,0,1,0,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
92,88,2010,2010-11-07,8,9,27.145,ARI,@,MIN,L 24-27,*,15,26,57.69,179,1,0,91.7,6,24,6.88,7.65,3,16,5.33,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
93,89,2010,2010-11-14,9,10,27.152,ARI,,SEA,L 18-36,*,23,45,51.11,322,1,1,72.6,5,36,7.16,6.60,0,0,,0,0,0,1,1,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
94,90,2010,2010-11-21,10,11,27.159,ARI,@,KAN,L 13-31,*,25,46,54.35,295,1,0,81.3,2,14,6.41,6.85,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
95,91,2010,2010-11-29,11,12,27.167,ARI,,SFO,L 6-27,*,16,35,45.71,196,0,1,51.6,1,6,5.60,4.31,1,0,0.00,0,0,0,1,1,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
96,92,2010,2010-12-05,12,13,27.173,ARI,,STL,L 6-19,*,7,20,35.00,93,0,1,29.8,1,7,4.65,2.40,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
97,93,2010,2010-12-12,13,14,,ARI,,DEN,W 43-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Derek Anderson,AndeDe00
98,94,2010,2010-12-19,14,15,,ARI,@,CAR,L 12-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Derek Anderson,AndeDe00
99,95,2010,2010-12-25,15,16,,ARI,,DAL,W 27-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Derek Anderson,AndeDe00
100,96,2010,2011-01-02,16,17,,ARI,@,SFO,L 7-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Derek Anderson,AndeDe00
101,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Derek Anderson,AndeDe00
102,97,2011,2011-09-11,1,1,,CAR,@,ARI,L 21-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
103,98,2011,2011-09-18,2,2,,CAR,,GNB,L 23-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
104,99,2011,2011-09-25,3,3,,CAR,,JAX,W 16-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
105,100,2011,2011-10-02,4,4,,CAR,@,CHI,L 29-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
106,101,2011,2011-10-09,5,5,,CAR,,NOR,L 27-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
107,102,2011,2011-10-16,6,6,,CAR,@,ATL,L 17-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
108,103,2011,2011-10-23,7,7,,CAR,,WAS,W 33-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
109,104,2011,2011-10-30,8,8,,CAR,,MIN,L 21-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
110,105,2011,2011-11-13,9,10,,CAR,,TEN,L 3-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
111,106,2011,2011-11-20,10,11,,CAR,@,DET,L 35-49,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
112,107,2011,2011-11-27,11,12,,CAR,@,IND,W 27-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
113,108,2011,2011-12-04,12,13,,CAR,@,TAM,W 38-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
114,109,2011,2011-12-11,13,14,,CAR,,ATL,L 23-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
115,110,2011,2011-12-18,14,15,,CAR,@,HOU,W 28-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
116,111,2011,2011-12-24,15,16,28.192,CAR,,TAM,W 48-16,,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
117,112,2011,2012-01-01,16,17,28.200,CAR,@,NOR,L 17-45,,0,0,,0,0,0,,0,0,,,1,-1,-1.00,0,0,0,0,,0,0,0,0,,,,,,,,Derek Anderson,AndeDe00
118,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Derek Anderson,AndeDe00
119,113,2012,2012-09-09,1,1,,CAR,@,TAM,L 10-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
120,114,2012,2012-09-16,2,2,,CAR,,NOR,W 35-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
121,115,2012,2012-09-20,3,3,29.097,CAR,,NYG,L 7-36,,3,3,100.00,46,0,0,118.7,0,0,15.33,15.33,0,0,,0,0,0,0,0,0,0,0,0,4,7%,0,0%,0,0%,,Derek Anderson,AndeDe00
122,116,2012,2012-09-30,4,4,,CAR,@,ATL,L 28-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
123,117,2012,2012-10-07,5,5,,CAR,,SEA,L 12-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
124,118,2012,2012-10-21,6,7,,CAR,,DAL,L 14-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
125,119,2012,2012-10-28,7,8,,CAR,@,CHI,L 22-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
126,120,2012,2012-11-04,8,9,,CAR,@,WAS,W 21-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
127,121,2012,2012-11-11,9,10,,CAR,,DEN,L 14-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
128,122,2012,2012-11-18,10,11,,CAR,,TAM,L 21-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
129,123,2012,2012-11-26,11,12,,CAR,@,PHI,W 30-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
130,124,2012,2012-12-02,12,13,,CAR,@,KAN,L 21-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
131,125,2012,2012-12-09,13,14,,CAR,,ATL,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Derek Anderson,AndeDe00
