,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
30,30,2002,2002-12-15,14,15,25.254,STL,,ARI,W 30-28,*,24,40,60.00,319,2,2,81.1,2,19,7.98,6.73,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,,Marc Bulger,BulgMa00
31,31,2002,2002-12-22,15,16,25.261,STL,@,SEA,L 10-30,*,1,1,100.00,11,0,0,112.5,1,8,11.00,11.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,,Marc Bulger,BulgMa00
32,32,2002,2002-12-30,16,17,,STL,,SFO,W 31-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Marc Bulger,BulgMa00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Marc Bulger,BulgMa00
34,33,2003,2003-09-07,1,1,,STL,@,NYG,L 13-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Marc Bulger,BulgMa00
35,34,2003,2003-09-14,2,2,26.162,STL,,SFO,W 27-24,*,25,36,69.44,236,2,0,105.8,5,46,6.56,7.67,0,0,,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,Marc Bulger,BulgMa00
36,35,2003,2003-09-21,3,3,26.169,STL,@,SEA,L 23-24,*,21,34,61.76,226,1,2,66.5,0,0,6.65,4.59,3,2,0.67,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,0,0,,Marc Bulger,BulgMa00
37,36,2003,2003-09-28,4,4,26.176,STL,,ARI,W 37-13,*,28,42,66.67,272,2,1,90.6,1,4,6.48,6.36,4,-1,-0.25,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Marc Bulger,BulgMa00
38,37,2003,2003-10-13,5,6,26.191,STL,,ATL,W 36-0,*,23,34,67.65,352,2,2,96.7,0,0,10.35,8.88,2,4,2.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Marc Bulger,BulgMa00
39,38,2003,2003-10-19,6,7,26.197,STL,,GNB,W 34-24,*,22,34,64.71,247,3,2,91.2,2,8,7.26,6.38,4,26,6.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,1,0,0,,Marc Bulger,BulgMa00
40,39,2003,2003-10-26,7,8,26.204,STL,@,PIT,W 33-21,*,22,37,59.46,375,1,0,102.9,2,16,10.14,10.68,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
41,40,2003,2003-11-02,8,9,26.211,STL,@,SFO,L 10-30,*,26,42,61.90,378,1,2,79.3,5,47,9.00,7.33,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Marc Bulger,BulgMa00
42,41,2003,2003-11-09,9,10,26.218,STL,,BAL,W 33-22,*,13,26,50.00,110,0,2,29.3,4,36,4.23,0.77,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
43,42,2003,2003-11-16,10,11,26.225,STL,@,CHI,W 23-21,*,29,46,63.04,240,2,2,72.7,4,32,5.22,4.13,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
44,43,2003,2003-11-23,11,12,26.232,STL,@,ARI,W 30-27,*,28,44,63.64,329,1,4,56.0,4,31,7.48,3.84,1,18,18.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Marc Bulger,BulgMa00
45,44,2003,2003-11-30,12,13,26.239,STL,,MIN,W 48-17,*,15,20,75.00,222,1,1,106.7,1,8,11.10,9.85,2,13,6.50,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Marc Bulger,BulgMa00
46,45,2003,2003-12-08,13,14,26.247,STL,@,CLE,W 26-20,*,22,36,61.11,223,1,1,76.5,3,13,6.19,5.50,6,9,1.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
47,46,2003,2003-12-14,14,15,26.253,STL,,SEA,W 27-22,*,20,32,62.50,236,2,1,92.7,1,6,7.38,7.22,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
48,47,2003,2003-12-21,15,16,26.260,STL,,CIN,W 27-10,*,24,38,63.16,229,2,1,86.4,1,1,6.03,5.89,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Marc Bulger,BulgMa00
49,48,2003,2003-12-28,16,17,26.267,STL,@,DET,L 20-30,*,18,31,58.06,170,1,1,70.6,4,40,5.48,4.68,0,0,,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,,Marc Bulger,BulgMa00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Marc Bulger,BulgMa00
51,49,2004,2004-09-12,1,1,27.160,STL,,ARI,W 17-10,*,23,34,67.65,272,1,1,89.3,0,0,8.00,7.26,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
52,50,2004,2004-09-19,2,2,27.167,STL,@,ATL,L 17-34,*,24,31,77.42,285,1,1,102.2,5,35,9.19,8.39,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Marc Bulger,BulgMa00
53,51,2004,2004-09-26,3,3,27.174,STL,,NOR,L 25-28,*,32,49,65.31,358,1,0,93.7,5,33,7.31,7.71,1,19,19.00,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,0,0,,Marc Bulger,BulgMa00
54,52,2004,2004-10-03,4,4,27.181,STL,@,SFO,W 24-14,*,17,25,68.00,186,1,0,103.1,0,0,7.44,8.24,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
55,53,2004,2004-10-10,5,5,27.188,STL,@,SEA,W 33-27,*,24,42,57.14,325,3,3,76.0,2,8,7.74,5.95,4,9,2.25,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Marc Bulger,BulgMa00
56,54,2004,2004-10-18,6,6,27.196,STL,,TAM,W 28-21,*,18,30,60.00,264,2,1,97.1,4,34,8.80,8.63,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Marc Bulger,BulgMa00
57,55,2004,2004-10-24,7,7,27.202,STL,@,MIA,L 14-31,*,23,39,58.97,295,1,1,80.6,3,26,7.56,6.92,1,15,15.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,Marc Bulger,BulgMa00
58,56,2004,2004-11-07,8,9,27.216,STL,,NWE,L 22-40,*,23,33,69.70,285,2,1,103.7,5,26,8.64,8.48,2,14,7.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Marc Bulger,BulgMa00
59,57,2004,2004-11-14,9,10,27.223,STL,,SEA,W 23-12,*,23,34,67.65,262,1,0,100.4,1,2,7.71,8.29,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
60,58,2004,2004-11-21,10,11,27.230,STL,@,BUF,L 17-37,*,27,45,60.00,287,2,3,65.7,6,52,6.38,4.27,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Marc Bulger,BulgMa00
