,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Unnamed: 36_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 54_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
104,99,2017,2017-09-24,3,3,29.330,CIN,@,GNB,L 24-27,*,21,27,77.78,212,2,0,124.1,3,21,7.85,9.33,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
105,100,2017,2017-10-01,4,4,29.337,CIN,@,CLE,W 31-7,*,25,30,83.33,286,4,0,146.0,3,22,9.53,12.20,4,29,7.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,61,95%,0,0%,0,0%,,Andy Dalton,DaltAn00
106,101,2017,2017-10-08,5,5,29.344,CIN,,BUF,W 20-16,*,22,36,61.11,328,1,2,77.1,1,5,9.11,7.17,5,2,0.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
107,102,2017,2017-10-22,6,7,29.358,CIN,@,PIT,L 14-29,*,17,30,56.67,140,2,2,63.2,4,32,4.67,3.00,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,51,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
108,103,2017,2017-10-29,7,8,30.000,CIN,,IND,W 24-23,*,17,29,58.62,243,2,0,108.8,3,25,8.38,9.76,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,56,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
109,104,2017,2017-11-05,8,9,30.007,CIN,@,JAX,L 7-23,*,10,18,55.56,136,0,0,79.9,2,17,7.56,7.56,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,39,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
110,105,2017,2017-11-12,9,10,30.014,CIN,@,TEN,L 20-24,*,20,35,57.14,265,2,0,100.3,1,10,7.57,8.71,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,2,0,0,-4,0,51,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
111,106,2017,2017-11-19,10,11,30.021,CIN,@,DEN,W 20-17,*,15,25,60.00,154,3,0,117.3,2,13,6.16,8.56,3,4,1.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
112,107,2017,2017-11-26,11,12,30.028,CIN,,CLE,W 30-16,*,18,28,64.29,214,2,0,111.3,1,5,7.64,9.07,4,26,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
113,108,2017,2017-12-04,12,13,30.036,CIN,,PIT,L 20-23,*,21,36,58.33,234,2,0,96.3,2,11,6.50,7.61,2,19,9.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,64,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
114,109,2017,2017-12-10,13,14,30.042,CIN,,CHI,L 7-33,*,14,29,48.28,141,1,1,59.7,2,15,4.86,4.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,45,83%,0,0%,0,0%,,Andy Dalton,DaltAn00
115,110,2017,2017-12-17,14,15,30.049,CIN,@,MIN,L 7-34,*,11,22,50.00,113,0,2,27.3,3,17,5.14,1.05,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,38,73%,0,0%,0,0%,,Andy Dalton,DaltAn00
116,111,2017,2017-12-24,15,16,30.056,CIN,,DET,W 26-17,*,27,41,65.85,238,1,1,79.1,3,16,5.80,5.20,3,-1,-0.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,84,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
117,112,2017,2017-12-31,16,17,30.063,CIN,@,BAL,W 31-27,*,23,44,52.27,222,3,0,89.4,1,9,5.05,6.41,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,79,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
118,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Andy Dalton,DaltAn00
119,113,2018,2018-09-09,1,1,30.315,CIN,@,IND,W 34-23,*,21,28,75.00,243,2,1,109.7,2,14,8.68,8.50,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
120,114,2018,2018-09-13,2,2,30.319,CIN,,BAL,W 34-23,*,24,42,57.14,265,4,0,107.7,0,0,6.31,8.21,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
121,115,2018,2018-09-23,3,3,30.329,CIN,@,CAR,L 21-31,*,29,46,63.04,352,2,4,64.8,2,22,7.65,4.61,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
122,116,2018,2018-09-30,4,4,30.336,CIN,@,ATL,W 37-36,*,29,41,70.73,337,3,1,109.5,3,29,8.22,8.59,2,13,6.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
123,117,2018,2018-10-07,5,5,30.343,CIN,,MIA,W 27-17,*,20,30,66.67,248,1,1,89.3,2,19,8.27,7.43,4,10,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
124,118,2018,2018-10-14,6,6,30.350,CIN,,PIT,L 21-28,*,26,42,61.90,229,2,0,92.3,3,16,5.45,6.40,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,61,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
125,119,2018,2018-10-21,7,7,30.357,CIN,@,KAN,L 10-45,*,15,29,51.72,148,1,1,63.6,2,13,5.10,4.24,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,48,84%,0,0%,0,0%,,Andy Dalton,DaltAn00
126,120,2018,2018-10-28,8,8,30.364,CIN,,TAM,W 37-34,*,21,34,61.76,280,2,0,107.5,2,16,8.24,9.41,3,10,3.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
127,121,2018,2018-11-11,9,10,31.013,CIN,,NOR,L 14-51,*,12,20,60.00,153,1,2,61.0,4,24,7.65,4.15,1,8,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,37,86%,0,0%,0,0%,,Andy Dalton,DaltAn00
128,122,2018,2018-11-18,10,11,31.020,CIN,@,BAL,L 21-24,*,19,36,52.78,211,2,0,89.0,1,4,5.86,6.97,2,29,14.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
129,123,2018,2018-11-25,11,12,31.027,CIN,,CLE,L 20-35,*,10,17,58.82,100,1,1,70.7,0,0,5.88,4.41,2,21,10.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,30,41%,0,0%,0,0%,,Andy Dalton,DaltAn00
130,124,2018,2018-12-02,12,13,,CIN,,DEN,L 10-24,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Andy Dalton,DaltAn00
131,125,2018,2018-12-09,13,14,,CIN,@,LAC,L 21-26,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Andy Dalton,DaltAn00
132,126,2018,2018-12-16,14,15,,CIN,,OAK,W 30-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Andy Dalton,DaltAn00
133,127,2018,2018-12-23,15,16,,CIN,@,CLE,L 18-26,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Andy Dalton,DaltAn00
134,128,2018,2018-12-30,16,17,,CIN,@,PIT,L 13-16,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Andy Dalton,DaltAn00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Andy Dalton,DaltAn00
136,129,2019,2019-09-08,1,1,31.314,CIN,@,SEA,L 20-21,*,35,51,68.63,418,2,0,106.5,5,23,8.20,8.98,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,2,0,0,0,0,75,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
137,130,2019,2019-09-15,2,2,31.321,CIN,,SFO,L 17-41,*,26,42,61.90,311,2,1,90.5,4,20,7.40,7.29,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,0,-1,0,69,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
138,131,2019,2019-09-22,3,3,31.328,CIN,@,BUF,L 17-21,*,20,36,55.56,250,1,2,63.4,2,10,6.94,5.00,1,1,1.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
139,132,2019,2019-09-30,4,4,31.336,CIN,@,PIT,L 3-27,*,21,37,56.76,171,0,1,57.4,8,69,4.62,3.41,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,1,0,0,0,0,66,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
140,133,2019,2019-10-06,5,5,31.342,CIN,,ARI,L 23-26,*,27,38,71.05,262,2,0,107.6,1,0,6.89,7.95,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,66,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
141,134,2019,2019-10-13,6,6,31.349,CIN,@,BAL,L 17-23,*,21,39,53.85,235,0,1,61.4,2,18,6.03,4.87,1,2,2.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
142,135,2019,2019-10-20,7,7,31.356,CIN,,JAX,L 17-27,*,22,43,51.16,276,1,3,50.1,2,18,6.42,3.74,4,33,8.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
143,136,2019,2019-10-27,8,8,31.363,CIN,@,LAR,L 10-24,*,32,52,61.54,329,1,0,86.1,5,32,6.33,6.71,1,4,4.00,0,1,1,-4,-4.00,0,100.0%,-4.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,80,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
144,137,2019,2019-11-10,9,10,,CIN,,BAL,L 13-49,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Andy Dalton,DaltAn00
145,138,2019,2019-11-17,10,11,,CIN,@,OAK,L 10-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Andy Dalton,DaltAn00
146,139,2019,2019-11-24,11,12,,CIN,,PIT,L 10-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Andy Dalton,DaltAn00
147,140,2019,2019-12-01,12,13,32.033,CIN,,NYJ,W 22-6,*,22,37,59.46,243,1,0,88.0,1,10,6.57,7.11,5,-4,-0.80,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,65,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
148,141,2019,2019-12-08,13,14,32.040,CIN,@,CLE,L 19-27,*,22,38,57.89,262,0,1,68.1,2,16,6.89,5.71,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
149,142,2019,2019-12-15,14,15,32.047,CIN,,NWE,L 13-34,*,17,31,54.84,151,1,4,39.2,0,0,4.87,-0.29,2,1,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
150,143,2019,2019-12-22,15,16,32.054,CIN,@,MIA,L 35-38,*,33,56,58.93,396,4,0,104.5,4,25,7.07,8.50,0,0,,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,90,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
151,144,2019,2019-12-29,16,17,32.061,CIN,,CLE,W 33-23,*,16,28,57.14,190,1,1,75.0,1,8,6.79,5.89,8,10,1.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,1,0,0,0,-7,0,69,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
152,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Andy Dalton,DaltAn00
153,145,2020,2020-09-13,1,1,,DAL,@,LAR,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Andy Dalton,DaltAn00
154,146,2020,2020-09-20,2,2,32.327,DAL,,ATL,W 40-39,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,2%,0,0%,0,0%,,Andy Dalton,DaltAn00
155,147,2020,2020-09-27,3,3,,DAL,@,SEA,L 31-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Andy Dalton,DaltAn00
156,148,2020,2020-10-04,4,4,,DAL,,CLE,L 38-49,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Andy Dalton,DaltAn00
157,149,2020,2020-10-11,5,5,32.348,DAL,,NYG,W 37-34,,9,11,81.82,111,0,0,108.7,1,5,10.09,10.09,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,-2,0,22,33%,0,0%,0,0%,,Andy Dalton,DaltAn00
158,150,2020,2020-10-19,6,6,32.356,DAL,,ARI,L 10-38,*,34,54,62.96,266,1,2,65.8,3,19,4.93,3.63,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,86,97%,0,0%,0,0%,,Andy Dalton,DaltAn00
159,151,2020,2020-10-25,7,7,32.362,DAL,@,WAS,L 3-25,*,9,19,47.37,75,0,1,36.1,3,30,3.95,1.58,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,45,79%,0,0%,0,0%,,Andy Dalton,DaltAn00
160,152,2020,2020-11-01,8,8,,DAL,@,PHI,L 9-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Andy Dalton,DaltAn00
161,153,2020,2020-11-08,9,9,,DAL,,PIT,L 19-24,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,Andy Dalton,DaltAn00
162,154,2020,2020-11-22,10,11,33.024,DAL,@,MIN,W 31-28,*,22,32,68.75,203,3,1,104.0,1,7,6.34,6.81,3,5,1.67,0,1,1,-3,-3.00,0,100.0%,-3.00,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
163,155,2020,2020-11-26,11,12,33.028,DAL,,WAS,L 16-41,*,25,35,71.43,215,1,1,84.8,3,24,6.14,5.43,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
164,156,2020,2020-12-08,12,13,33.040,DAL,@,BAL,L 17-34,*,31,48,64.58,285,2,1,85.9,1,8,5.94,5.83,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,79,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
165,157,2020,2020-12-13,13,14,33.045,DAL,@,CIN,W 30-7,*,16,23,69.57,185,2,0,122.6,2,14,8.04,9.78,1,-1,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
166,158,2020,2020-12-20,14,15,33.052,DAL,,SFO,W 41-33,*,19,33,57.58,209,2,0,96.7,2,17,6.33,7.55,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
167,159,2020,2020-12-27,15,16,33.059,DAL,,PHI,W 37-17,*,22,30,73.33,377,3,1,134.7,2,15,12.57,13.07,5,15,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
168,160,2020,2021-01-03,16,17,33.066,DAL,@,NYG,L 19-23,*,29,47,61.70,244,0,1,66.3,6,45,5.19,4.23,7,48,6.86,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,83,100%,0,0%,0,0%,,Andy Dalton,DaltAn00
