,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
21,19,1989,1989-09-17,2,2,27.033,PIT,@,CIN,L 10-41,*,19,35,54.29,244,1,0,85.9,6,56,6.97,7.54,1,15,15.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
22,20,1989,1989-09-24,3,3,27.040,PIT,,MIN,W 27-14,*,16,22,72.73,157,1,0,107.6,4,38,7.14,8.05,4,-10,-2.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
23,21,1989,1989-10-01,4,4,27.047,PIT,@,DET,W 23-3,*,21,27,77.78,267,1,0,120.2,6,53,9.89,10.63,5,22,4.40,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
24,22,1989,1989-10-08,5,5,27.054,PIT,,CIN,L 16-26,*,19,31,61.29,169,1,0,86.6,3,35,5.45,6.10,4,20,5.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
25,23,1989,1989-10-29,8,8,27.075,PIT,,KAN,W 23-17,*,17,27,62.96,253,2,0,118.3,2,21,9.37,10.85,2,-2,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
26,24,1989,1989-11-05,9,9,27.082,PIT,@,DEN,L 7-34,*,11,26,42.31,101,1,0,66.3,2,24,3.88,4.65,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
27,25,1989,1989-11-12,10,10,27.089,PIT,,CHI,L 0-20,*,14,26,53.85,197,0,3,38.9,4,35,7.58,2.38,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
28,26,1989,1989-11-19,11,11,27.096,PIT,,SDG,W 20-17,*,12,27,44.44,142,0,0,61.0,4,39,5.26,5.26,2,-5,-2.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
29,27,1989,1989-11-26,12,12,27.103,PIT,@,MIA,W 34-14,*,8,18,44.44,167,0,0,77.8,0,0,9.28,9.28,2,-7,-3.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
30,28,1989,1989-12-03,13,13,27.110,PIT,,HOU,L 16-23,*,9,21,42.86,73,0,1,32.4,3,30,3.48,1.33,1,0,0.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
31,29,1989,1989-12-10,14,14,27.117,PIT,@,NYJ,W 13-0,*,15,29,51.72,175,0,1,56.0,2,15,6.03,4.48,1,2,2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
32,30,1989,1989-12-17,15,15,27.124,PIT,,NWE,W 28-10,*,9,16,56.25,158,0,0,90.1,2,30,9.88,9.88,2,-8,-4.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
33,31,1989,1989-12-24,16,16,27.131,PIT,@,TAM,W 31-22,*,7,15,46.67,178,2,2,90.4,1,9,11.87,8.53,1,6,6.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
34,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Bubby Brister,BrisBu00
35,32,1990,1990-09-09,1,1,28.025,PIT,@,CLE,L 3-13,*,17,32,53.13,193,0,2,45.4,3,32,6.03,3.22,1,-2,-2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
36,33,1990,1990-09-16,2,2,28.032,PIT,,HOU,W 20-9,*,9,23,39.13,81,0,0,49.4,4,26,3.52,3.52,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bubby Brister,BrisBu00
37,34,1990,1990-09-23,3,3,28.039,PIT,@,RAI,L 3-20,*,19,28,67.86,156,0,1,67.0,6,38,5.57,3.96,3,0,0.00,0,,0,0,,0,,,0,0,4,,0,0,-24,0,,Bubby Brister,BrisBu00
