,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
0,1,1992,1992-09-06,1,1,,NYG,,SFO,L 14-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Kent Graham,GrahKe00
38,37,1994,1994-10-10,5,6,25.343,NYG,,MIN,L 10-27,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
39,38,1994,1994-10-16,6,7,25.349,NYG,@,RAM,L 10-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
40,39,1994,1994-10-23,7,8,25.356,NYG,,PIT,L 6-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
41,40,1994,1994-10-30,8,9,25.363,NYG,,DET,L 25-28,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
42,41,1994,1994-11-07,9,10,26.006,NYG,@,DAL,L 10-38,,9,14,64.29,98,1,1,78.9,1,11,7.00,5.21,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Kent Graham,GrahKe00
43,42,1994,1994-11-13,10,11,26.012,NYG,,ARI,L 9-10,*,9,26,34.62,92,1,1,42.5,1,11,3.54,2.58,1,2,2.00,0,1,0,0,,0,0.0%,0.00,0,0,2,0,0,1,0,0,,Kent Graham,GrahKe00
44,43,1994,1994-11-21,11,12,26.020,NYG,@,HOU,W 13-10,,6,13,46.15,105,1,0,99.8,0,0,8.08,9.62,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Kent Graham,GrahKe00
45,44,1994,1994-11-27,12,13,26.026,NYG,@,WAS,W 21-19,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
46,45,1994,1994-12-04,13,14,26.033,NYG,@,CLE,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
47,46,1994,1994-12-11,14,15,26.040,NYG,,CIN,W 27-20,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
48,47,1994,1994-12-18,15,16,26.047,NYG,@,PHI,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
49,48,1994,1994-12-24,16,17,26.053,NYG,,DAL,W 15-10,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,0.0%,,0,0,0,,,0,0,0,,Kent Graham,GrahKe00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Kent Graham,GrahKe00
51,49,1995,1995-09-10,2,2,,DET,@,MIN,L 10-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Kent Graham,GrahKe00
52,50,1995,1995-09-17,3,3,,DET,,ARI,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Kent Graham,GrahKe00
53,51,1995,1995-09-25,4,4,,DET,,SFO,W 27-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Kent Graham,GrahKe00
54,52,1995,1995-10-08,5,6,,DET,,CLE,W 38-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Kent Graham,GrahKe00
55,53,1995,1995-10-15,6,7,,DET,@,GNB,L 21-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Kent Graham,GrahKe00
56,54,1995,1995-10-22,7,8,,DET,@,WAS,L 30-36,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Kent Graham,GrahKe00
