,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 40_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
19,19,2003,2003-09-21,3,3,24.062,HOU,,KAN,L 14-42,*,17,27,62.96,167,1,2,61.8,1,9,6.19,3.59,1,10,10.00,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
20,20,2003,2003-09-28,4,4,24.069,HOU,,JAX,W 24-20,*,23,36,63.89,234,1,1,80.1,1,5,6.50,5.81,5,18,3.60,1,1,6,2,0,0,0,0,0,,,,,,,,David Carr,CarrDa00
21,21,2003,2003-10-12,5,6,24.083,HOU,@,TEN,L 17-38,*,25,42,59.52,371,2,3,74.6,1,4,8.83,6.57,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
22,22,2003,2003-10-19,6,7,24.090,HOU,,NYJ,L 14-19,*,15,23,65.22,170,0,0,87.2,2,14,7.39,7.39,3,16,5.33,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
23,23,2003,2003-10-26,7,8,24.097,HOU,@,IND,L 21-30,*,8,9,88.89,62,1,0,132.4,1,1,6.89,9.11,0,0,,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
24,24,2003,2003-11-02,8,9,,HOU,,CAR,W 14-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Carr,CarrDa00
25,25,2003,2003-11-09,9,10,24.111,HOU,@,CIN,L 27-34,*,11,25,44.00,146,2,1,73.1,2,17,5.84,5.64,2,21,10.50,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
26,26,2003,2003-11-16,10,11,24.118,HOU,@,BUF,W 12-10,*,2,4,50.00,12,0,0,56.2,1,3,3.00,3.00,1,0,0.00,0,0,0,2,0,0,1,-1,0,,,,,,,,David Carr,CarrDa00
27,27,2003,2003-11-23,11,12,,HOU,,NWE,L 20-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Carr,CarrDa00
28,28,2003,2003-11-30,12,13,24.132,HOU,,ATL,W 17-13,,2,5,40.00,25,0,1,16.7,0,0,5.00,-4.00,4,30,7.50,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
29,29,2003,2003-12-07,13,14,,HOU,@,JAX,L 0-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,David Carr,CarrDa00
30,30,2003,2003-12-14,14,15,,HOU,@,TAM,L 3-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,David Carr,CarrDa00
31,31,2003,2003-12-21,15,16,24.153,HOU,,TEN,L 24-27,*,17,34,50.00,242,1,2,58.7,1,7,7.12,5.06,4,40,10.00,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
32,32,2003,2003-12-28,16,17,24.160,HOU,,IND,L 17-20,*,13,23,56.52,105,0,1,50.1,0,0,4.57,2.61,2,0,0.00,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,David Carr,CarrDa00
34,33,2004,2004-09-12,1,1,25.053,HOU,,SDG,L 20-27,*,19,25,76.00,229,0,2,70.2,2,3,9.16,5.56,3,12,4.00,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
35,34,2004,2004-09-19,2,2,25.060,HOU,@,DET,L 16-28,*,23,34,67.65,313,2,1,104.2,5,39,9.21,9.06,5,30,6.00,0,0,0,2,0,0,2,-1,0,,,,,,,,David Carr,CarrDa00
36,35,2004,2004-09-26,3,3,25.067,HOU,@,KAN,W 24-21,*,13,25,52.00,233,1,1,80.9,3,13,9.32,8.32,5,26,5.20,0,0,0,1,0,0,1,-3,0,,,,,,,,David Carr,CarrDa00
37,36,2004,2004-10-03,4,4,25.074,HOU,,OAK,W 30-17,*,14,23,60.87,228,1,0,108.6,0,0,9.91,10.78,9,31,3.44,0,0,0,1,0,0,0,-1,0,,,,,,,,David Carr,CarrDa00
38,37,2004,2004-10-10,5,5,25.081,HOU,,MIN,L 28-34,*,27,42,64.29,372,3,0,116.4,4,14,8.86,10.29,3,21,7.00,0,0,0,0,,0,0,0,0,,,,,,,,David Carr,CarrDa00
