,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
0,1,1998,1998-09-07,1,1,,DEN,,NWE,W 27-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Brian Griese,GrieBr00
26,26,1999,1999-11-14,10,10,,DEN,@,SEA,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Brian Griese,GrieBr00
27,27,1999,1999-11-22,11,11,24.249,DEN,,OAK,W 27-21,,6,14,42.86,60,0,0,55.7,1,2,4.29,4.29,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-20,0,,Brian Griese,GrieBr00
28,28,1999,1999-12-05,12,13,24.262,DEN,,KAN,L 10-16,*,20,36,55.56,227,0,1,63.1,2,19,6.31,5.06,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
29,29,1999,1999-12-13,13,14,24.270,DEN,@,JAX,L 24-27,*,21,33,63.64,275,2,2,84.8,1,7,8.33,6.82,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,3,0,0,2,-5,0,,Brian Griese,GrieBr00
30,30,1999,1999-12-19,14,15,24.276,DEN,,SEA,W 36-30,*,20,39,51.28,180,2,2,59.8,2,10,4.62,3.33,4,52,13.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
31,31,1999,1999-12-25,15,16,24.282,DEN,@,DET,W 17-7,*,22,30,73.33,171,1,1,84.2,1,6,5.70,4.87,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
32,32,1999,2000-01-02,16,17,24.290,DEN,,SDG,L 6-12,*,23,46,50.00,211,0,0,62.9,4,20,4.59,4.59,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,1,0,0,,Brian Griese,GrieBr00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Brian Griese,GrieBr00
34,33,2000,2000-09-04,1,1,25.170,DEN,@,STL,L 36-41,*,19,29,65.52,307,2,0,123.8,4,33,10.59,11.97,4,28,7.00,1,0,0,0,,0,0.0%,,1,6,0,,0,1,0,0,,Brian Griese,GrieBr00
35,34,2000,2000-09-10,2,2,25.176,DEN,,ATL,W 42-14,*,20,33,60.61,268,3,0,116.7,2,13,8.12,9.94,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Brian Griese,GrieBr00
