,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
15,16,1993,1994-01-03,16,18,,SFO,,PHI,L 34-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Elvis Grbac,GrbaEl00
16,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Elvis Grbac,GrbaEl00
17,17,1994,1994-09-05,1,1,24.023,SFO,,RAI,W 44-14,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
18,18,1994,1994-09-11,2,2,,SFO,@,KAN,L 17-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Elvis Grbac,GrbaEl00
19,19,1994,1994-09-18,3,3,24.036,SFO,@,RAM,W 34-19,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
20,20,1994,1994-09-25,4,4,,SFO,,NOR,W 24-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Elvis Grbac,GrbaEl00
21,21,1994,1994-10-02,5,5,24.050,SFO,,PHI,L 8-40,,4,8,50.00,52,0,0,70.8,2,18,6.50,6.50,0,0,,0,0,0,1,1,0,0,0,0,,Elvis Grbac,GrbaEl00
22,22,1994,1994-10-09,6,6,24.057,SFO,@,DET,W 27-21,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
23,23,1994,1994-10-16,7,7,24.064,SFO,@,ATL,W 42-3,,1,3,33.33,42,0,0,81.9,0,0,14.00,14.00,0,0,,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
24,24,1994,1994-10-23,8,8,24.071,SFO,,TAM,W 41-16,,3,3,100.00,28,1,0,145.1,0,0,9.33,16.00,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Elvis Grbac,GrbaEl00
