,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
0,1,1989,1989-09-10,1,1,22.293,DAL,@,NOR,L 0-28,*,17,35,48.57,180,0,2,40.2,2,30,5.14,2.57,1,13,13.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
1,2,1989,1989-09-17,2,2,22.300,DAL,@,ATL,L 21-27,*,13,23,56.52,241,1,2,71.1,0,0,10.48,7.43,5,13,2.60,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
2,3,1989,1989-09-24,3,3,22.307,DAL,,WAS,L 7-30,*,6,21,28.57,83,0,2,4.0,4,27,3.95,-0.33,1,3,3.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
3,4,1989,1989-10-01,4,4,22.314,DAL,,NYG,L 13-30,*,1,6,16.67,11,0,0,39.6,0,0,1.83,1.83,2,9,4.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
4,5,1989,1989-11-12,10,10,22.356,DAL,@,PHO,L 20-24,*,21,40,52.50,379,2,2,81.1,1,12,9.48,8.23,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
5,6,1989,1989-11-19,11,11,22.363,DAL,,MIA,L 14-17,*,25,33,75.76,261,1,1,95.6,0,0,7.91,7.15,8,71,8.88,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
6,7,1989,1989-11-23,12,12,23.002,DAL,,PHI,L 0-27,*,7,21,33.33,54,0,3,2.8,1,1,2.57,-3.86,4,25,6.25,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
7,8,1989,1989-12-03,13,13,23.012,DAL,,RAM,L 31-35,*,19,34,55.88,179,4,1,97.5,2,14,5.26,6.29,4,57,14.25,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
8,9,1989,1989-12-10,14,14,23.019,DAL,@,PHI,L 10-20,*,17,30,56.67,152,1,0,81.5,5,45,5.07,5.73,6,60,10.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
9,10,1989,1989-12-16,15,15,23.025,DAL,@,NYG,L 0-15,*,11,22,50.00,84,0,1,40.7,2,17,3.82,1.77,3,14,4.67,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
10,11,1989,1989-12-24,16,16,23.033,DAL,,GNB,L 10-20,*,18,28,64.29,125,0,4,34.7,2,9,4.46,-1.96,4,37,9.25,0,,1,-13,-13.00,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
11,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Troy Aikman,AikmTr00
12,12,1990,1990-09-09,1,1,23.292,DAL,,SDG,W 17-14,*,13,29,44.83,193,1,1,64.3,5,32,6.66,5.79,5,15,3.00,1,,0,0,,0,,,1,6,0,,0,0,0,0,,Troy Aikman,AikmTr00
13,13,1990,1990-09-16,2,2,23.299,DAL,,NYG,L 7-28,*,10,18,55.56,109,0,2,34.0,2,13,6.06,1.06,0,0,,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Troy Aikman,AikmTr00
14,14,1990,1990-09-23,3,3,23.306,DAL,@,WAS,L 15-19,*,23,43,53.49,207,0,2,47.3,8,64,4.81,2.72,2,5,2.50,0,,0,0,,0,,,0,0,2,,0,0,0,0,,Troy Aikman,AikmTr00
15,15,1990,1990-09-30,4,4,23.313,DAL,@,NYG,L 17-31,*,21,26,80.77,233,1,1,100.8,0,0,8.96,8.00,1,0,0.00,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Troy Aikman,AikmTr00
16,16,1990,1990-10-07,5,5,23.320,DAL,,TAM,W 14-10,*,17,24,70.83,173,1,1,87.7,3,24,7.21,6.17,4,26,6.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
17,17,1990,1990-10-14,6,6,23.327,DAL,@,PHO,L 3-20,*,9,25,36.00,61,0,2,11.2,4,27,2.44,-1.16,3,6,2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
18,18,1990,1990-10-21,7,7,23.334,DAL,@,TAM,W 17-13,*,13,29,44.83,159,1,1,59.4,2,14,5.48,4.62,2,18,9.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
19,19,1990,1990-10-28,8,8,23.341,DAL,,PHI,L 20-21,*,22,41,53.66,233,1,1,68.4,2,18,5.68,5.07,2,16,8.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
20,20,1990,1990-11-04,9,9,23.348,DAL,@,NYJ,L 9-24,*,25,40,62.50,249,0,2,59.3,3,23,6.23,3.98,3,7,2.33,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
21,21,1990,1990-11-11,10,10,23.355,DAL,,SFO,L 6-24,*,9,21,42.86,96,0,1,37.0,2,16,4.57,2.43,5,33,6.60,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
22,22,1990,1990-11-18,11,11,23.362,DAL,@,RAM,W 24-21,*,17,32,53.13,303,3,1,104.0,1,8,9.47,9.94,4,4,1.00,0,,0,0,,0,,,0,0,1,,0,1,0,0,,Troy Aikman,AikmTr00
23,23,1990,1990-11-22,12,12,24.001,DAL,,WAS,W 27-17,*,20,31,64.52,222,1,2,69.6,3,14,7.16,4.90,4,9,2.25,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
24,24,1990,1990-12-02,13,13,24.011,DAL,,NOR,W 17-13,*,15,21,71.43,177,1,0,112.6,2,16,8.43,9.38,4,19,4.75,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
25,25,1990,1990-12-16,14,15,24.025,DAL,,PHO,W 41-10,*,12,18,66.67,164,1,1,91.0,1,8,9.11,7.72,1,14,14.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
26,26,1990,1990-12-23,15,16,24.032,DAL,@,PHI,L 3-17,*,0,1,0.00,0,0,0,39.6,1,11,0.00,0.00,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
27,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Troy Aikman,AikmTr00
28,27,1991,1991-09-01,1,1,24.284,DAL,@,CLE,W 26-14,*,24,37,64.86,274,2,0,105.0,2,9,7.41,8.49,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
29,28,1991,1991-09-09,2,2,24.292,DAL,,WAS,L 31-33,*,27,42,64.29,242,3,0,103.5,2,18,5.76,7.19,3,9,3.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
30,29,1991,1991-09-15,3,3,24.298,DAL,,PHI,L 0-24,*,11,25,44.00,112,0,3,17.8,11,67,4.48,-0.92,0,0,,0,,1,-6,-6.00,0,,,0,0,2,,0,0,0,0,,Troy Aikman,AikmTr00
31,30,1991,1991-09-22,4,4,24.305,DAL,@,PHO,W 17-9,*,12,20,60.00,150,0,0,83.3,1,11,7.50,7.50,1,0,0.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
32,31,1991,1991-09-29,5,5,24.312,DAL,,NYG,W 21-16,*,20,27,74.07,277,1,0,118.9,1,8,10.26,11.00,3,-5,-1.67,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
33,32,1991,1991-10-06,6,6,24.319,DAL,@,GNB,W 20-17,*,31,41,75.61,287,1,0,102.4,0,0,7.00,7.49,2,1,0.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
34,33,1991,1991-10-13,7,7,24.326,DAL,,CIN,W 35-23,*,14,22,63.64,276,1,2,84.5,1,12,12.55,9.36,2,0,0.00,1,,0,0,,0,,,1,6,0,,0,0,0,0,,Troy Aikman,AikmTr00
35,34,1991,1991-10-27,8,9,24.340,DAL,@,DET,L 10-34,*,28,42,66.67,331,1,2,78.6,2,16,7.88,6.21,2,5,2.50,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Troy Aikman,AikmTr00
36,35,1991,1991-11-03,9,10,24.347,DAL,,PHO,W 27-7,*,17,23,73.91,191,0,2,62.0,4,26,8.30,4.39,1,-2,-2.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
37,36,1991,1991-11-10,10,11,24.354,DAL,@,HOU,L 23-26,*,24,39,61.54,260,1,0,89.7,3,19,6.67,7.18,0,0,,0,,0,0,,0,,,0,0,1,,0,0,0,0,,Troy Aikman,AikmTr00
38,37,1991,1991-11-17,11,12,24.361,DAL,@,NYG,L 9-22,*,16,25,64.00,150,0,0,80.4,1,8,6.00,6.00,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
39,38,1991,1991-11-24,12,13,25.003,DAL,@,WAS,W 24-21,*,13,20,65.00,204,1,1,94.6,4,30,10.20,8.95,2,-3,-1.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
40,39,1991,1991-11-28,13,14,,DAL,,PIT,W 20-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Troy Aikman,AikmTr00
41,40,1991,1991-12-08,14,15,,DAL,,NOR,W 23-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Troy Aikman,AikmTr00
42,41,1991,1991-12-15,15,16,,DAL,@,PHI,W 25-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Troy Aikman,AikmTr00
43,42,1991,1991-12-22,16,17,,DAL,,ATL,W 31-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Troy Aikman,AikmTr00
44,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Troy Aikman,AikmTr00
45,43,1992,1992-09-07,1,1,25.291,DAL,,WAS,W 23-10,*,18,31,58.06,216,1,2,63.4,0,0,6.97,4.71,8,21,2.63,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
46,44,1992,1992-09-13,2,2,25.297,DAL,@,NYG,W 34-28,*,22,35,62.86,238,2,0,101.8,2,9,6.80,7.94,2,8,4.00,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
47,45,1992,1992-09-20,3,3,25.304,DAL,,PHO,W 31-20,*,14,21,66.67,263,3,0,149.3,0,0,12.52,15.38,1,8,8.00,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
48,46,1992,1992-10-05,4,5,25.319,DAL,@,PHI,L 7-31,*,19,38,50.00,256,1,3,47.7,4,25,6.74,3.71,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
49,47,1992,1992-10-11,5,6,25.325,DAL,,SEA,W 27-0,*,15,23,65.22,173,0,2,51.5,1,3,7.52,3.61,1,19,19.00,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
50,48,1992,1992-10-18,6,7,25.332,DAL,,KAN,W 17-10,*,21,29,72.41,192,1,2,72.8,1,9,6.62,4.21,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
51,49,1992,1992-10-25,7,8,25.339,DAL,@,RAI,W 28-13,*,16,25,64.00,234,0,0,94.4,5,27,9.36,9.36,8,4,0.50,1,,0,0,,0,0.0%,,1,6,1,,0,0,0,0,,Troy Aikman,AikmTr00
52,50,1992,1992-11-01,8,9,25.346,DAL,,PHI,W 20-10,*,19,33,57.58,214,2,1,84.7,1,0,6.48,6.33,4,11,2.75,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
53,51,1992,1992-11-08,9,10,25.353,DAL,@,DET,W 37-3,*,16,25,64.00,214,1,1,87.7,0,0,8.56,7.56,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
54,52,1992,1992-11-15,10,11,25.360,DAL,,RAM,L 23-27,*,22,37,59.46,272,0,0,82.3,1,3,7.35,7.35,0,0,,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Troy Aikman,AikmTr00
55,53,1992,1992-11-22,11,12,26.001,DAL,@,PHO,W 16-10,*,25,36,69.44,237,2,1,94.3,0,0,6.58,6.44,4,6,1.50,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
56,54,1992,1992-11-26,12,13,26.005,DAL,,NYG,W 30-3,*,19,29,65.52,143,2,1,85.8,1,1,4.93,4.76,2,7,3.50,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
57,55,1992,1992-12-06,13,14,26.015,DAL,@,DEN,W 31-27,*,25,35,71.43,231,3,0,117.7,2,9,6.60,8.31,6,20,3.33,0,,0,0,,0,0.0%,,0,0,1,,0,1,0,0,,Troy Aikman,AikmTr00
58,56,1992,1992-12-13,14,15,26.022,DAL,@,WAS,L 17-20,*,23,35,65.71,245,2,1,93.2,4,24,7.00,6.86,1,1,1.00,0,,0,0,,0,0.0%,,0,0,1,,0,0,0,0,,Troy Aikman,AikmTr00
59,57,1992,1992-12-21,15,16,26.030,DAL,@,ATL,W 41-17,*,18,21,85.71,239,3,0,153.7,0,0,11.38,14.24,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
60,58,1992,1992-12-27,16,17,26.036,DAL,,CHI,W 27-14,*,10,20,50.00,78,0,0,60.0,1,2,3.90,3.90,0,0,,0,,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Troy Aikman,AikmTr00
61,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Troy Aikman,AikmTr00
62,59,1993,1993-09-06,1,1,26.289,DAL,@,WAS,L 16-35,*,17,29,58.62,267,2,0,112.3,1,9,9.21,10.59,2,14,7.00,0,,0,0,,0,0.0%,,0,0,1,,0,1,-2,0,,Troy Aikman,AikmTr00
63,60,1993,1993-09-12,2,2,26.295,DAL,,BUF,L 10-13,*,28,45,62.22,297,0,2,62.9,1,7,6.60,4.60,3,21,7.00,0,,0,0,,0,0.0%,,0,0,1,,0,1,0,0,,Troy Aikman,AikmTr00
