,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
49,48,2001,2002-01-07,16,17,,MIN,@,BAL,L 3-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Daunte Culpepper,CulpDa00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Daunte Culpepper,CulpDa00
51,49,2002,2002-09-08,1,1,25.223,MIN,@,CHI,L 23-27,*,16,28,57.14,234,1,2,66.7,1,6,8.36,5.86,5,6,1.20,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,0,0,,Daunte Culpepper,CulpDa00
52,50,2002,2002-09-15,2,2,25.230,MIN,,BUF,L 39-45,*,25,45,55.56,281,3,0,96.6,5,45,6.24,7.58,7,20,2.86,1,0,0,0,,0,0.0%,,,1,6,4,3,0,1,-1,0,,Daunte Culpepper,CulpDa00
53,51,2002,2002-09-22,3,3,25.237,MIN,,CAR,L 14-21,*,19,30,63.33,191,1,4,52.9,5,14,6.37,1.03,4,32,8.00,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,0,0,,Daunte Culpepper,CulpDa00
54,52,2002,2002-09-29,4,4,25.244,MIN,@,SEA,L 23-48,*,29,53,54.72,273,0,2,53.4,4,24,5.15,3.45,9,63,7.00,1,0,0,0,,0,0.0%,,,1,6,1,0,0,1,0,0,,Daunte Culpepper,CulpDa00
55,53,2002,2002-10-13,5,6,25.258,MIN,,DET,W 31-24,*,27,36,75.00,295,2,1,105.7,1,4,8.19,8.06,7,39,5.57,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Daunte Culpepper,CulpDa00
56,54,2002,2002-10-20,6,7,25.265,MIN,@,NYJ,L 7-20,*,26,39,66.67,288,0,3,56.4,0,0,7.38,3.92,5,26,5.20,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Daunte Culpepper,CulpDa00
57,55,2002,2002-10-27,7,8,25.272,MIN,,CHI,W 25-7,*,22,29,75.86,216,1,0,107.8,0,0,7.45,8.14,8,31,3.88,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Daunte Culpepper,CulpDa00
58,56,2002,2002-11-03,8,9,25.279,MIN,@,TAM,L 24-38,*,18,29,62.07,225,0,2,57.4,3,11,7.76,4.66,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,,Daunte Culpepper,CulpDa00
59,57,2002,2002-11-10,9,10,25.286,MIN,,NYG,L 20-27,*,9,20,45.00,91,0,0,58.5,3,22,4.55,4.55,6,42,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Daunte Culpepper,CulpDa00
60,58,2002,2002-11-17,10,11,25.293,MIN,,GNB,W 31-21,*,13,26,50.00,217,2,2,72.1,2,10,8.35,6.42,10,48,4.80,1,0,0,0,,0,0.0%,,,1,6,3,1,0,1,-1,0,,Daunte Culpepper,CulpDa00
61,59,2002,2002-11-24,11,12,25.300,MIN,@,NWE,L 17-24,*,24,49,48.98,272,2,0,79.6,4,8,5.55,6.37,5,59,11.80,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Daunte Culpepper,CulpDa00
62,60,2002,2002-12-01,12,13,25.307,MIN,,ATL,L 24-30,*,23,43,53.49,266,1,3,51.1,6,36,6.19,3.51,7,35,5.00,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,,Daunte Culpepper,CulpDa00
63,61,2002,2002-12-08,13,14,25.314,MIN,@,GNB,L 22-26,*,15,28,53.57,136,1,1,64.0,3,11,4.86,3.96,4,26,6.50,1,0,0,0,,0,0.0%,,,1,6,2,0,0,1,0,0,,Daunte Culpepper,CulpDa00
64,62,2002,2002-12-15,14,15,25.321,MIN,@,NOR,W 32-31,*,26,36,72.22,312,2,0,116.9,3,19,8.67,9.78,7,73,10.43,2,0,0,0,,0,0.0%,,1,2,14,0,,0,0,0,0,,Daunte Culpepper,CulpDa00
65,63,2002,2002-12-21,15,16,25.327,MIN,,MIA,W 20-17,*,20,29,68.97,244,0,2,65.9,4,18,8.41,5.31,10,67,6.70,0,0,0,0,,0,0.0%,,,0,0,3,1,0,0,0,0,,Daunte Culpepper,CulpDa00
66,64,2002,2002-12-29,16,17,25.335,MIN,@,DET,W 38-36,*,21,29,72.41,312,2,1,115.9,3,16,10.76,10.59,8,34,4.25,1,0,0,0,,0,0.0%,,,1,6,3,1,0,1,-7,0,,Daunte Culpepper,CulpDa00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Daunte Culpepper,CulpDa00
68,65,2003,2003-09-07,1,1,26.222,MIN,@,GNB,W 30-25,*,15,30,50.00,195,3,0,104.2,2,12,6.50,8.50,9,50,5.56,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,,Daunte Culpepper,CulpDa00
69,66,2003,2003-09-14,2,2,26.229,MIN,,CHI,W 24-13,*,20,26,76.92,214,2,0,126.1,3,16,8.23,9.77,7,17,2.43,0,0,0,0,,0,0.0%,,,0,0,3,1,0,2,0,0,,Daunte Culpepper,CulpDa00
70,67,2003,2003-09-21,3,3,26.236,MIN,@,DET,W 23-13,*,7,13,53.85,105,0,0,80.6,1,1,8.08,8.08,2,16,8.00,2,0,0,0,,0,0.0%,,,2,12,0,,0,0,0,0,,Daunte Culpepper,CulpDa00
