,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
118,110,1989,1989-09-11,1,1,33.312,NYG,@,WAS,W 27-24,*,11,19,57.89,255,2,2,97.9,4,24,13.42,10.79,2,22,11.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
119,111,1989,1989-09-17,2,2,33.318,NYG,,DET,W 24-14,*,20,26,76.92,218,2,0,126.8,1,2,8.38,9.92,5,11,2.20,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
120,112,1989,1989-09-24,3,3,33.325,NYG,,PHO,W 35-7,*,11,21,52.38,202,1,0,101.7,1,6,9.62,10.57,1,5,5.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
121,113,1989,1989-10-01,4,4,33.332,NYG,@,DAL,W 30-13,*,14,19,73.68,211,2,3,105.3,1,6,11.11,6.11,2,29,14.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
122,114,1989,1989-10-08,5,5,33.339,NYG,@,PHI,L 19-21,*,21,39,53.85,241,0,1,62.0,5,24,6.18,5.03,4,29,7.25,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
123,115,1989,1989-10-15,6,6,33.346,NYG,,WAS,W 20-17,*,16,32,50.00,201,2,1,77.7,3,28,6.28,6.13,4,11,2.75,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
124,116,1989,1989-10-22,7,7,33.353,NYG,@,SDG,W 20-13,*,22,33,66.67,232,0,1,74.3,2,14,7.03,5.67,4,0,0.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
125,117,1989,1989-10-30,8,8,33.361,NYG,,MIN,W 24-14,*,0,1,0.00,0,0,0,39.6,1,5,0.00,0.00,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
126,118,1989,1989-11-12,10,10,34.009,NYG,@,RAM,L 10-31,*,25,38,65.79,237,0,1,71.9,4,36,6.24,5.05,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
127,119,1989,1989-11-19,11,11,34.016,NYG,,SEA,W 15-3,*,17,26,65.38,194,1,0,100.5,1,7,7.46,8.23,2,-2,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
128,120,1989,1989-11-27,12,12,34.024,NYG,@,SFO,L 24-34,*,25,48,52.08,326,2,3,61.6,6,29,6.79,4.81,2,11,5.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
129,121,1989,1989-12-03,13,13,34.030,NYG,,PHI,L 17-24,*,11,37,29.73,265,1,2,43.4,5,29,7.16,5.27,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Phil Simms,SimmPh00
