,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
226,214,2021,2021-10-24,6,7,36.160,ATL,@,MIA,W 30-28,*,25,40,62.50,336,2,1,95.4,1,11,8.40,8.28,3,0,0.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,63,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
227,215,2021,2021-10-31,7,8,36.167,ATL,,CAR,L 13-19,*,20,27,74.07,146,1,2,67.8,3,15,5.41,2.81,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,-2,0,53,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
228,216,2021,2021-11-07,8,9,36.174,ATL,@,NOR,W 27-25,*,23,30,76.67,343,2,0,135.8,2,11,11.43,12.77,5,8,1.60,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
229,217,2021,2021-11-14,9,10,36.181,ATL,@,DAL,L 3-43,*,9,21,42.86,117,0,2,21.4,2,20,5.57,1.29,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,38,70%,0,0%,0,0%,,Matt Ryan,RyanMa00
230,218,2021,2021-11-18,10,11,36.185,ATL,,NWE,L 0-25,*,19,28,67.86,153,0,2,51.6,4,33,5.46,2.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,50,93%,0,0%,0,0%,,Matt Ryan,RyanMa00
231,219,2021,2021-11-28,11,12,36.195,ATL,@,JAX,W 21-14,*,19,29,65.52,190,1,1,81.1,1,7,6.55,5.69,4,6,1.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
232,220,2021,2021-12-05,12,13,36.202,ATL,,TAM,L 17-30,*,30,41,73.17,297,0,0,93.2,5,38,7.24,7.24,3,2,0.67,0,0,0,0,,0,0.0%,,,0,0,3,0,0,2,-3,0,71,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
233,221,2021,2021-12-12,13,14,36.209,ATL,@,CAR,W 29-21,*,19,28,67.86,190,1,0,98.8,0,0,6.79,7.50,4,3,0.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
234,222,2021,2021-12-19,14,15,36.216,ATL,@,SFO,L 13-31,*,19,32,59.38,236,1,0,92.7,3,23,7.38,8.00,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,59,98%,0,0%,0,0%,,Matt Ryan,RyanMa00
235,223,2021,2021-12-26,15,16,36.223,ATL,,DET,W 20-16,*,18,24,75.00,215,1,0,115.8,3,8,8.96,9.79,4,5,1.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,46,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
236,224,2021,2022-01-02,16,17,36.230,ATL,@,BUF,L 15-29,*,13,23,56.52,197,0,0,84.9,5,28,8.57,8.57,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,53,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
237,225,2021,2022-01-09,17,18,36.237,ATL,,NOR,L 20-30,*,20,33,60.61,216,1,1,77.3,3,21,6.55,5.79,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,50,100%,0,0%,0,0%,,Matt Ryan,RyanMa00
238,,,222 Games,,,,,,,120-102-0,,5242,8003,65.50,59735,367,170,94.2,450,2980,7.46,7.43,487,1469,3.02,12,1,1,5,5.00,1,100.0%,5.00,2,13,82,89,44,0,22,-59,0,,,,,,,,Matt Ryan,RyanMa00
