,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
24,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Mark Rypien,RypiMa00
25,24,1990,1990-09-09,1,1,27.342,WAS,,PHO,W 31-0,*,17,31,54.84,240,3,0,112.3,1,11,7.74,9.68,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
26,25,1990,1990-09-16,2,2,27.349,WAS,@,SFO,L 13-26,*,17,37,45.95,241,1,0,76.5,0,0,6.51,7.05,2,-2,-1.00,0,0,0,1,,0,0,-3,0,,Mark Rypien,RypiMa00
27,26,1990,1990-09-23,3,3,27.356,WAS,,DAL,W 19-15,*,8,17,47.06,97,0,0,65.1,0,0,5.71,5.71,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
28,27,1990,1990-11-18,10,11,28.047,WAS,,NOR,W 31-17,*,26,38,68.42,311,4,0,128.3,0,0,8.18,10.29,2,-5,-2.50,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
29,28,1990,1990-11-22,11,12,28.051,WAS,@,DAL,L 17-27,*,26,54,48.15,267,1,1,61.3,2,6,4.94,4.48,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
30,29,1990,1990-12-02,12,13,28.061,WAS,,MIA,W 42-20,*,21,28,75.00,245,3,1,121.9,0,0,8.75,9.29,4,8,2.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
31,30,1990,1990-12-09,13,14,28.068,WAS,,CHI,W 10-9,*,12,25,48.00,148,1,5,40.5,2,11,5.92,-2.28,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
32,31,1990,1990-12-15,14,15,28.074,WAS,@,NWE,W 25-10,*,5,11,45.45,100,0,1,40.0,0,0,9.09,5.00,2,-2,-1.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
33,32,1990,1990-12-22,15,16,28.081,WAS,@,IND,L 28-35,*,18,37,48.65,249,2,2,66.2,1,5,6.73,5.38,1,2,2.00,0,0,0,1,,0,0,0,0,,Mark Rypien,RypiMa00
34,33,1990,1990-12-30,16,17,28.089,WAS,,BUF,W 29-14,*,16,26,61.54,172,1,1,77.7,0,0,6.62,5.65,4,3,0.75,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
35,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Mark Rypien,RypiMa00
36,34,1991,1991-09-01,1,1,28.334,WAS,,DET,W 45-0,*,15,19,78.95,183,2,1,120.0,0,0,9.63,9.37,1,11,11.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
37,35,1991,1991-09-09,2,2,28.342,WAS,@,DAL,W 33-31,*,14,26,53.85,203,2,1,89.1,1,11,7.81,7.62,2,-1,-0.50,0,0,0,0,,0,1,0,0,,Mark Rypien,RypiMa00
38,36,1991,1991-09-15,3,3,28.348,WAS,,PHO,W 34-0,*,15,23,65.22,181,1,0,103.7,0,0,7.87,8.74,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
39,37,1991,1991-09-22,4,4,28.355,WAS,@,CIN,W 34-27,*,15,23,65.22,217,0,1,77.6,1,5,9.43,7.48,3,-2,-0.67,0,0,0,1,,0,0,0,0,,Mark Rypien,RypiMa00
40,38,1991,1991-09-30,5,5,28.363,WAS,,PHI,W 23-0,*,13,23,56.52,204,1,2,64.4,2,20,8.87,5.83,2,-1,-0.50,0,0,0,4,,0,1,-3,0,,Mark Rypien,RypiMa00
41,39,1991,1991-10-06,6,6,29.004,WAS,@,CHI,W 20-7,*,18,31,58.06,168,2,1,81.1,0,0,5.42,5.26,1,1,1.00,0,0,0,1,,0,1,0,0,,Mark Rypien,RypiMa00
42,40,1991,1991-10-13,7,7,29.011,WAS,,CLE,W 42-17,*,16,22,72.73,190,1,0,113.8,0,0,8.64,9.55,1,-2,-2.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
43,41,1991,1991-10-27,8,9,29.025,WAS,@,NYG,W 17-13,*,12,25,48.00,159,2,1,78.6,0,0,6.36,6.16,1,-1,-1.00,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
44,42,1991,1991-11-03,9,10,29.032,WAS,,HOU,W 16-13,*,21,34,61.76,195,0,1,65.2,0,0,5.74,4.41,2,-1,-0.50,0,0,0,1,,0,0,-2,0,,Mark Rypien,RypiMa00
45,43,1991,1991-11-10,10,11,29.039,WAS,,ATL,W 56-17,*,16,31,51.61,442,6,0,136.8,0,0,14.26,18.13,1,4,4.00,1,1,6,0,,0,0,0,0,,Mark Rypien,RypiMa00
46,44,1991,1991-11-17,11,12,29.046,WAS,@,PIT,W 41-14,*,21,28,75.00,325,2,0,136.8,0,0,11.61,13.04,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
47,45,1991,1991-11-24,12,13,29.053,WAS,,DAL,L 21-24,*,17,33,51.52,212,1,1,69.3,0,0,6.42,5.67,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
48,46,1991,1991-12-01,13,14,29.060,WAS,@,RAM,W 27-6,*,15,24,62.50,269,3,1,123.1,0,0,11.21,11.83,0,0,,0,0,0,0,,0,0,0,0,,Mark Rypien,RypiMa00
49,47,1991,1991-12-08,14,15,29.067,WAS,@,PHO,W 20-14,*,22,33,66.67,256,2,0,110.2,1,7,7.76,8.97,1,-2,-2.00,0,0,0,1,,0,0,0,0,,Mark Rypien,RypiMa00
