,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
174,162,1974,1974-10-06,4,4,35.067,NYG,,ATL,L 7-14,*,10,20,50.00,85,0,2,21.9,2,15,4.25,-0.25,,,,,0,0,Norm Snead,SneaNo00
175,163,1974,1974-10-20,6,6,35.081,NYG,@,WAS,L 3-24,,9,17,52.94,61,0,2,21.6,,,3.59,-1.71,,,,,0,0,Norm Snead,SneaNo00
176,164,1974,1974-11-04,8,8,35.096,SFO,,RAM,L 13-15,,11,17,64.71,149,1,1,87.6,1,7,8.76,7.29,1,25,25.00,0,0,0,Norm Snead,SneaNo00
177,165,1974,1974-11-10,9,9,35.102,SFO,@,DAL,L 14-20,*,11,17,64.71,118,1,0,104.5,1,8,6.94,8.12,,,,,0,0,Norm Snead,SneaNo00
178,166,1974,1974-12-08,13,13,35.130,SFO,,GNB,W 7-6,,8,14,57.14,101,0,0,79.8,,,7.21,7.21,,,,,0,0,Norm Snead,SneaNo00
179,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Norm Snead,SneaNo00
180,167,1975,1975-09-21,1,1,36.052,SFO,@,MIN,L 17-27,*,10,18,55.56,149,1,0,101.4,4,28,8.28,9.39,3,10,3.33,0,0,0,Norm Snead,SneaNo00
181,168,1975,1975-09-28,2,2,36.059,SFO,,RAM,L 14-23,*,13,22,59.09,135,1,0,92.0,4,28,6.14,7.05,1,10,10.00,0,0,0,Norm Snead,SneaNo00
182,169,1975,1975-10-05,3,3,36.066,SFO,@,KAN,W 20-3,*,12,20,60.00,124,1,0,94.6,2,16,6.20,7.20,1,-1,-1.00,0,0,0,Norm Snead,SneaNo00
183,170,1975,1975-10-12,4,4,36.073,SFO,,ATL,L 3-17,*,16,28,57.14,196,0,4,39.3,4,17,7.00,0.57,,,,,0,0,Norm Snead,SneaNo00
