,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Michael Vick,VickMi00
68,65,2005,2005-09-12,1,1,25.078,ATL,,PHI,W 14-10,*,12,23,52.17,156,0,1,55.7,4,37,6.78,4.83,11,68,6.18,1,0,0,0,,0,0.0%,,1,6,3,2,0,0,0,0,,,,,,,,Michael Vick,VickMi00
69,66,2005,2005-09-18,2,2,25.084,ATL,@,SEA,L 18-21,*,11,19,57.89,123,1,0,94.8,3,15,6.47,7.53,8,43,5.38,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,,Michael Vick,VickMi00
70,67,2005,2005-09-25,3,3,25.091,ATL,@,BUF,W 24-16,*,15,27,55.56,167,2,1,83.4,0,0,6.19,6.00,9,64,7.11,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
71,68,2005,2005-10-02,4,4,25.098,ATL,,MIN,W 30-10,*,6,8,75.00,49,1,0,129.7,1,5,6.13,8.63,4,58,14.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
72,69,2005,2005-10-16,6,6,25.112,ATL,@,NOR,W 34-31,*,11,23,47.83,112,1,1,58.6,1,6,4.87,3.78,8,51,6.38,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
73,70,2005,2005-10-24,7,7,25.120,ATL,,NYJ,W 27-14,*,11,26,42.31,116,0,3,16.3,3,11,4.46,-0.73,9,18,2.00,2,0,0,0,,0,0.0%,,2,12,2,0,0,0,0,0,,,,,,,,Michael Vick,VickMi00
74,71,2005,2005-11-06,8,9,25.133,ATL,@,MIA,W 17-10,*,22,31,70.97,228,1,0,102.6,3,8,7.35,8.00,8,38,4.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
75,72,2005,2005-11-13,9,10,25.140,ATL,,GNB,L 25-33,*,20,30,66.67,209,2,0,108.9,3,17,6.97,8.30,7,20,2.86,1,0,0,0,,0,0.0%,,1,6,3,1,0,0,-6,0,,,,,,,,Michael Vick,VickMi00
76,73,2005,2005-11-20,10,11,25.147,ATL,,TAM,L 27-30,*,21,38,55.26,306,2,0,99.2,2,12,8.05,9.11,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Michael Vick,VickMi00
77,74,2005,2005-11-24,11,12,25.151,ATL,@,DET,W 27-7,*,12,22,54.55,146,2,1,86.6,0,0,6.64,6.41,6,57,9.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
78,75,2005,2005-12-04,12,13,25.161,ATL,@,CAR,L 6-24,*,17,35,48.57,171,0,2,39.1,4,23,4.89,2.31,4,27,6.75,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
79,76,2005,2005-12-12,13,14,25.169,ATL,,NOR,W 36-17,*,12,23,52.17,231,1,1,83.8,0,0,10.04,8.96,6,38,6.33,2,0,0,0,,0,0.0%,,2,12,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
80,77,2005,2005-12-18,14,15,25.175,ATL,@,CHI,L 3-16,*,13,32,40.63,122,0,2,25.8,2,5,3.81,1.00,6,35,5.83,0,1,1,-14,-14.00,0,100.0%,-14.00,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
81,78,2005,2005-12-24,15,16,25.181,ATL,@,TAM,L 24-27,*,16,26,61.54,161,2,0,104.8,4,34,6.19,7.73,11,63,5.73,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Michael Vick,VickMi00
82,79,2005,2006-01-01,16,17,25.189,ATL,,CAR,L 11-44,*,15,24,62.50,115,0,1,56.8,3,28,4.79,2.92,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
83,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Michael Vick,VickMi00
84,80,2006,2006-09-10,1,1,26.076,ATL,@,CAR,W 20-6,*,10,22,45.45,140,2,0,96.8,1,7,6.36,8.18,7,48,6.86,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
85,81,2006,2006-09-17,2,2,26.083,ATL,,TAM,W 14-3,*,10,15,66.67,92,1,1,77.6,3,16,6.13,4.47,14,127,9.07,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
86,82,2006,2006-09-25,3,3,26.091,ATL,@,NOR,L 3-23,*,12,31,38.71,137,0,0,52.8,5,25,4.42,4.42,6,57,9.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,,Michael Vick,VickMi00
87,83,2006,2006-10-01,4,4,26.097,ATL,,ARI,W 32-10,*,13,22,59.09,153,0,1,61.4,2,10,6.95,4.91,11,101,9.18,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
88,84,2006,2006-10-15,5,6,26.111,ATL,,NYG,L 14-27,*,14,27,51.85,154,0,1,53.6,7,48,5.70,4.04,8,68,8.50,1,0,0,0,,0,0.0%,,1,6,4,1,0,2,-8,0,,,,,,,,Michael Vick,VickMi00
89,85,2006,2006-10-22,6,7,26.118,ATL,,PIT,W 41-38,*,18,30,60.00,232,4,2,96.1,1,6,7.73,7.40,5,40,8.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
90,86,2006,2006-10-29,7,8,26.125,ATL,@,CIN,W 29-27,*,19,27,70.37,291,3,0,142.7,2,14,10.78,13.00,9,55,6.11,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,,Michael Vick,VickMi00
91,87,2006,2006-11-05,8,9,26.132,ATL,@,DET,L 14-30,*,17,32,53.13,163,1,2,52.0,2,9,5.09,2.91,10,80,8.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Michael Vick,VickMi00
92,88,2006,2006-11-12,9,10,26.139,ATL,,CLE,L 13-17,*,16,40,40.00,197,1,2,43.4,1,3,4.93,3.18,7,74,10.57,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Michael Vick,VickMi00
93,89,2006,2006-11-19,10,11,26.146,ATL,@,BAL,L 10-24,*,11,21,52.38,127,1,0,86.8,5,45,6.05,7.00,6,54,9.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
94,90,2006,2006-11-26,11,12,26.153,ATL,,NOR,L 13-31,*,9,24,37.50,84,0,0,47.9,3,32,3.50,3.50,12,166,13.83,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,,,,,,,Michael Vick,VickMi00
95,91,2006,2006-12-03,12,13,26.160,ATL,@,WAS,W 24-14,*,8,16,50.00,122,2,0,115.1,1,9,7.63,10.13,10,59,5.90,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
96,92,2006,2006-12-10,13,14,26.167,ATL,@,TAM,W 17-6,*,14,23,60.87,155,0,1,62.8,2,14,6.74,4.78,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
97,93,2006,2006-12-16,14,15,26.173,ATL,,DAL,L 28-38,*,16,24,66.67,237,4,1,121.0,4,21,9.88,11.33,8,56,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,1,4,0,,,,,,,,Michael Vick,VickMi00
98,94,2006,2006-12-24,15,16,26.181,ATL,,CAR,L 3-10,*,9,20,45.00,109,0,2,22.7,3,15,5.45,0.95,4,32,8.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
99,95,2006,2006-12-31,16,17,26.188,ATL,@,PHI,L 17-24,*,8,14,57.14,81,1,0,97.6,3,29,5.79,7.21,3,17,5.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
100,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Michael Vick,VickMi00
101,96,2009,2009-09-13,1,1,,PHI,@,CAR,W 38-10,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Suspended,Michael Vick,VickMi00
102,97,2009,2009-09-20,2,2,,PHI,,NOR,L 22-48,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
103,98,2009,2009-09-27,3,3,29.093,PHI,,KAN,W 34-14,,0,2,0.00,0,0,0,39.6,0,0,0.00,0.00,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
104,99,2009,2009-10-11,4,5,29.107,PHI,,TAM,W 33-14,,1,3,33.33,1,0,0,42.4,0,0,0.33,0.33,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
105,100,2009,2009-10-18,5,6,29.114,PHI,@,OAK,L 9-13,,0,0,,0,0,0,,0,,,,1,-4,-4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
106,101,2009,2009-10-26,6,7,29.122,PHI,@,WAS,W 27-17,,1,1,100.00,5,0,0,87.5,0,0,5.00,5.00,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
107,102,2009,2009-11-01,7,8,29.128,PHI,,NYG,W 40-17,,0,0,,0,0,0,,0,,,,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
108,103,2009,2009-11-08,8,9,29.135,PHI,,DAL,L 16-20,,0,0,,0,0,0,,0,,,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
109,104,2009,2009-11-15,9,10,29.142,PHI,@,SDG,L 23-31,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
110,105,2009,2009-11-22,10,11,29.149,PHI,@,CHI,W 24-20,,1,1,100.00,0,0,0,79.2,0,0,0.00,0.00,1,34,34.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
111,106,2009,2009-11-29,11,12,29.156,PHI,,WAS,W 27-24,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
112,107,2009,2009-12-06,12,13,29.163,PHI,@,ATL,W 34-7,,2,2,100.00,48,1,0,158.3,0,0,24.00,34.00,4,17,4.25,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
113,108,2009,2009-12-13,13,14,29.170,PHI,@,NYG,W 45-38,,1,2,50.00,32,0,0,95.8,0,0,16.00,16.00,3,11,3.67,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
114,109,2009,2009-12-20,14,15,29.177,PHI,,SFO,W 27-13,*,0,0,,0,0,0,,0,,,,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
115,110,2009,2009-12-27,15,16,,PHI,,DEN,W 30-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
116,111,2009,2010-01-03,16,17,,PHI,@,DAL,L 0-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
117,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Michael Vick,VickMi00
118,112,2010,2010-09-12,1,1,30.078,PHI,,GNB,L 20-27,*,16,24,66.67,175,1,0,101.9,3,11,7.29,8.13,11,103,9.36,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
119,113,2010,2010-09-19,2,2,30.085,PHI,@,DET,W 35-32,*,21,34,61.76,284,2,0,108.0,5,36,8.35,9.53,8,37,4.63,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,-1,0,,,,,,,,Michael Vick,VickMi00
120,114,2010,2010-09-26,3,3,30.092,PHI,@,JAX,W 28-3,*,17,31,54.84,291,3,0,119.2,3,24,9.39,11.32,4,30,7.50,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
121,115,2010,2010-10-03,4,4,30.099,PHI,,WAS,L 12-17,*,5,7,71.43,49,0,0,90.8,0,0,7.00,7.00,3,17,5.67,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
122,116,2010,2010-10-10,5,5,,PHI,@,SFO,W 27-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
123,117,2010,2010-10-17,6,6,,PHI,,ATL,W 31-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
124,118,2010,2010-10-24,7,7,,PHI,@,TEN,L 19-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
125,119,2010,2010-11-07,8,9,30.134,PHI,,IND,W 26-24,*,17,29,58.62,218,1,0,93.7,3,11,7.52,8.21,10,74,7.40,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
126,120,2010,2010-11-15,9,10,30.142,PHI,@,WAS,W 59-28,*,20,28,71.43,333,4,0,150.7,1,1,11.89,14.75,8,80,10.00,2,0,0,0,,0,0.0%,,2,12,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
127,121,2010,2010-11-21,10,11,30.148,PHI,,NYG,W 27-17,*,24,38,63.16,258,0,0,83.0,3,14,6.79,6.79,11,34,3.09,1,0,0,0,,0,0.0%,,1,6,2,1,0,1,0,0,,,,,,,,Michael Vick,VickMi00
128,122,2010,2010-11-28,11,12,30.155,PHI,@,CHI,L 26-31,*,29,44,65.91,333,2,1,94.2,4,40,7.57,7.45,9,44,4.89,0,0,0,0,,0,0.0%,,0,0,4,0,0,2,-2,0,,,,,,,,Michael Vick,VickMi00
129,123,2010,2010-12-02,12,13,30.159,PHI,,HOU,W 34-24,*,22,33,66.67,302,2,1,103.3,1,1,9.15,9.00,10,48,4.80,1,0,0,0,,0,0.0%,,1,6,1,0,0,0,-1,0,,,,,,,,Michael Vick,VickMi00
130,124,2010,2010-12-12,13,14,30.169,PHI,@,DAL,W 30-27,*,16,26,61.54,270,2,2,90.2,2,12,10.38,8.46,8,16,2.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
131,125,2010,2010-12-19,14,15,30.176,PHI,@,NYG,W 38-31,*,21,35,60.00,242,3,1,97.6,3,21,6.91,7.34,10,130,13.00,1,0,0,0,,0,0.0%,,1,6,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
132,126,2010,2010-12-28,15,16,30.185,PHI,,MIN,L 14-24,*,25,43,58.14,263,1,1,74.1,6,39,6.12,5.53,8,63,7.88,1,0,0,0,,0,0.0%,,1,6,2,2,0,0,0,0,,,,,,,,Michael Vick,VickMi00
133,127,2010,2011-01-02,16,17,,PHI,,DAL,L 13-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
134,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Michael Vick,VickMi00
135,128,2011,2011-09-11,1,1,31.077,PHI,@,STL,W 31-13,*,14,32,43.75,187,2,0,83.7,3,20,5.84,7.09,11,97,8.82,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Michael Vick,VickMi00
136,129,2011,2011-09-18,2,2,31.084,PHI,@,ATL,L 31-35,*,19,28,67.86,242,2,1,103.6,0,0,8.64,8.46,6,25,4.17,0,0,0,0,,0,0.0%,,0,0,3,2,0,0,0,0,,,,,,,,Michael Vick,VickMi00
137,130,2011,2011-09-25,3,3,31.091,PHI,,NYG,L 16-29,*,16,23,69.57,176,0,1,73.8,1,6,7.65,5.70,7,31,4.43,0,0,0,0,,0,0.0%,,0,0,3,0,0,2,0,0,,,,,,,,Michael Vick,VickMi00
138,131,2011,2011-10-02,4,4,31.098,PHI,,SFO,L 23-24,*,30,46,65.22,416,2,1,99.5,2,11,9.04,8.93,8,75,9.38,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
139,132,2011,2011-10-09,5,5,31.105,PHI,@,BUF,L 24-31,*,26,40,65.00,315,2,4,66.1,0,0,7.88,4.38,6,90,15.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
140,133,2011,2011-10-16,6,6,31.112,PHI,@,WAS,W 20-13,*,18,31,58.06,237,1,1,79.6,2,7,7.65,6.84,7,54,7.71,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
141,134,2011,2011-10-30,7,8,31.126,PHI,,DAL,W 34-7,*,21,28,75.00,279,2,0,129.9,4,23,9.96,11.39,7,50,7.14,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,,,,,,,Michael Vick,VickMi00
142,135,2011,2011-11-07,8,9,31.134,PHI,,CHI,L 24-30,*,21,38,55.26,213,0,1,60.5,1,2,5.61,4.42,5,34,6.80,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
143,136,2011,2011-11-13,9,10,31.140,PHI,,ARI,L 17-21,*,16,34,47.06,128,0,2,32.5,2,5,3.76,1.12,8,79,9.88,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
144,137,2011,2011-11-20,10,11,,PHI,@,NYG,W 17-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
145,138,2011,2011-11-27,11,12,,PHI,,NWE,L 20-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
146,139,2011,2011-12-01,12,13,,PHI,@,SEA,L 14-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Michael Vick,VickMi00
147,140,2011,2011-12-11,13,14,31.168,PHI,@,MIA,W 26-10,*,15,30,50.00,208,1,1,69.9,4,20,6.93,6.10,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
148,141,2011,2011-12-18,14,15,31.175,PHI,,NYJ,W 45-19,*,15,22,68.18,274,1,1,107.0,0,0,12.45,11.32,5,32,6.40,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,-2,0,,,,,,,,Michael Vick,VickMi00
149,142,2011,2011-12-24,15,16,31.181,PHI,@,DAL,W 20-7,*,18,32,56.25,293,2,0,107.9,2,12,9.16,10.41,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,,,,,,,Michael Vick,VickMi00
150,143,2011,2012-01-01,16,17,31.189,PHI,,WAS,W 34-10,*,24,39,61.54,335,3,1,104.1,2,20,8.59,8.97,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,,,,,,,Michael Vick,VickMi00
151,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Michael Vick,VickMi00
152,144,2012,2012-09-09,1,1,32.075,PHI,@,CLE,W 17-16,*,29,56,51.79,317,2,4,51.0,2,11,5.66,3.16,7,32,4.57,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,-5,0,94,100%,0,0%,0,0%,,Michael Vick,VickMi00
153,145,2012,2012-09-16,2,2,32.082,PHI,,BAL,W 24-23,*,23,32,71.88,371,1,2,94.7,2,14,11.59,9.41,10,34,3.40,1,0,0,0,,0,0.0%,,1,6,1,1,0,0,-10,0,79,100%,0,0%,0,0%,,Michael Vick,VickMi00
154,146,2012,2012-09-23,3,3,32.089,PHI,@,ARI,L 6-27,*,17,37,45.95,217,0,0,64.8,5,23,5.86,5.86,4,15,3.75,0,0,0,0,,0,0.0%,,0,0,2,2,0,0,0,0,64,100%,0,0%,0,0%,,Michael Vick,VickMi00
155,147,2012,2012-09-30,4,4,32.096,PHI,,NYG,W 19-17,*,19,30,63.33,241,1,0,99.4,2,10,8.03,8.70,6,49,8.17,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,,Michael Vick,VickMi00
156,148,2012,2012-10-07,5,5,32.103,PHI,@,PIT,L 14-16,*,20,30,66.67,175,2,0,104.2,3,7,5.83,7.17,5,16,3.20,0,0,0,0,,0,0.0%,,0,0,3,2,0,0,0,0,57,100%,0,0%,0,0%,,Michael Vick,VickMi00
157,149,2012,2012-10-14,6,6,32.110,PHI,,DET,L 23-26,*,28,46,60.87,311,2,2,77.4,3,25,6.76,5.67,9,59,6.56,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-6,0,82,100%,0,0%,0,0%,,Michael Vick,VickMi00
