,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
61,57,1963,1963-11-24,11,11,27.135,CLE,,DAL,W 27-17,*,13,26,50.00,162,2,3,55.8,0,0,6.23,2.58,4,27,6.75,0,,,,,0,0,Frank Ryan,RyanFr00
62,58,1963,1963-12-01,12,12,27.142,CLE,@,STL,W 24-10,*,10,18,55.56,210,1,1,92.4,4,47,11.67,10.28,6,27,4.50,0,,,,,0,0,Frank Ryan,RyanFr00
63,59,1963,1963-12-08,13,13,27.149,CLE,@,DET,L 10-38,*,5,15,33.33,87,1,0,76.2,2,22,5.80,7.13,2,7,3.50,0,,,,,0,0,Frank Ryan,RyanFr00
64,60,1963,1963-12-15,14,14,27.156,CLE,@,WAS,W 27-20,*,14,30,46.67,216,3,1,90.4,4,24,7.20,7.70,3,25,8.33,0,,,,,0,0,Frank Ryan,RyanFr00
65,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Frank Ryan,RyanFr00
66,61,1964,1964-09-13,1,1,28.063,CLE,@,WAS,W 27-13,*,8,19,42.11,112,1,3,39.7,0,0,5.89,-0.16,3,17,5.67,0,,,,,0,0,Frank Ryan,RyanFr00
67,62,1964,1964-09-20,2,2,28.070,CLE,,STL,T 33-33,*,12,26,46.15,189,2,2,64.4,2,23,7.27,5.35,3,16,5.33,0,,,,,0,0,Frank Ryan,RyanFr00
68,63,1964,1964-09-27,3,3,28.077,CLE,@,PHI,W 28-20,*,11,26,42.31,193,3,1,90.7,0,0,7.42,8.00,1,4,4.00,0,,,,,0,0,Frank Ryan,RyanFr00
69,64,1964,1964-10-04,4,4,28.084,CLE,,DAL,W 27-6,*,15,26,57.69,256,3,1,113.6,1,5,9.85,10.42,2,7,3.50,0,,,,,0,0,Frank Ryan,RyanFr00
70,65,1964,1964-10-10,5,5,28.090,CLE,,PIT,L 7-23,*,13,29,44.83,167,1,0,74.9,4,46,5.76,6.45,2,33,16.50,0,,,,,0,0,Frank Ryan,RyanFr00
