,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
136,128,1979,1979-12-03,14,14,33.343,OAK,@,NOR,W 42-35,*,26,44,59.09,295,4,2,90.6,4,31,6.70,6.48,2,-4,-2.00,0,0,0,Ken Stabler,StabKe00
137,129,1979,1979-12-09,15,15,33.349,OAK,,CLE,W 19-14,*,23,34,67.65,196,1,1,80.0,,,5.76,5.03,,,,,0,0,Ken Stabler,StabKe00
138,130,1979,1979-12-16,16,16,33.356,OAK,,SEA,L 24-29,*,31,47,65.96,342,1,2,76.7,1,6,7.28,5.79,2,12,6.00,0,0,0,Ken Stabler,StabKe00
139,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
140,131,1980,1980-09-07,1,1,34.257,HOU,@,PIT,L 17-31,*,24,43,55.81,196,0,5,28.0,2,21,4.56,-0.67,1,0,0.00,0,0,0,Ken Stabler,StabKe00
141,132,1980,1980-09-15,2,2,34.265,HOU,@,CLE,W 16-7,*,23,28,82.14,187,0,0,94.5,1,10,6.68,6.68,,,,,0,0,Ken Stabler,StabKe00
142,133,1980,1980-09-21,3,3,34.271,HOU,,BAL,W 21-16,*,18,21,85.71,219,1,2,86.4,4,37,10.43,7.10,2,-4,-2.00,0,0,0,Ken Stabler,StabKe00
143,134,1980,1980-09-28,4,4,34.278,HOU,@,CIN,W 13-10,*,26,34,76.47,241,0,0,95.3,2,19,7.09,7.09,1,-2,-2.00,0,0,0,Ken Stabler,StabKe00
144,135,1980,1980-10-05,5,5,34.285,HOU,,SEA,L 7-26,*,23,50,46.00,174,1,5,22.0,1,11,3.48,-0.62,,,,,0,0,Ken Stabler,StabKe00
145,136,1980,1980-10-12,6,6,34.292,HOU,@,KAN,L 20-21,*,11,17,64.71,131,1,2,68.1,,,7.71,3.59,,,,,0,0,Ken Stabler,StabKe00
146,137,1980,1980-10-19,7,7,34.299,HOU,,TAM,W 20-14,*,19,26,73.08,242,1,1,98.6,2,20,9.31,8.35,1,-2,-2.00,0,0,0,Ken Stabler,StabKe00
147,138,1980,1980-10-26,8,8,34.306,HOU,,CIN,W 23-3,*,12,20,60.00,118,0,1,55.8,,,5.90,3.65,,,,,0,0,Ken Stabler,StabKe00
148,139,1980,1980-11-02,9,9,34.313,HOU,@,DEN,W 20-16,*,11,19,57.89,164,0,0,86.3,1,7,8.63,8.63,1,-2,-2.00,0,0,0,Ken Stabler,StabKe00
149,140,1980,1980-11-10,10,10,34.321,HOU,,NWE,W 38-34,*,15,17,88.24,258,3,1,133.8,2,16,15.18,16.06,2,-1,-0.50,0,0,0,Ken Stabler,StabKe00
150,141,1980,1980-11-16,11,11,34.327,HOU,@,CHI,W 10-6,*,12,23,52.17,106,0,1,46.6,2,21,4.61,2.65,2,-2,-1.00,0,0,0,Ken Stabler,StabKe00
151,142,1980,1980-11-23,12,12,34.334,HOU,@,NYJ,L 28-31,*,33,51,64.71,388,4,4,81.2,4,39,7.61,5.65,1,-3,-3.00,0,0,0,Ken Stabler,StabKe00
152,143,1980,1980-11-30,13,13,34.341,HOU,,CLE,L 14-17,*,17,26,65.38,219,1,2,72.4,1,11,8.42,5.73,1,0,0.00,0,0,0,Ken Stabler,StabKe00
153,144,1980,1980-12-04,14,14,34.345,HOU,,PIT,W 6-0,*,15,27,55.56,177,0,1,60.3,,,6.56,4.89,3,-6,-2.00,0,0,0,Ken Stabler,StabKe00
154,145,1980,1980-12-14,15,15,34.355,HOU,@,GNB,W 22-3,*,15,22,68.18,143,0,1,67.0,3,29,6.50,4.45,,,,,0,0,Ken Stabler,StabKe00
155,146,1980,1980-12-21,16,16,34.362,HOU,,MIN,W 20-16,*,19,33,57.58,239,1,2,65.1,2,23,7.24,5.12,,,,,0,0,Ken Stabler,StabKe00
156,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Ken Stabler,StabKe00
157,147,1981,1981-09-06,1,1,35.255,HOU,@,RAM,W 27-20,*,12,19,63.16,169,2,0,126.9,1,12,8.89,11.00,1,-2,-2.00,0,0,0,Ken Stabler,StabKe00
158,148,1981,1981-09-13,2,2,35.262,HOU,@,CLE,W 9-3,*,10,18,55.56,131,0,1,55.6,2,13,7.28,4.78,2,-1,-0.50,0,0,0,Ken Stabler,StabKe00
159,149,1981,1981-09-20,3,3,35.269,HOU,,MIA,L 10-16,*,16,26,61.54,178,1,1,78.7,8,61,6.85,5.88,1,4,4.00,0,0,0,Ken Stabler,StabKe00
160,150,1981,1981-09-27,4,4,35.276,HOU,@,NYJ,L 17-33,*,10,20,50.00,138,1,2,49.6,7,66,6.90,3.40,1,0,0.00,0,0,0,Ken Stabler,StabKe00
161,151,1981,1981-10-04,5,5,35.283,HOU,,CIN,W 17-10,*,1,6,16.67,3,0,0,39.6,1,7,0.50,0.50,2,-4,-2.00,0,0,0,Ken Stabler,StabKe00
162,152,1981,1981-10-11,6,6,35.290,HOU,,SEA,W 35-17,*,12,18,66.67,156,3,0,133.3,0,0,8.67,12.00,0,0,,0,0,0,Ken Stabler,StabKe00
163,153,1981,1981-10-18,7,7,35.297,HOU,@,NWE,L 10-38,*,18,35,51.43,201,1,4,38.8,1,12,5.74,1.17,0,0,,0,0,0,Ken Stabler,StabKe00
164,154,1981,1981-10-26,8,8,35.305,HOU,@,PIT,L 13-26,*,15,23,65.22,230,1,1,94.5,3,30,10.00,8.91,2,0,0.00,0,0,0,Ken Stabler,StabKe00
165,155,1981,1981-11-01,9,9,35.311,HOU,@,CIN,L 21-34,*,22,33,66.67,211,1,3,56.5,0,0,6.39,2.91,1,0,0.00,0,0,0,Ken Stabler,StabKe00
