,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
183,168,1964,1964-09-20,2,2,37.332,NYG,@,PIT,L 24-27,*,7,16,43.75,132,0,1,46.9,1,7,8.25,5.44,,,,,,,,,0,0,Y.A. Tittle,TittY.00
184,169,1964,1964-09-25,3,3,37.337,NYG,,WAS,W 13-10,,12,22,54.55,150,0,1,57.0,0,0,6.82,4.77,1,-7,-7.00,0,,,,,0,0,Y.A. Tittle,TittY.00
185,170,1964,1964-10-04,4,4,37.346,NYG,@,DET,L 3-26,*,11,24,45.83,122,0,3,21.9,4,41,5.08,-0.54,,,,,,,,,0,0,Y.A. Tittle,TittY.00
186,171,1964,1964-10-11,5,5,37.353,NYG,@,DAL,T 13-13,*,6,18,33.33,66,1,2,24.1,4,33,3.67,-0.22,,,,,,,,,0,0,Y.A. Tittle,TittY.00
187,172,1964,1964-10-18,6,6,37.360,NYG,,PHI,L 17-23,*,14,27,51.85,147,0,1,52.5,5,43,5.44,3.78,3,0,0.00,0,,,,,0,0,Y.A. Tittle,TittY.00
188,173,1964,1964-10-25,7,7,38.001,NYG,@,CLE,L 20-42,*,19,31,61.29,177,0,3,37.4,2,8,5.71,1.35,2,14,7.00,1,,,,,1,6,Y.A. Tittle,TittY.00
189,174,1964,1964-11-01,8,8,38.008,NYG,,STL,W 34-17,*,19,33,57.58,285,4,1,113.0,1,9,8.64,9.70,2,-2,-1.00,0,,,,,0,0,Y.A. Tittle,TittY.00
190,175,1964,1964-11-08,9,9,38.015,NYG,,DAL,L 21-31,*,14,31,45.16,215,2,2,63.2,6,34,6.94,5.32,2,-5,-2.50,0,,,,,0,0,Y.A. Tittle,TittY.00
191,176,1964,1964-11-15,10,10,38.022,NYG,@,STL,T 10-10,*,10,16,62.50,131,1,2,69.5,0,0,8.19,3.81,1,-2,-2.00,0,,,,,0,0,Y.A. Tittle,TittY.00
192,177,1964,1964-11-22,11,11,38.029,NYG,,PIT,L 17-44,*,8,14,57.14,116,0,0,84.2,1,11,8.29,8.29,,,,,,,,,0,0,Y.A. Tittle,TittY.00
193,178,1964,1964-11-29,12,12,38.036,NYG,@,WAS,L 21-36,,4,8,50.00,42,0,2,26.0,0,0,5.25,-6.00,1,-2,-2.00,0,,,,,0,0,Y.A. Tittle,TittY.00
194,179,1964,1964-12-06,13,13,38.043,NYG,,MIN,L 21-30,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,,,,,,,,,0,0,Y.A. Tittle,TittY.00
195,180,1964,1964-12-12,14,14,38.049,NYG,,CLE,L 20-52,*,10,15,66.67,93,1,2,66.1,1,10,6.20,1.53,1,3,3.00,0,,,,,0,0,Y.A. Tittle,TittY.00
196,,,180 Games,,,,,,,99-75-6,,2144,3868,55.43,29010,218,226,74.0,105,2823,7.50,6.00,284,984,3.46,33,1,4,4.00,0,33,198,Y.A. Tittle,TittY.00
