,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
129,123,2019,2019-11-24,11,12,30.360,SEA,@,PHI,W 17-9,*,13,25,52.00,200,1,1,75.4,6,26,8.00,7.00,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-4,0,61,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
130,124,2019,2019-12-02,12,13,31.003,SEA,,MIN,W 37-30,*,21,31,67.74,240,2,1,98.9,2,14,7.74,7.58,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
131,125,2019,2019-12-08,13,14,31.009,SEA,@,LAR,L 12-28,*,22,36,61.11,245,0,1,69.8,5,43,6.81,5.56,5,28,5.60,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-7,0,66,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
132,126,2019,2019-12-15,14,15,31.016,SEA,@,CAR,W 30-24,*,20,26,76.92,286,2,0,137.7,2,12,11.00,12.54,3,-1,-0.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
133,127,2019,2019-12-22,15,16,31.023,SEA,,ARI,L 13-27,*,16,31,51.61,169,1,0,78.6,5,36,5.45,6.10,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,57,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
134,128,2019,2019-12-29,16,17,31.030,SEA,,SFO,L 21-26,*,25,40,62.50,233,2,0,95.1,1,10,5.83,6.83,8,29,3.63,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Russell Wilson,WilsRu00
136,129,2020,2020-09-13,1,1,31.289,SEA,@,ATL,W 38-25,*,31,35,88.57,322,4,0,143.1,3,23,9.20,11.49,3,29,9.67,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,62,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
137,130,2020,2020-09-20,2,2,31.296,SEA,,NWE,W 35-30,*,21,28,75.00,288,5,1,132.1,2,13,10.29,12.25,5,39,7.80,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
138,131,2020,2020-09-27,3,3,31.303,SEA,,DAL,W 38-31,*,27,40,67.50,315,5,0,130.7,4,20,7.88,10.38,6,22,3.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,76,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
139,132,2020,2020-10-04,4,4,31.310,SEA,@,MIA,W 31-23,*,24,34,70.59,360,2,1,112.4,2,17,10.59,10.44,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
140,133,2020,2020-10-11,5,5,31.317,SEA,,MIN,W 27-26,*,20,32,62.50,217,3,1,100.7,4,27,6.78,7.25,5,58,11.60,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,54,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
141,134,2020,2020-10-25,6,7,31.331,SEA,@,ARI,L 34-37,*,33,50,66.00,388,3,3,84.4,2,16,7.76,6.26,6,84,14.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,84,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
142,135,2020,2020-11-01,7,8,31.338,SEA,,SFO,W 37-27,*,27,37,72.97,261,4,0,128.3,2,12,7.05,9.22,6,23,3.83,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
143,136,2020,2020-11-08,8,9,31.345,SEA,@,BUF,L 34-44,*,28,41,68.29,390,2,2,94.6,5,28,9.51,8.29,2,5,2.50,1,0,0,0,,0,0.0%,,1,6,2,2,0,0,0,0,65,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
144,137,2020,2020-11-15,9,10,31.352,SEA,@,LAR,L 16-23,*,22,37,59.46,248,0,2,57.0,6,28,6.70,4.27,8,60,7.50,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-4,0,67,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
145,138,2020,2020-11-19,10,11,31.356,SEA,,ARI,W 28-21,*,23,28,82.14,197,2,0,119.8,3,15,7.04,8.46,10,42,4.20,0,0,0,0,,0,0.0%,,0,0,2,0,0,0,-12,0,66,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
146,139,2020,2020-11-30,11,12,32.001,SEA,@,PHI,W 23-17,*,22,31,70.97,230,1,0,102.9,2,5,7.42,8.06,6,12,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
147,140,2020,2020-12-06,12,13,32.007,SEA,,NYG,L 12-17,*,27,43,62.79,263,1,1,78.0,5,47,6.12,5.53,7,45,6.43,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-2,0,72,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
148,141,2020,2020-12-13,13,14,32.014,SEA,,NYJ,W 40-3,*,21,27,77.78,206,4,1,122.6,0,0,7.63,8.93,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,55,75%,0,0%,0,0%,,Russell Wilson,WilsRu00
149,142,2020,2020-12-20,14,15,32.021,SEA,@,WAS,W 20-15,*,18,27,66.67,121,1,1,73.2,0,0,4.48,3.56,6,52,8.67,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
150,143,2020,2020-12-27,15,16,32.028,SEA,,LAR,W 20-9,*,20,32,62.50,225,1,0,93.9,5,28,7.03,7.66,3,9,3.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Russell Wilson,WilsRu00
