,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
49,48,2018,2018-12-30,16,17,,PHI,@,WAS,W 24-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Carson Wentz,WentCa00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Carson Wentz,WentCa00
51,49,2019,2019-09-08,1,1,26.252,PHI,,WAS,W 32-27,*,28,39,71.79,313,3,0,121.0,1,0,8.03,9.56,4,5,1.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Carson Wentz,WentCa00
52,50,2019,2019-09-15,2,2,26.259,PHI,@,ATL,L 20-24,*,25,43,58.14,231,1,2,61.3,3,18,5.37,3.74,3,3,1.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,74,93%,0,0%,0,0%,,Carson Wentz,WentCa00
53,51,2019,2019-09-22,3,3,26.266,PHI,,DET,L 24-27,*,19,36,52.78,259,2,0,94.6,3,13,7.19,8.31,4,33,8.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Carson Wentz,WentCa00
54,52,2019,2019-09-26,4,4,26.270,PHI,@,GNB,W 34-27,*,16,27,59.26,160,3,0,113.2,0,0,5.93,8.15,6,13,2.17,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Carson Wentz,WentCa00
55,53,2019,2019-10-06,5,5,26.280,PHI,,NYJ,W 31-6,*,17,29,58.62,189,1,0,89.6,1,8,6.52,7.21,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,1,0,0,61,92%,0,0%,0,0%,,Carson Wentz,WentCa00
56,54,2019,2019-10-13,6,6,26.287,PHI,@,MIN,L 20-38,*,26,40,65.00,306,2,1,94.4,2,14,7.65,7.53,2,23,11.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,60,94%,0,0%,0,0%,,Carson Wentz,WentCa00
57,55,2019,2019-10-20,7,7,26.294,PHI,@,DAL,L 10-37,*,16,26,61.54,191,1,1,80.8,3,23,7.35,6.38,4,12,3.00,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,-4,0,60,100%,0,0%,0,0%,,Carson Wentz,WentCa00
58,56,2019,2019-10-27,8,8,26.301,PHI,@,BUF,W 31-13,*,17,24,70.83,172,1,0,104.9,3,19,7.17,8.00,8,35,4.38,0,0,0,0,,0,0.0%,,,0,0,1,0,0,1,0,0,73,100%,0,0%,0,0%,,Carson Wentz,WentCa00
