,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Unnamed: 36_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 54_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
59,57,2015,2015-11-15,9,10,27.111,MIA,@,PHI,W 20-19,*,21,36,58.33,217,2,0,94.3,4,27,6.03,7.14,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,67,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
60,58,2015,2015-11-22,10,11,27.118,MIA,,DAL,L 14-24,*,13,24,54.17,188,2,1,90.3,3,48,7.83,7.63,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,48,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
61,59,2015,2015-11-29,11,12,27.125,MIA,@,NYJ,L 20-38,*,33,58,56.90,351,3,1,84.8,3,30,6.05,6.31,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,3,0,0,72,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
62,60,2015,2015-12-06,12,13,27.132,MIA,,BAL,W 15-13,*,9,19,47.37,86,1,0,78.0,1,4,4.53,5.58,1,11,11.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,48,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
63,61,2015,2015-12-14,13,14,27.140,MIA,,NYG,L 24-31,*,25,41,60.98,236,1,0,85.0,1,1,5.76,6.24,4,24,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
64,62,2015,2015-12-20,14,15,27.146,MIA,@,SDG,L 14-30,*,20,34,58.82,216,0,0,77.6,3,29,6.35,6.35,3,4,1.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,,,1,0,0,0,0,0,57,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
65,63,2015,2015-12-27,15,16,27.153,MIA,,IND,L 12-18,*,26,38,68.42,329,0,1,84.2,6,50,8.66,7.47,1,28,28.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
66,64,2015,2016-01-03,16,17,27.160,MIA,,NWE,W 20-10,*,25,38,65.79,350,2,0,112.8,1,8,9.21,10.26,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,75,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Ryan Tannehill,TannRy00
68,65,2016,2016-09-11,1,1,28.046,MIA,@,SEA,L 10-12,*,16,29,55.17,186,0,0,74.8,5,36,6.41,6.41,5,17,3.40,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,,,1,0,0,0,0,0,54,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
69,66,2016,2016-09-18,2,2,28.053,MIA,@,NWE,L 24-31,*,32,45,71.11,387,2,2,93.5,0,0,8.60,7.49,6,35,5.83,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,-19,0,64,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
70,67,2016,2016-09-25,3,3,28.060,MIA,,CLE,W 30-24,*,25,39,64.10,319,3,2,93.9,1,8,8.18,7.41,1,2,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,67,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
71,68,2016,2016-09-29,4,4,28.064,MIA,@,CIN,L 7-22,*,15,25,60.00,189,1,1,80.2,5,29,7.56,6.56,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,45,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
72,69,2016,2016-10-09,5,5,28.074,MIA,,TEN,L 17-30,*,12,18,66.67,191,0,2,62.3,6,42,10.61,5.61,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
73,70,2016,2016-10-16,6,6,28.081,MIA,,PIT,W 30-15,*,24,32,75.00,252,0,0,97.4,0,0,7.88,7.88,2,3,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,70,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
74,71,2016,2016-10-23,7,7,28.088,MIA,,BUF,W 28-25,*,15,25,60.00,204,1,0,99.4,1,6,8.16,8.96,6,21,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
75,72,2016,2016-11-06,8,9,28.102,MIA,,NYJ,W 27-23,*,17,28,60.71,149,1,0,86.8,1,12,5.32,6.04,2,-3,-1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
76,73,2016,2016-11-13,9,10,28.109,MIA,@,SDG,W 31-24,*,17,24,70.83,240,2,0,130.6,1,9,10.00,11.67,3,16,5.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,0,0,0,0,0,51,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
77,74,2016,2016-11-20,10,11,28.116,MIA,@,LAR,W 14-10,*,24,34,70.59,172,2,1,89.3,4,30,5.06,4.91,2,19,9.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
78,75,2016,2016-11-27,11,12,28.123,MIA,,SFO,W 31-24,*,20,30,66.67,285,3,0,130.6,2,22,9.50,11.50,6,34,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
79,76,2016,2016-12-04,12,13,28.130,MIA,@,BAL,L 6-38,*,29,40,72.50,226,1,3,63.1,2,11,5.65,2.78,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,1,-8,0,62,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
80,77,2016,2016-12-11,13,14,28.137,MIA,,ARI,W 26-23,*,15,20,75.00,195,3,1,124.0,1,11,9.75,10.50,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,3,1,0,1,0,0,46,77%,0,0%,0,0%,,Ryan Tannehill,TannRy00
81,78,2016,2016-12-17,14,15,,MIA,@,NYJ,W 34-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
82,79,2016,2016-12-24,15,16,,MIA,@,BUF,W 34-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
83,80,2016,2017-01-01,16,17,,MIA,,NWE,L 14-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Ryan Tannehill,TannRy00
85,81,2018,2018-09-09,1,1,30.044,MIA,,TEN,W 27-20,*,20,28,71.43,230,2,2,89.9,1,8,8.21,6.43,4,4,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
86,82,2018,2018-09-16,2,2,30.051,MIA,@,NYJ,W 20-12,*,17,23,73.91,168,2,0,123.1,4,46,7.30,9.04,8,44,5.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,1,0,0,0,0,60,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
87,83,2018,2018-09-23,3,3,30.058,MIA,,OAK,W 28-20,*,17,23,73.91,289,3,0,155.3,1,9,12.57,15.17,3,26,8.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,44,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
88,84,2018,2018-09-30,4,4,30.065,MIA,@,NWE,L 7-38,*,11,20,55.00,100,0,1,47.9,2,19,5.00,2.75,1,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,1,0,0,-14,0,36,73%,0,0%,0,0%,,Ryan Tannehill,TannRy00
89,85,2018,2018-10-07,5,5,30.072,MIA,@,CIN,L 17-27,*,20,35,57.14,185,1,2,57.4,3,16,5.29,3.29,3,17,5.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,1,1,0,0,0,0,64,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
90,86,2018,2018-10-14,6,6,,MIA,,CHI,W 31-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
91,87,2018,2018-10-21,7,7,,MIA,,DET,L 21-32,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
92,88,2018,2018-10-25,8,8,,MIA,@,HOU,L 23-42,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
93,89,2018,2018-11-04,9,9,,MIA,,NYJ,W 13-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
94,90,2018,2018-11-11,10,10,,MIA,@,GNB,L 12-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Ryan Tannehill,TannRy00
95,91,2018,2018-11-25,11,12,30.121,MIA,@,IND,L 24-27,*,17,25,68.00,204,2,0,119.4,1,3,8.16,9.76,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
96,92,2018,2018-12-02,12,13,30.128,MIA,,BUF,W 21-17,*,16,24,66.67,137,3,1,103.6,3,22,5.71,6.33,3,-5,-1.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,55,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
97,93,2018,2018-12-09,13,14,30.135,MIA,,NWE,W 34-33,*,14,19,73.68,265,3,0,155.2,4,36,13.95,17.11,1,13,13.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,96%,0,0%,0,0%,,Ryan Tannehill,TannRy00
98,94,2018,2018-12-16,14,15,30.142,MIA,@,MIN,L 17-41,*,11,24,45.83,108,0,0,59.0,9,71,4.50,4.50,1,1,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
99,95,2018,2018-12-23,15,16,30.149,MIA,,JAX,L 7-17,*,15,22,68.18,146,1,1,82.8,3,25,6.64,5.50,3,22,7.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,,,0,0,0,0,0,0,46,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
100,96,2018,2018-12-30,16,17,30.156,MIA,@,BUF,L 17-42,*,18,31,58.06,147,0,2,43.3,4,24,4.74,1.84,2,9,4.50,0,1,1,3,3.00,1,100.0%,3.00,,1,6,0.0,0,0,0,,,1,1,0,0,0,0,61,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
101,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Ryan Tannehill,TannRy00
102,97,2019,2019-09-08,1,1,31.043,TEN,@,CLE,W 43-13,,0,0,,0,0,0,,0,0,,,2,-2,-1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,3%,0,0%,0,0%,,Ryan Tannehill,TannRy00
103,98,2019,2019-09-15,2,2,,TEN,,IND,L 17-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Ryan Tannehill,TannRy00
104,99,2019,2019-09-19,3,3,,TEN,@,JAX,L 7-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Ryan Tannehill,TannRy00
105,100,2019,2019-09-29,4,4,,TEN,@,ATL,W 24-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Ryan Tannehill,TannRy00
106,101,2019,2019-10-06,5,5,,TEN,,BUF,L 7-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Ryan Tannehill,TannRy00
107,102,2019,2019-10-13,6,6,31.078,TEN,@,DEN,L 0-16,,13,16,81.25,144,0,1,78.1,4,35,9.00,6.19,1,6,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,28,42%,0,0%,0,0%,,Ryan Tannehill,TannRy00
108,103,2019,2019-10-20,7,7,31.085,TEN,,LAC,W 23-20,*,23,29,79.31,312,2,1,120.1,2,17,10.76,10.59,5,7,1.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,2,0,0,1,-1,0,62,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
109,104,2019,2019-10-27,8,8,31.092,TEN,,TAM,W 27-23,*,21,33,63.64,193,3,0,109.8,3,19,5.85,7.67,4,-3,-0.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,59,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
110,105,2019,2019-11-03,9,9,31.099,TEN,@,CAR,L 20-30,*,27,39,69.23,331,1,2,82.3,4,21,8.49,6.69,4,38,9.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
111,106,2019,2019-11-10,10,10,31.106,TEN,,KAN,W 35-32,*,13,19,68.42,181,2,0,133.9,4,35,9.53,11.63,3,37,12.33,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0,0,0,0,1,1,0,0,0,0,50,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
112,107,2019,2019-11-24,11,12,31.120,TEN,,JAX,W 42-20,*,14,18,77.78,259,2,0,155.8,1,7,14.39,16.61,7,40,5.71,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0,0,0,0,1,1,0,0,0,0,53,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
113,108,2019,2019-12-01,12,13,31.127,TEN,@,IND,W 31-17,*,17,22,77.27,182,2,0,131.2,6,44,8.27,10.09,4,5,1.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,59,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
114,109,2019,2019-12-08,13,14,31.134,TEN,@,OAK,W 42-21,*,21,27,77.78,391,3,1,140.4,0,0,14.48,15.04,4,19,4.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
115,110,2019,2019-12-15,14,15,31.141,TEN,,HOU,L 21-24,*,22,36,61.11,279,2,1,92.2,2,10,7.75,7.61,3,10,3.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
116,111,2019,2019-12-22,15,16,31.148,TEN,,NOR,L 28-38,*,17,27,62.96,272,3,0,133.6,5,24,10.07,12.30,1,8,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
117,112,2019,2019-12-29,16,17,31.155,TEN,@,HOU,W 35-14,*,13,20,65.00,198,2,0,130.8,0,0,9.90,11.90,5,20,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,98%,0,0%,0,0%,,Ryan Tannehill,TannRy00
118,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Ryan Tannehill,TannRy00
119,113,2020,2020-09-14,1,1,32.049,TEN,@,DEN,W 16-14,*,29,43,67.44,249,2,0,97.9,1,2,5.79,6.72,3,14,4.67,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,81,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
120,114,2020,2020-09-20,2,2,32.055,TEN,,JAX,W 33-30,*,18,24,75.00,239,4,0,145.7,1,8,9.96,13.29,4,12,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
121,115,2020,2020-09-27,3,3,32.062,TEN,@,MIN,W 31-30,*,23,37,62.16,321,0,1,78.8,1,11,8.68,7.46,4,9,2.25,0,1,1,0,0.00,0,100.0%,0.00,,0,0,0.0,0,0,0,0,0,2,0,0,1,-19,0,75,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
122,116,2020,2020-10-13,4,5,32.078,TEN,,BUF,W 42-16,*,21,28,75.00,195,3,0,129.3,0,0,6.96,9.11,4,42,10.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
123,117,2020,2020-10-18,5,6,32.083,TEN,,HOU,W 42-36,*,30,41,73.17,366,4,1,122.6,2,22,8.93,9.78,0,0,,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,75,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
124,118,2020,2020-10-25,6,7,32.090,TEN,,PIT,L 24-27,*,18,30,60.00,220,2,0,104.9,2,10,7.33,8.67,2,5,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
125,119,2020,2020-11-01,7,8,32.097,TEN,@,CIN,L 20-31,*,18,30,60.00,233,2,1,92.8,1,10,7.77,7.60,2,20,10.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,98%,0,0%,0,0%,,Ryan Tannehill,TannRy00
126,120,2020,2020-11-08,8,9,32.104,TEN,,CHI,W 24-17,*,10,21,47.62,158,2,0,104.9,3,22,7.52,9.43,3,3,1.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
127,121,2020,2020-11-12,9,10,32.108,TEN,,IND,L 17-34,*,15,27,55.56,147,1,0,83.4,1,10,5.44,6.19,2,9,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,91%,0,0%,0,0%,,Ryan Tannehill,TannRy00
128,122,2020,2020-11-22,10,11,32.118,TEN,@,BAL,W 30-24,*,22,31,70.97,259,2,1,104.1,2,16,8.35,8.19,4,35,8.75,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0,0,0,0,2,0,0,1,0,0,70,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
129,123,2020,2020-11-29,11,12,32.125,TEN,@,IND,W 45-26,*,13,22,59.09,221,1,0,108.3,1,1,10.05,10.95,2,3,1.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,69,96%,0,0%,0,0%,,Ryan Tannehill,TannRy00
130,124,2020,2020-12-06,12,13,32.132,TEN,,CLE,L 35-41,*,29,45,64.44,389,3,1,104.8,3,20,8.64,8.98,0,0,,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,73,100%,0,0%,0,0%,,Ryan Tannehill,TannRy00
