,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,,
22,22,1968,1968-11-03,8,8,23.197,SFO,,CLE,L 21-33,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,2,72,36.00,0,Steve Spurrier,SpurSt00
23,23,1968,1968-11-10,9,9,23.204,SFO,@,CHI,L 19-27,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,181,36.20,0,Steve Spurrier,SpurSt00
24,24,1968,1968-11-17,10,10,23.211,SFO,,RAM,T 20-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,190,38.00,0,Steve Spurrier,SpurSt00
25,25,1968,1968-11-24,11,11,23.218,SFO,@,PIT,W 45-28,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,5,197,39.40,0,Steve Spurrier,SpurSt00
26,26,1968,1968-12-01,12,12,23.225,SFO,,GNB,W 27-20,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,6,229,38.17,0,Steve Spurrier,SpurSt00
27,27,1968,1968-12-08,13,13,23.232,SFO,,MIN,L 20-30,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,151,37.75,0,Steve Spurrier,SpurSt00
28,28,1968,1968-12-15,14,14,23.239,SFO,@,ATL,W 14-12,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,4,159,39.75,0,Steve Spurrier,SpurSt00
29,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
30,29,1969,1969-10-19,5,5,24.182,SFO,,ATL,L 7-21,,7,11,63.64,46,0,1,34.7,0,0,4.18,0.09,1,7,7.00,0,0,0,6,228,38.00,0,Steve Spurrier,SpurSt00
31,30,1969,1969-10-26,6,6,24.189,SFO,@,BAL,W 24-21,*,18,30,60.00,205,1,0,91.7,3,17,6.83,7.50,4,42,10.50,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
32,31,1969,1969-11-02,7,7,24.196,SFO,,DET,L 14-26,*,19,31,61.29,218,2,4,64.4,4,31,7.03,2.52,,,,,0,0,6,240,40.00,0,Steve Spurrier,SpurSt00
33,32,1969,1969-12-06,12,12,24.230,SFO,,CHI,W 42-21,,4,9,44.44,88,1,0,116.9,2,26,9.78,12.00,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
34,33,1969,1969-12-14,13,13,24.238,SFO,@,MIN,L 7-10,*,26,48,54.17,292,1,3,53.5,2,13,6.08,3.69,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
35,34,1969,1969-12-21,14,14,24.245,SFO,,PHI,W 14-13,*,7,17,41.18,77,0,3,15.7,0,0,4.53,-3.41,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
36,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
37,35,1970,1970-09-20,1,1,25.153,SFO,,WAS,W 26-17,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,299,42.71,0,Steve Spurrier,SpurSt00
38,36,1970,1970-09-27,2,2,25.160,SFO,,CLE,W 34-31,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,227,37.83,0,Steve Spurrier,SpurSt00
39,37,1970,1970-10-04,3,3,25.167,SFO,@,ATL,L 20-21,,0,0,,0,0,0,,,,,,0,0,,0,0,0,5,213,42.60,0,Steve Spurrier,SpurSt00
40,38,1970,1970-10-11,4,4,25.174,SFO,@,RAM,W 20-6,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,231,33.00,0,Steve Spurrier,SpurSt00
41,39,1970,1970-10-18,5,5,25.181,SFO,,NOR,T 20-20,,,,,,,,,,,,,1,-13,-13.00,0,0,0,5,202,40.40,0,Steve Spurrier,SpurSt00
42,40,1970,1970-10-25,6,6,25.188,SFO,,DEN,W 19-14,,0,0,,0,0,0,,,,,,0,0,,0,0,0,7,275,39.29,0,Steve Spurrier,SpurSt00
43,41,1970,1970-11-01,7,7,25.195,SFO,,GNB,W 26-10,,1,1,100.00,26,0,0,118.7,,,26.00,26.00,,,,,0,0,7,279,39.86,0,Steve Spurrier,SpurSt00
44,42,1970,1970-11-08,8,8,25.202,SFO,@,CHI,W 37-16,,2,2,100.00,23,1,0,154.2,,,11.50,21.50,1,-5,-5.00,0,0,0,2,80,40.00,0,Steve Spurrier,SpurSt00
45,43,1970,1970-11-15,9,9,25.209,SFO,@,HOU,W 30-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,171,42.75,0,Steve Spurrier,SpurSt00
46,44,1970,1970-11-22,10,10,25.216,SFO,@,DET,L 7-28,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,158,39.50,0,Steve Spurrier,SpurSt00
47,45,1970,1970-11-29,11,11,25.223,SFO,,RAM,L 13-30,,0,0,,0,0,0,,,,,,0,0,,0,0,0,6,205,34.17,0,Steve Spurrier,SpurSt00
48,46,1970,1970-12-06,12,12,25.230,SFO,,ATL,W 24-20,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,146,36.50,0,Steve Spurrier,SpurSt00
49,47,1970,1970-12-13,13,13,25.237,SFO,@,NOR,W 38-27,,0,0,,0,0,0,,,,,,0,0,,0,0,0,4,141,35.25,0,Steve Spurrier,SpurSt00
50,48,1970,1970-12-20,14,14,25.244,SFO,@,OAK,W 38-7,,0,1,0.00,0,0,0,39.6,,,0.00,0.00,,,,,0,0,7,250,35.71,0,Steve Spurrier,SpurSt00
51,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck,Steve Spurrier,SpurSt00
52,49,1971,1971-09-26,2,2,26.159,SFO,@,NOR,W 38-20,,,,,,,,,,,,,,,,,0,0,0,0,,,Steve Spurrier,SpurSt00
53,50,1971,1971-10-03,3,3,26.166,SFO,@,PHI,W 31-3,,1,2,50.00,46,0,0,95.8,,,23.00,23.00,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
54,51,1971,1971-10-31,7,7,26.194,SFO,,NWE,W 27-10,,0,1,0.00,0,0,0,39.6,,,0.00,0.00,,,,,0,0,0,0,,0,Steve Spurrier,SpurSt00
55,52,1971,1971-11-07,8,8,26.201,SFO,@,MIN,W 13-9,,,,,,,,,,,,,,,,,0,0,0,0,,,Steve Spurrier,SpurSt00
56,53,1971,1971-11-28,11,11,26.222,SFO,@,NYJ,W 24-21,,0,1,0.00,0,0,0,39.6,,,0.00,0.00,1,2,2.00,0,0,0,0,0,,0,Steve Spurrier,SpurSt00
57,54,1971,1971-12-06,12,12,26.230,SFO,,KAN,L 17-26,,0,0,,0,0,0,,,,,,0,0,,0,0,0,2,77,38.50,0,Steve Spurrier,SpurSt00
