,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
29,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,George Ratterman,RattGe00
30,25,1953,1953-09-27,1,1,26.319,CLE,@,GNB,W 27-0,,2,2,100.00,-12,0,0,79.2,,,-6.00,-6.00,,,,,0,0,George Ratterman,RattGe00
31,26,1953,1953-10-10,3,3,26.332,CLE,,PHI,W 37-13,,1,1,100.00,15,0,0,118.7,,,15.00,15.00,,,,,0,0,George Ratterman,RattGe00
32,27,1953,1953-11-01,6,6,26.354,CLE,,WAS,W 27-3,,1,2,50.00,0,0,0,56.2,,,0.00,0.00,,,,,0,0,George Ratterman,RattGe00
33,28,1953,1953-11-15,8,8,27.003,CLE,,SFO,W 23-21,,0,3,0.00,0,0,0,39.6,,,0.00,0.00,1,3,3.00,0,0,0,George Ratterman,RattGe00
34,29,1953,1953-12-06,11,11,27.024,CLE,,NYG,W 62-14,*,15,27,55.56,237,3,0,122.0,,,8.78,11.00,1,3,3.00,0,0,0,George Ratterman,RattGe00
35,30,1953,1953-12-13,12,12,27.031,CLE,@,PHI,L 27-42,,4,6,66.67,61,1,0,139.6,,,10.17,13.50,,,,,0,0,George Ratterman,RattGe00
36,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,George Ratterman,RattGe00
37,31,1954,1954-10-10,2,3,27.332,CLE,,CRD,W 31-7,,5,9,55.56,80,0,1,45.8,,,8.89,3.89,2,-9,-4.50,0,0,0,George Ratterman,RattGe00
38,32,1954,1954-10-24,4,5,27.346,CLE,@,CRD,W 35-3,,7,11,63.64,74,0,0,83.1,,10,6.73,6.73,,,,,0,0,George Ratterman,RattGe00
39,33,1954,1954-11-07,6,7,27.360,CLE,,WAS,W 62-3,,10,11,90.91,208,3,0,158.3,,,18.91,24.36,3,2,0.67,0,0,0,George Ratterman,RattGe00
40,34,1954,1954-12-05,10,11,28.023,CLE,@,WAS,W 34-14,,5,10,50.00,49,0,1,24.6,,3,4.90,0.40,2,-1,-0.50,1,1,6,George Ratterman,RattGe00
