,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 42_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
173,162,1997,1997-11-23,12,13,36.043,SFO,,SDG,W 17-10,*,20,30,66.67,245,2,0,113.9,2,17,8.17,9.50,4,8,2.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-1,0,,Steve Young,YounSt00
174,163,1997,1997-11-30,13,14,36.050,SFO,@,KAN,L 9-44,*,17,23,73.91,184,0,1,78.9,4,23,8.00,6.04,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,2,0,0,1,-3,0,,Steve Young,YounSt00
175,164,1997,1997-12-07,14,15,36.057,SFO,,MIN,W 28-17,*,20,25,80.00,280,2,0,140.0,2,10,11.20,12.80,10,31,3.10,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
176,165,1997,1997-12-15,15,16,36.065,SFO,,DEN,W 34-17,*,22,34,64.71,276,1,0,99.6,2,11,8.12,8.71,3,11,3.67,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
177,166,1997,1997-12-21,16,17,36.071,SFO,@,SEA,L 9-38,*,7,12,58.33,87,0,0,80.9,0,0,7.25,7.25,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
178,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
179,167,1998,1998-09-06,1,1,36.330,SFO,,NYJ,W 36-30,*,26,46,56.52,363,3,1,94.7,2,13,7.89,8.22,2,14,7.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
180,168,1998,1998-09-14,2,2,36.338,SFO,@,WAS,W 45-10,*,21,32,65.63,303,3,0,127.5,1,5,9.47,11.34,2,23,11.50,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
181,169,1998,1998-09-27,3,4,36.351,SFO,,ATL,W 31-20,*,28,39,71.79,387,3,1,118.2,3,10,9.92,10.31,7,50,7.14,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,,Steve Young,YounSt00
182,170,1998,1998-10-04,4,5,36.358,SFO,@,BUF,L 21-26,*,23,38,60.53,329,3,1,103.9,5,17,8.66,9.05,5,34,6.80,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Steve Young,YounSt00
183,171,1998,1998-10-11,5,6,37.000,SFO,@,NOR,W 31-0,*,21,40,52.50,309,3,0,103.0,0,0,7.73,9.23,2,19,9.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
184,172,1998,1998-10-18,6,7,37.007,SFO,,IND,W 34-31,*,33,51,64.71,331,2,0,96.1,5,10,6.49,7.27,8,60,7.50,2,0,0,0,,0,0.0%,,,2,12,0,,0,0,0,0,,Steve Young,YounSt00
185,173,1998,1998-10-25,7,8,37.014,SFO,@,STL,W 28-10,*,13,24,54.17,227,3,2,91.5,3,17,9.46,8.21,5,5,1.00,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
186,174,1998,1998-11-01,8,9,37.021,SFO,@,GNB,L 22-36,*,24,39,61.54,186,1,1,71.1,9,54,4.77,4.13,6,22,3.67,1,0,0,0,,0,0.0%,,,1,6,2,1,0,0,0,0,,Steve Young,YounSt00
187,175,1998,1998-11-08,9,10,,SFO,,CAR,W 25-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
188,176,1998,1998-11-15,10,11,37.035,SFO,@,ATL,L 19-31,*,21,40,52.50,342,2,1,87.7,4,35,8.55,8.43,3,15,5.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Steve Young,YounSt00
189,177,1998,1998-11-22,11,12,37.042,SFO,,NOR,W 31-20,*,22,31,70.97,290,4,1,126.3,3,1,9.35,10.48,5,35,7.00,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,,Steve Young,YounSt00
190,178,1998,1998-11-30,12,13,37.050,SFO,,NYG,W 31-7,*,19,33,57.58,253,2,0,102.2,3,24,7.67,8.88,5,62,12.40,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
191,179,1998,1998-12-06,13,14,37.056,SFO,@,CAR,W 31-28,*,19,31,61.29,213,2,1,89.9,1,3,6.87,6.71,6,29,4.83,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,,Steve Young,YounSt00
192,180,1998,1998-12-14,14,15,37.064,SFO,,DET,W 35-13,*,12,18,66.67,82,1,1,72.0,1,1,4.56,3.17,10,66,6.60,1,0,0,0,,0,0.0%,,,1,6,1,0,0,1,0,0,,Steve Young,YounSt00
193,181,1998,1998-12-20,15,16,37.070,SFO,@,NWE,L 21-24,*,18,23,78.26,267,2,2,107.8,5,33,11.61,9.43,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
194,182,1998,1998-12-27,16,17,37.077,SFO,,STL,W 38-19,*,22,32,68.75,288,2,0,117.7,3,11,9.00,10.25,4,20,5.00,1,0,0,0,,0,0.0%,,,1,6,0,,0,0,0,0,,Steve Young,YounSt00
195,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Steve Young,YounSt00
196,183,1999,1999-09-12,1,1,37.336,SFO,@,JAX,L 3-41,*,9,26,34.62,96,0,2,14.3,2,18,3.69,0.23,6,25,4.17,0,0,0,0,,0,0.0%,,,0,0,2,1,0,0,0,0,,Steve Young,YounSt00
197,184,1999,1999-09-19,2,2,37.343,SFO,,NOR,W 28-21,*,23,35,65.71,258,2,1,94.7,5,35,7.37,7.23,3,13,4.33,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
198,185,1999,1999-09-27,3,3,37.351,SFO,@,ARI,W 24-10,*,13,23,56.52,92,1,1,62.2,1,10,4.00,2.91,2,19,9.50,0,0,0,0,,0,0.0%,,,0,0,0,,0,0,0,0,,Steve Young,YounSt00
199,186,1999,1999-10-03,4,4,,SFO,,TEN,W 24-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
200,187,1999,1999-10-10,5,5,,SFO,@,STL,L 20-42,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
201,188,1999,1999-10-17,6,6,,SFO,,CAR,L 29-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
202,189,1999,1999-10-24,7,7,,SFO,@,MIN,L 16-40,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
203,190,1999,1999-11-07,8,9,,SFO,,PIT,L 6-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
204,191,1999,1999-11-14,9,10,,SFO,@,NOR,L 6-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
205,192,1999,1999-11-21,10,11,,SFO,,STL,L 7-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
206,193,1999,1999-11-29,11,12,,SFO,,GNB,L 3-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
207,194,1999,1999-12-05,12,13,,SFO,@,CIN,L 30-44,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
208,195,1999,1999-12-12,13,14,,SFO,,ATL,W 26-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
209,196,1999,1999-12-18,14,15,,SFO,@,CAR,L 24-41,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
210,197,1999,1999-12-26,15,16,,SFO,,WAS,L 20-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
211,198,1999,2000-01-03,16,17,,SFO,@,ATL,L 29-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Steve Young,YounSt00
212,,,169 Games,,,,,,,116-53-0,,2667,4149,64.28,33124,232,107,96.8,358,2055,7.98,7.94,722,4239,5.87,43,2,2,2,1.00,0,,1.00,1,43,260,46,15,0,11,-38,0,,Steve Young,YounSt00
