,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,,
26,25,1958,1958-10-12,3,3,25.158,BAL,@,GNB,W 24-17,*,16,35,45.71,238,1,1,66.1,,13,6.80,6.09,5,27,5.40,1,0,0,,0,1,6,Johnny Unitas,UnitJo00
27,26,1958,1958-10-19,4,4,25.165,BAL,@,DET,W 40-14,*,11,17,64.71,221,1,0,127.7,,2,13.00,14.18,5,36,7.20,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
28,27,1958,1958-10-26,5,5,25.172,BAL,,WAS,W 35-10,*,8,15,53.33,183,2,0,136.9,,,12.20,14.87,1,2,2.00,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
29,28,1958,1958-11-02,6,6,25.179,BAL,,GNB,W 56-0,*,5,16,31.25,99,2,0,93.5,,,6.19,8.69,2,17,8.50,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
30,29,1958,1958-11-23,9,9,25.200,BAL,,RAM,W 34-7,*,12,18,66.67,218,2,0,145.1,,21,12.11,14.33,4,3,0.75,1,0,0,,0,1,6,Johnny Unitas,UnitJo00
31,30,1958,1958-11-30,10,10,25.207,BAL,,SFO,W 35-27,*,17,33,51.52,229,1,1,71.4,,33,6.94,6.18,5,12,2.40,1,0,0,,0,1,6,Johnny Unitas,UnitJo00
32,31,1958,1958-12-06,11,11,25.213,BAL,@,RAM,L 28-30,*,23,38,60.53,214,3,3,69.4,,11,5.63,3.66,3,11,3.67,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
33,32,1958,1958-12-14,12,12,25.221,BAL,@,SFO,L 12-21,,11,25,44.00,157,1,0,78.2,,20,6.28,7.08,1,5,5.00,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
34,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Johnny Unitas,UnitJo00
35,33,1959,1959-09-27,1,1,26.143,BAL,,DET,W 21-9,*,13,30,43.33,230,2,0,92.4,,8,7.67,9.00,1,16,16.00,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
36,34,1959,1959-10-03,2,2,26.149,BAL,,CHI,L 21-26,*,17,38,44.74,221,3,3,57.0,,38,5.82,3.84,2,2,1.00,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
37,35,1959,1959-10-11,3,3,26.157,BAL,@,DET,W 31-24,*,13,25,52.00,257,3,2,94.5,,12,10.28,9.08,4,10,2.50,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
38,36,1959,1959-10-18,4,4,26.164,BAL,@,CHI,W 21-7,*,16,30,53.33,233,2,2,73.3,,25,7.77,6.10,4,22,5.50,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
39,37,1959,1959-10-25,5,5,26.171,BAL,,GNB,W 38-21,*,19,29,65.52,206,3,0,120.8,,15,7.10,9.17,1,3,3.00,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
40,38,1959,1959-11-01,6,6,26.178,BAL,,CLE,L 31-38,*,23,41,56.10,397,4,3,91.2,,16,9.68,8.34,2,11,5.50,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
41,39,1959,1959-11-08,7,7,26.185,BAL,@,WAS,L 24-27,*,15,35,42.86,265,2,2,64.6,,6,7.57,6.14,2,-9,-4.50,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
42,40,1959,1959-11-15,8,8,26.192,BAL,@,GNB,W 28-24,*,19,33,57.58,324,3,0,121.3,,7,9.82,11.64,1,3,3.00,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
43,41,1959,1959-11-22,9,9,26.199,BAL,,SFO,W 45-14,*,10,19,52.63,141,2,1,90.0,,,7.42,7.16,3,12,4.00,1,0,0,,0,1,6,Johnny Unitas,UnitJo00
44,42,1959,1959-11-29,10,10,26.206,BAL,,RAM,W 35-21,*,14,24,58.33,242,2,1,103.1,,34,10.08,9.88,2,26,13.00,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
45,43,1959,1959-12-05,11,11,26.212,BAL,@,SFO,W 34-14,*,21,36,58.33,273,3,0,110.1,,13,7.58,9.25,3,16,5.33,1,0,0,,0,1,6,Johnny Unitas,UnitJo00
46,44,1959,1959-12-12,12,12,26.219,BAL,@,RAM,W 45-26,*,13,27,48.15,110,3,0,96.2,,11,4.07,6.30,4,33,8.25,0,0,0,,0,0,0,Johnny Unitas,UnitJo00
47,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Johnny Unitas,UnitJo00
48,45,1960,1960-09-25,1,1,27.141,BAL,,WAS,W 20-0,*,17,35,48.57,232,1,1,67.8,,13,6.63,5.91,1,-3,-3.00,0,,,,,0,0,Johnny Unitas,UnitJo00
