,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
34,32,1989,1989-11-19,11,11,27.071,IND,,NYJ,W 27-10,*,17,28,60.71,255,1,0,102.5,2,16,9.11,9.82,0,0,,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
35,33,1989,1989-11-26,12,12,27.078,IND,,SDG,W 10-6,*,14,24,58.33,153,1,1,73.8,2,11,6.38,5.33,3,-3,-1.00,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
36,34,1989,1989-12-03,13,13,27.085,IND,@,NWE,L 16-22,*,12,30,40.00,207,2,3,46.8,0,0,6.90,3.73,1,2,2.00,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
37,35,1989,1989-12-10,14,14,27.092,IND,,CLE,W 23-17,*,15,32,46.88,200,1,1,64.6,3,16,6.25,5.47,2,7,3.50,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
38,36,1989,1989-12-17,15,15,27.099,IND,,MIA,W 42-13,*,23,35,65.71,195,4,1,106.3,2,11,5.57,6.57,2,6,3.00,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
39,37,1989,1989-12-24,16,16,27.106,IND,@,NOR,L 6-41,*,15,27,55.56,118,0,1,51.2,1,13,4.37,2.70,3,38,12.67,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
40,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jack Trudeau,TrudJa00
41,38,1990,1990-09-09,1,1,28.000,IND,@,BUF,L 10-26,,6,11,54.55,38,0,1,24.1,0,0,3.45,-0.64,1,3,3.00,0,0,0,1,,0,1,0,0,,Jack Trudeau,TrudJa00
42,39,1990,1990-09-23,3,3,28.014,IND,@,HOU,L 10-24,,14,23,60.87,175,1,1,80.9,1,10,7.61,6.52,5,19,3.80,0,0,0,3,,0,0,0,0,,Jack Trudeau,TrudJa00
43,40,1990,1990-09-30,4,4,28.021,IND,@,PHI,W 24-23,*,19,40,47.50,329,2,1,82.2,3,24,8.23,8.10,1,0,0.00,0,0,0,3,,0,2,0,0,,Jack Trudeau,TrudJa00
44,41,1990,1990-10-07,5,5,28.028,IND,,KAN,W 23-19,*,18,28,64.29,205,1,2,68.3,7,62,7.32,4.82,1,4,4.00,0,0,0,3,,0,1,0,0,,Jack Trudeau,TrudJa00
45,42,1990,1990-10-21,6,7,28.042,IND,,DEN,L 17-27,*,24,39,61.54,312,2,1,93.1,2,8,8.00,7.87,1,2,2.00,0,0,0,0,,0,0,0,0,,Jack Trudeau,TrudJa00
46,43,1990,1990-10-28,7,8,28.049,IND,,MIA,L 7-27,*,3,3,100.00,19,0,0,93.1,1,0,6.33,6.33,1,0,0.00,0,0,0,1,,0,0,0,0,,Jack Trudeau,TrudJa00
47,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jack Trudeau,TrudJa00
48,44,1991,1991-09-01,1,1,,IND,,NWE,L 7-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Jack Trudeau,TrudJa00
49,45,1991,1991-09-08,2,2,,IND,@,MIA,L 6-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Jack Trudeau,TrudJa00
