,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 40_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
42,41,2020,2020-11-15,9,10,23.313,BAL,@,NWE,L 17-23,*,24,34,70.59,249,2,1,98.8,2,7,7.32,7.18,11,55,5.00,0,0,0,0,0,0,2,0,0,66,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
43,42,2020,2020-11-22,10,11,23.320,BAL,,TEN,L 24-30,*,17,29,58.62,186,1,1,74.8,1,9,6.41,5.55,13,51,3.92,0,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
44,43,2020,2020-12-02,11,12,,BAL,@,PIT,L 14-19,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,Lamar Jackson,JackLa00
45,44,2020,2020-12-08,12,13,23.336,BAL,,DAL,W 34-17,*,12,17,70.59,107,2,1,101.8,0,0,6.29,6.00,13,94,7.23,1,1,6,1,0,0,0,-8,0,55,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
46,45,2020,2020-12-14,13,14,23.342,BAL,@,CLE,W 47-42,*,11,17,64.71,163,1,0,115.6,4,22,9.59,10.76,9,124,13.78,2,2,12,0,0,0,0,0,0,49,82%,0,0%,0,0%,,Lamar Jackson,JackLa00
47,46,2020,2020-12-20,14,15,23.348,BAL,,JAX,W 40-14,*,17,22,77.27,243,3,1,133.1,1,0,11.05,11.73,10,35,3.50,1,1,6,2,0,0,1,0,0,55,83%,0,0%,0,0%,,Lamar Jackson,JackLa00
48,47,2020,2020-12-27,15,16,23.355,BAL,,NYG,W 27-13,*,17,26,65.38,183,2,0,111.5,0,0,7.04,8.58,13,80,6.15,0,0,0,1,1,0,0,-1,0,68,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
49,48,2020,2021-01-03,16,17,23.362,BAL,@,CIN,W 38-3,*,10,18,55.56,113,3,1,91.0,0,0,6.28,7.11,11,97,8.82,0,0,0,0,0,0,0,0,0,57,77%,0,0%,0,0%,,Lamar Jackson,JackLa00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Lamar Jackson,JackLa00
51,49,2021,2021-09-13,1,1,24.249,BAL,@,LVR,L 27-33,*,19,30,63.33,235,1,0,98.6,3,18,7.83,8.50,12,86,7.17,0,0,0,3,2,0,1,4,0,68,100%,0,0%,0,0%,,Lamar Jackson,JackLa00
