,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
31,30,1987,1987-09-20,2,2,23.299,CLE,,PIT,W 34-10,*,17,29,58.62,174,2,1,84.6,1,8,6.00,5.83,1,3,3.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
32,31,1987,1987-10-26,6,7,23.335,CLE,,RAM,W 30-17,*,19,30,63.33,223,1,1,83.1,3,21,7.43,6.60,2,3,1.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
33,32,1987,1987-11-01,7,8,23.341,CLE,@,SDG,L 24-27,*,24,42,57.14,298,2,2,75.3,5,31,7.10,5.90,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
34,33,1987,1987-11-08,8,9,23.348,CLE,,ATL,W 38-3,*,13,23,56.52,192,2,0,113.0,0,0,8.35,10.09,1,7,7.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
35,34,1987,1987-11-15,9,10,23.355,CLE,,BUF,W 27-21,*,24,34,70.59,346,2,1,110.7,2,9,10.18,10.03,3,-2,-0.67,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
36,35,1987,1987-11-22,10,11,23.362,CLE,@,HOU,W 40-7,*,15,26,57.69,257,2,0,117.0,0,0,9.88,11.42,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
37,36,1987,1987-11-29,11,12,24.004,CLE,@,SFO,L 24-38,*,26,37,70.27,275,1,1,89.4,1,7,7.43,6.76,3,10,3.33,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
38,37,1987,1987-12-06,12,13,24.011,CLE,,IND,L 7-9,*,16,35,45.71,178,1,0,70.9,3,18,5.09,5.66,1,1,1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
39,38,1987,1987-12-13,13,14,24.018,CLE,,CIN,W 38-24,*,17,26,65.38,241,4,0,134.8,1,4,9.27,12.35,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
40,39,1987,1987-12-20,14,15,24.025,CLE,@,RAI,W 24-17,*,21,32,65.63,294,2,1,102.9,0,0,9.19,9.03,2,-2,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
41,40,1987,1987-12-26,15,16,24.031,CLE,@,PIT,W 19-13,*,21,36,58.33,241,1,1,76.3,2,11,6.69,6.00,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
42,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Bernie Kosar,KosaBe00
43,41,1988,1988-09-04,1,1,24.284,CLE,@,KAN,W 6-3,*,3,8,37.50,39,0,0,53.6,1,3,4.88,4.88,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
44,42,1988,1988-10-23,8,8,24.333,CLE,@,PHO,W 29-21,*,25,43,58.14,314,3,3,75.1,2,13,7.30,5.56,2,-5,-2.50,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
45,43,1988,1988-10-30,9,9,24.340,CLE,,CIN,W 23-16,*,18,28,64.29,210,0,2,57.1,1,7,7.50,4.29,1,-4,-4.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
46,44,1988,1988-11-07,10,10,24.348,CLE,@,HOU,L 17-24,*,16,33,48.48,219,1,0,80.2,1,10,6.64,7.24,1,0,0.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
47,45,1988,1988-11-13,11,11,24.354,CLE,@,DEN,L 7-30,*,19,30,63.33,175,0,1,65.3,6,35,5.83,4.33,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
48,46,1988,1988-11-20,12,12,24.361,CLE,,PIT,W 27-7,*,12,24,50.00,204,2,0,106.9,2,12,8.50,10.17,3,11,3.67,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
49,47,1988,1988-11-27,13,13,25.002,CLE,@,WAS,W 17-13,*,23,36,63.89,219,0,1,69.1,6,53,6.08,4.83,3,-4,-1.33,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
50,48,1988,1988-12-04,14,14,25.009,CLE,,DAL,W 24-21,*,19,27,70.37,308,3,0,145.3,5,33,11.41,13.63,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
51,49,1988,1988-12-12,15,15,25.017,CLE,@,MIA,L 31-38,*,21,30,70.00,202,1,0,99.6,1,6,6.73,7.40,1,2,2.00,1,,0,0,,0,,,1,6,0,,0,0,0,0,,Bernie Kosar,KosaBe00
52,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Bernie Kosar,KosaBe00
53,50,1989,1989-09-10,1,1,25.289,CLE,@,PIT,W 51-0,*,16,25,64.00,207,0,0,89.9,1,2,8.28,8.28,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
54,51,1989,1989-09-17,2,2,25.296,CLE,,NYJ,W 38-24,*,15,30,50.00,196,3,0,104.3,1,4,6.53,8.53,3,4,1.33,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Bernie Kosar,KosaBe00
