,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
80,75,1995,1995-09-10,2,2,30.149,SDG,,SEA,W 14-10,*,23,35,65.71,260,2,1,94.9,1,9,7.43,7.29,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
81,76,1995,1995-09-17,3,3,30.156,SDG,@,PHI,W 27-21,*,10,23,43.48,143,1,0,78.7,1,4,6.22,7.09,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Stan Humphries,HumpSt00
82,77,1995,1995-09-24,4,4,30.163,SDG,,DEN,W 17-6,*,18,32,56.25,189,0,1,60.5,2,13,5.91,4.50,1,3,3.00,0,1,1,-4,-4.00,0,100.0%,-4.00,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
83,78,1995,1995-10-01,5,5,30.170,SDG,@,PIT,L 16-31,*,22,40,55.00,257,1,4,43.4,3,25,6.43,2.43,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-3,0,,Stan Humphries,HumpSt00
84,79,1995,1995-10-09,6,6,30.178,SDG,@,KAN,L 23-29,*,24,34,70.59,315,1,0,109.3,1,9,9.26,9.85,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
85,80,1995,1995-10-15,7,7,,SDG,,DAL,L 9-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Stan Humphries,HumpSt00
86,81,1995,1995-10-22,8,8,30.191,SDG,@,SEA,W 35-25,*,14,26,53.85,166,3,1,96.0,2,20,6.38,6.96,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
87,82,1995,1995-11-05,9,10,30.205,SDG,,MIA,L 14-24,*,19,28,67.86,258,1,1,94.0,3,29,9.21,8.32,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,2,0,0,1,0,0,,Stan Humphries,HumpSt00
88,83,1995,1995-11-12,10,11,30.212,SDG,,KAN,L 7-22,*,21,42,50.00,244,0,0,68.0,4,31,5.81,5.81,3,27,9.00,0,0,0,0,,0,0.0%,,0,0,2,0,0,2,-3,0,,Stan Humphries,HumpSt00
89,84,1995,1995-11-19,11,12,30.219,SDG,@,DEN,L 27-30,*,17,28,60.71,206,1,0,95.2,1,7,7.36,8.07,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
90,85,1995,1995-11-27,12,13,30.227,SDG,,OAK,W 12-6,*,24,34,70.59,236,0,0,89.8,3,32,6.94,6.94,4,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
91,86,1995,1995-12-03,13,14,30.233,SDG,,CLE,W 31-13,*,18,25,72.00,230,1,0,113.7,0,0,9.20,10.00,3,1,0.33,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Stan Humphries,HumpSt00
92,87,1995,1995-12-09,14,15,30.239,SDG,,ARI,W 28-25,*,26,41,63.41,288,3,4,69.0,0,0,7.02,4.10,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
93,88,1995,1995-12-17,15,16,30.247,SDG,@,IND,W 27-24,*,21,40,52.50,272,2,1,80.4,1,7,6.80,6.68,2,3,1.50,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,0,0,,Stan Humphries,HumpSt00
94,89,1995,1995-12-23,16,17,30.253,SDG,@,NYG,W 27-17,*,2,3,66.67,12,0,0,74.3,0,0,4.00,4.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
95,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Stan Humphries,HumpSt00
96,90,1996,1996-09-01,1,1,31.140,SDG,,SEA,W 29-7,*,20,38,52.63,195,1,0,76.1,1,11,5.13,5.66,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
97,91,1996,1996-09-08,2,2,31.147,SDG,,CIN,W 27-14,*,27,41,65.85,275,1,1,82.9,1,6,6.71,6.10,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
98,92,1996,1996-09-15,3,3,31.154,SDG,@,GNB,L 10-42,*,16,31,51.61,130,1,2,46.4,4,31,4.19,1.94,0,0,,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Stan Humphries,HumpSt00
99,93,1996,1996-09-22,4,4,31.161,SDG,@,OAK,W 40-34,*,18,25,72.00,226,4,0,139.3,1,8,9.04,12.24,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-3,0,,Stan Humphries,HumpSt00
100,94,1996,1996-09-29,5,5,31.168,SDG,,KAN,W 22-19,*,19,41,46.34,238,0,0,64.9,0,0,5.80,5.80,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-2,0,,Stan Humphries,HumpSt00
101,95,1996,1996-10-06,6,6,31.175,SDG,@,DEN,L 17-28,*,23,35,65.71,237,2,0,104.1,3,27,6.77,7.91,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
102,96,1996,1996-10-21,7,8,31.190,SDG,,OAK,L 14-23,*,1,5,20.00,12,0,0,39.6,0,0,2.40,2.40,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
103,97,1996,1996-10-27,8,9,,SDG,@,SEA,L 13-32,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
104,98,1996,1996-11-03,9,10,,SDG,@,IND,W 26-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
105,99,1996,1996-11-11,10,11,31.211,SDG,,DET,W 27-21,*,24,32,75.00,311,3,0,136.3,3,32,9.72,11.59,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,,Stan Humphries,HumpSt00
106,100,1996,1996-11-17,11,12,31.217,SDG,,TAM,L 17-25,*,15,33,45.45,203,1,3,37.8,2,20,6.15,2.67,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,,Stan Humphries,HumpSt00
107,101,1996,1996-11-24,12,13,31.224,SDG,@,KAN,W 28-14,*,13,26,50.00,252,2,0,109.8,0,0,9.69,11.23,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
108,102,1996,1996-12-01,13,14,31.231,SDG,,NWE,L 7-45,*,16,35,45.71,204,1,3,38.3,4,45,5.83,2.54,0,0,,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,0,0,,Stan Humphries,HumpSt00
109,103,1996,1996-12-08,14,15,,SDG,@,PIT,L 3-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
110,104,1996,1996-12-14,15,16,31.244,SDG,@,CHI,L 14-27,*,23,38,60.53,217,1,1,74.1,0,0,5.71,5.05,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
111,105,1996,1996-12-22,16,17,31.252,SDG,,DEN,W 16-10,*,17,36,47.22,170,1,3,35.6,1,7,4.72,1.53,4,-1,-0.25,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-1,0,,Stan Humphries,HumpSt00
112,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Stan Humphries,HumpSt00
113,106,1997,1997-08-31,1,1,32.139,SDG,@,NWE,L 7-41,*,12,26,46.15,131,1,0,74.4,4,52,5.04,5.81,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,2,1,0,0,0,0,,Stan Humphries,HumpSt00
114,107,1997,1997-09-07,2,2,,SDG,@,NOR,W 20-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
115,108,1997,1997-09-14,3,3,32.153,SDG,,CAR,L 7-26,*,13,25,52.00,145,0,0,69.6,7,52,5.80,5.80,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,3,3,0,0,0,0,,Stan Humphries,HumpSt00
116,109,1997,1997-09-21,4,4,32.160,SDG,@,SEA,L 22-26,*,25,46,54.35,239,0,3,41.8,2,9,5.20,2.26,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
117,110,1997,1997-09-28,5,5,32.167,SDG,,BAL,W 21-17,*,17,26,65.38,358,3,2,115.1,1,6,13.77,12.62,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
118,111,1997,1997-10-05,6,6,32.174,SDG,@,OAK,W 25-10,*,18,33,54.55,226,0,0,76.1,1,8,6.85,6.85,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,-2,0,,Stan Humphries,HumpSt00
119,112,1997,1997-10-16,7,8,32.185,SDG,@,KAN,L 3-31,*,3,10,30.00,45,0,0,45.8,0,0,4.50,4.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
120,113,1997,1997-10-26,8,9,32.195,SDG,,IND,W 35-19,*,21,34,61.76,229,1,0,91.4,1,7,6.74,7.32,3,-4,-1.33,0,0,0,0,,0,0.0%,,0,0,0,,0,0,0,0,,Stan Humphries,HumpSt00
121,114,1997,1997-11-02,9,10,32.202,SDG,@,CIN,L 31-38,*,12,25,48.00,115,0,1,44.6,2,10,4.60,2.80,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-8,0,,Stan Humphries,HumpSt00
122,115,1997,1997-11-09,10,11,,SDG,,SEA,L 31-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
123,116,1997,1997-11-16,11,12,,SDG,,OAK,L 13-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
124,117,1997,1997-11-23,12,13,,SDG,@,SFO,L 10-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
125,118,1997,1997-11-30,13,14,,SDG,,DEN,L 28-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Stan Humphries,HumpSt00
126,119,1997,1997-12-07,14,15,,SDG,,ATL,L 3-14,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Stan Humphries,HumpSt00
127,120,1997,1997-12-14,15,16,,SDG,,KAN,L 7-29,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Stan Humphries,HumpSt00
128,121,1997,1997-12-21,16,17,,SDG,@,DEN,L 3-38,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Stan Humphries,HumpSt00
129,,,88 Games,,,,,,,52-36-0,,1431,2516,56.88,17191,89,84,75.8,144,1182,6.83,6.04,150,356,2.37,7,1,1,-4,-4.00,0,,-4.00,7,42,40,8,0,18,-34,0,,Stan Humphries,HumpSt00
