,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
62,60,2009,2009-12-06,12,13,,MIN,@,ARI,L 17-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
63,61,2009,2009-12-13,13,14,26.236,MIN,,CIN,W 30-10,,0,0,,0,0,0,,0,,,,2,-1,-0.50,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
64,62,2009,2009-12-20,14,15,,MIN,@,CAR,L 7-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
65,63,2009,2009-12-28,15,16,,MIN,@,CHI,L 30-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
66,64,2009,2010-01-03,16,17,26.257,MIN,,NYG,W 44-7,,4,6,66.67,42,0,0,86.8,0,0,7.00,7.00,3,-3,-1.00,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
67,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tarvaris Jackson,JackTa00
68,65,2010,2010-09-09,1,1,,MIN,@,NOR,L 9-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
69,66,2010,2010-09-19,2,2,,MIN,,MIA,L 10-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
70,67,2010,2010-09-26,3,3,,MIN,,DET,W 24-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
71,68,2010,2010-10-11,4,5,,MIN,@,NYJ,L 20-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
72,69,2010,2010-10-17,5,6,,MIN,,DAL,W 24-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
73,70,2010,2010-10-24,6,7,,MIN,@,GNB,L 24-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
74,71,2010,2010-10-31,7,8,27.193,MIN,@,NWE,L 18-28,,4,6,66.67,36,1,0,122.2,1,10,6.00,9.33,1,33,33.00,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
75,72,2010,2010-11-07,8,9,,MIN,,ARI,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
76,73,2010,2010-11-14,9,10,,MIN,@,CHI,L 13-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
77,74,2010,2010-11-21,10,11,,MIN,,GNB,L 3-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
78,75,2010,2010-11-28,11,12,,MIN,@,WAS,W 17-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
79,76,2010,2010-12-05,12,13,27.228,MIN,,BUF,W 38-14,,15,22,68.18,187,2,3,85.0,1,10,8.50,4.18,2,22,11.00,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
80,77,2010,2010-12-13,13,14,27.236,MIN,,NYG,L 3-21,*,15,30,50.00,118,0,1,46.3,4,23,3.93,2.43,4,8,2.00,0,,0,0,1,0,0,2,-15,0,,,,,,,,Tarvaris Jackson,JackTa00
81,78,2010,2010-12-20,14,15,,MIN,,CHI,L 14-40,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Tarvaris Jackson,JackTa00
82,79,2010,2010-12-28,15,16,,MIN,@,PHI,W 24-14,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Tarvaris Jackson,JackTa00
83,80,2010,2011-01-02,16,17,,MIN,@,DET,L 13-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Tarvaris Jackson,JackTa00
84,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tarvaris Jackson,JackTa00
85,81,2011,2011-09-11,1,1,28.143,SEA,@,SFO,L 17-33,*,21,37,56.76,197,2,1,78.3,5,42,5.32,5.19,4,13,3.25,0,,0,0,3,2,0,1,-1,0,,,,,,,,Tarvaris Jackson,JackTa00
86,82,2011,2011-09-18,2,2,28.150,SEA,@,PIT,L 0-24,*,20,29,68.97,159,0,0,82.4,5,26,5.48,5.48,3,12,4.00,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
87,83,2011,2011-09-25,3,3,28.157,SEA,,ARI,W 13-10,*,18,31,58.06,171,0,1,60.0,4,32,5.52,4.06,4,20,5.00,1,,1,6,0,0,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
88,84,2011,2011-10-02,4,4,28.164,SEA,,ATL,L 28-30,*,25,38,65.79,319,3,2,96.3,0,0,8.39,7.61,2,16,8.00,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
89,85,2011,2011-10-09,5,5,28.171,SEA,@,NYG,W 36-25,*,15,22,68.18,166,1,1,86.6,4,24,7.55,6.41,4,17,4.25,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
90,86,2011,2011-10-23,6,7,,SEA,@,CLE,L 3-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
91,87,2011,2011-10-30,7,8,28.192,SEA,,CIN,L 12-34,,21,40,52.50,323,0,1,69.1,2,19,8.08,6.95,1,2,2.00,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
92,88,2011,2011-11-06,8,9,28.199,SEA,@,DAL,L 13-23,*,17,30,56.67,221,0,3,40.4,1,2,7.37,2.87,2,3,1.50,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
93,89,2011,2011-11-13,9,10,28.206,SEA,,BAL,W 22-17,*,17,27,62.96,217,0,0,88.0,1,9,8.04,8.04,5,3,0.60,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
94,90,2011,2011-11-20,10,11,28.213,SEA,@,STL,W 24-7,*,14,24,58.33,148,1,2,55.6,4,40,6.17,3.25,2,10,5.00,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
95,91,2011,2011-11-27,11,12,28.220,SEA,,WAS,L 17-23,*,14,30,46.67,144,2,1,69.3,2,18,4.80,4.63,0,0,,0,,0,0,0,,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
96,92,2011,2011-12-01,12,13,28.224,SEA,,PHI,W 31-14,*,13,16,81.25,190,1,0,137.0,3,17,11.88,13.13,2,4,2.00,0,,0,0,1,0,0,1,0,0,,,,,,,,Tarvaris Jackson,JackTa00
97,93,2011,2011-12-12,13,14,28.235,SEA,,STL,W 30-13,*,21,32,65.63,224,1,0,96.4,2,10,7.00,7.63,5,4,0.80,0,,0,0,2,1,0,1,-7,0,,,,,,,,Tarvaris Jackson,JackTa00
98,94,2011,2011-12-18,14,15,28.241,SEA,@,CHI,W 38-14,*,19,31,61.29,227,1,0,94.4,1,1,7.32,7.97,3,-2,-0.67,0,,0,0,1,1,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
99,95,2011,2011-12-24,15,16,28.247,SEA,,SFO,L 17-19,*,15,28,53.57,163,1,0,82.9,4,22,5.82,6.54,2,3,1.50,0,,0,0,1,1,0,0,0,0,,,,,,,,Tarvaris Jackson,JackTa00
100,96,2011,2012-01-01,16,17,28.255,SEA,@,ARI,L 20-23,*,21,35,60.00,222,1,1,76.1,4,31,6.34,5.63,1,3,3.00,0,,0,0,1,0,0,1,0,0,,,,,,,,Tarvaris Jackson,JackTa00
101,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tarvaris Jackson,JackTa00
102,97,2012,2012-09-09,1,1,,BUF,@,NYJ,L 28-48,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
103,98,2012,2012-09-16,2,2,,BUF,,KAN,W 35-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
104,99,2012,2012-09-23,3,3,,BUF,@,CLE,W 24-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
105,100,2012,2012-09-30,4,4,,BUF,,NWE,L 28-52,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
106,101,2012,2012-10-07,5,5,,BUF,@,SFO,L 3-45,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
107,102,2012,2012-10-14,6,6,,BUF,@,ARI,W 19-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
108,103,2012,2012-10-21,7,7,,BUF,,TEN,L 34-35,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
109,104,2012,2012-11-04,8,9,,BUF,@,HOU,L 9-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
110,105,2012,2012-11-11,9,10,,BUF,@,NWE,L 31-37,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
111,106,2012,2012-11-15,10,11,,BUF,,MIA,W 19-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
112,107,2012,2012-11-25,11,12,,BUF,@,IND,L 13-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
113,108,2012,2012-12-02,12,13,,BUF,,JAX,W 34-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
114,109,2012,2012-12-09,13,14,,BUF,,STL,L 12-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
115,110,2012,2012-12-16,14,15,,BUF,,SEA,L 17-50,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
116,111,2012,2012-12-23,15,16,,BUF,@,MIA,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
117,112,2012,2012-12-30,16,17,,BUF,,NYJ,W 28-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Tarvaris Jackson,JackTa00
118,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Tarvaris Jackson,JackTa00
119,113,2013,2013-09-08,1,1,,SEA,@,CAR,W 12-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
120,114,2013,2013-09-15,2,2,,SEA,,SFO,W 29-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
121,115,2013,2013-09-22,3,3,30.154,SEA,,JAX,W 45-17,,7,8,87.50,129,1,0,158.3,0,0,16.13,18.63,3,2,0.67,1,,1,6,0,0,0,0,0,0,21,31%,0,0%,0,0%,,Tarvaris Jackson,JackTa00
122,116,2013,2013-09-29,4,4,,SEA,@,HOU,W 23-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
123,117,2013,2013-10-06,5,5,,SEA,@,IND,L 28-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
124,118,2013,2013-10-13,6,6,,SEA,,TEN,W 20-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
125,119,2013,2013-10-17,7,7,,SEA,@,ARI,W 34-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
126,120,2013,2013-10-28,8,8,,SEA,@,STL,W 14-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
127,121,2013,2013-11-03,9,9,,SEA,,TAM,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Tarvaris Jackson,JackTa00
