,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
39,37,1993,1993-09-12,2,2,,DET,@,NWE,W 19-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
40,38,1993,1993-09-19,3,3,,DET,@,NOR,L 3-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
41,39,1993,1993-09-26,4,4,,DET,,PHO,W 26-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Erik Kramer,KramEr00
42,40,1993,1993-10-03,5,5,28.331,DET,@,TAM,L 10-27,,11,24,45.83,120,0,1,43.8,1,0,5.00,3.13,0,0,,0,0,0,1,,0,0,0,0,,Erik Kramer,KramEr00
43,41,1993,1993-10-17,6,7,,DET,,SEA,W 30-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
44,42,1993,1993-10-24,7,8,,DET,@,RAM,W 16-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
45,43,1993,1993-10-31,8,9,,DET,@,MIN,W 30-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
46,44,1993,1993-11-07,9,10,,DET,,TAM,W 23-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
47,45,1993,1993-11-21,10,12,,DET,@,GNB,L 17-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
48,46,1993,1993-11-25,11,13,,DET,,CHI,L 6-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
49,47,1993,1993-12-05,12,14,,DET,,MIN,L 0-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Erik Kramer,KramEr00
50,48,1993,1993-12-12,13,15,29.036,DET,@,PHO,W 21-14,*,19,25,76.00,257,3,0,147.8,2,22,10.28,12.68,3,-2,-0.67,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
51,49,1993,1993-12-19,14,16,29.043,DET,,SFO,L 17-55,*,19,29,65.52,220,2,0,111.3,2,13,7.59,8.97,3,8,2.67,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
52,50,1993,1993-12-26,15,17,29.050,DET,@,CHI,W 20-14,*,23,31,74.19,223,2,1,101.9,0,0,7.19,7.03,4,-1,-0.25,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
53,51,1993,1994-01-02,16,18,29.057,DET,,GNB,W 30-20,*,15,29,51.72,182,1,1,68.5,0,0,6.28,5.41,0,0,,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
54,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Erik Kramer,KramEr00
55,52,1994,1994-09-04,1,1,29.302,CHI,,TAM,W 21-9,*,18,25,72.00,212,2,0,124.1,2,8,8.48,10.08,3,-1,-0.33,0,0,0,0,,0,0,0,0,,Erik Kramer,KramEr00
56,53,1994,1994-09-12,2,2,29.310,CHI,@,PHI,L 22-30,*,18,31,58.06,289,3,1,108.1,3,14,9.32,9.81,1,0,0.00,0,0,0,1,0,0,1,-2,0,,Erik Kramer,KramEr00
