,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
39,38,2017,2017-10-16,6,6,23.351,TEN,,IND,W 36-22,*,23,32,71.88,306,1,1,99.2,1,1,9.56,8.78,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,69,99%,0,0%,0,0%,,Marcus Mariota,MariMa01
40,39,2017,2017-10-22,7,7,23.357,TEN,@,CLE,W 12-9,*,21,34,61.76,203,0,0,78.4,2,14,5.97,5.97,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
41,40,2017,2017-11-05,8,9,24.006,TEN,,BAL,W 23-20,*,19,28,67.86,218,2,1,100.0,3,32,7.79,7.61,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,52,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
42,41,2017,2017-11-12,9,10,24.013,TEN,,CIN,W 24-20,*,25,44,56.82,264,1,1,72.5,4,28,6.00,5.43,6,51,8.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,90,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
43,42,2017,2017-11-16,10,11,24.017,TEN,@,PIT,L 17-40,*,22,33,66.67,306,1,4,66.8,5,42,9.27,4.42,5,5,1.00,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
44,43,2017,2017-11-26,11,12,24.027,TEN,@,IND,W 20-16,*,17,25,68.00,184,1,2,69.4,0,0,7.36,4.56,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
45,44,2017,2017-12-03,12,13,24.034,TEN,,HOU,W 24-13,*,15,23,65.22,150,1,0,98.1,2,4,6.52,7.39,3,23,7.67,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,54,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
46,45,2017,2017-12-10,13,14,24.041,TEN,@,ARI,L 7-12,*,16,31,51.61,159,0,2,39.6,3,20,5.13,2.23,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,60,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
47,46,2017,2017-12-17,14,15,24.048,TEN,@,SFO,L 23-25,*,23,33,69.70,241,2,0,110.8,1,3,7.30,8.52,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,63,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
48,47,2017,2017-12-24,15,16,24.055,TEN,,LAR,L 23-27,*,22,39,56.41,275,0,1,67.8,1,6,7.05,5.90,3,24,8.00,0,0,0,0,,0,0.0%,,0,0,1,0,0,1,0,0,68,100%,0,0%,0,0%,,Marcus Mariota,MariMa01
