,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
52,50,2021,2021-09-19,2,2,26.158,CLE,,HOU,W 31-21,*,19,21,90.48,213,1,1,105.0,2,14,10.14,8.95,8,10,1.25,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,61,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
53,51,2021,2021-09-26,3,3,26.165,CLE,,CHI,W 26-6,*,19,31,61.29,246,1,0,97.0,5,43,7.94,8.58,4,31,7.75,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,76,94%,0,0%,0,0%,,Baker Mayfield,MayfBa00
54,52,2021,2021-10-03,4,4,26.172,CLE,@,MIN,W 14-7,*,15,33,45.45,155,0,0,59.5,3,12,4.70,4.70,2,11,5.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,78,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
55,53,2021,2021-10-10,5,5,26.179,CLE,@,LAC,L 42-47,*,23,32,71.88,305,2,0,122.5,1,4,9.53,10.78,2,8,4.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,72,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
56,54,2021,2021-10-17,6,6,26.186,CLE,,ARI,L 14-37,*,19,28,67.86,234,2,1,102.4,5,23,8.36,8.18,3,8,2.67,0,0,0,0,,0,0.0%,,,0,0,2,2,0,0,0,0,55,93%,0,0%,0,0%,,Baker Mayfield,MayfBa00
57,55,2021,2021-10-21,7,7,,CLE,,DEN,W 17-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Baker Mayfield,MayfBa00
58,56,2021,2021-10-31,8,8,26.200,CLE,,PIT,L 10-15,*,20,31,64.52,225,0,0,86.1,4,15,7.26,7.26,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
59,57,2021,2021-11-07,9,9,26.207,CLE,@,CIN,W 41-16,*,14,21,66.67,218,2,0,132.6,2,10,10.38,12.29,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,45,94%,0,0%,0,0%,,Baker Mayfield,MayfBa00
60,58,2021,2021-11-14,10,10,26.214,CLE,@,NWE,L 7-45,*,11,21,52.38,73,1,1,56.2,2,17,3.48,2.29,0,0,,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,36,61%,0,0%,0,0%,,Baker Mayfield,MayfBa00
61,59,2021,2021-11-21,11,11,26.221,CLE,,DET,W 13-10,*,15,29,51.72,176,1,2,53.2,1,11,6.07,3.66,4,9,2.25,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
62,60,2021,2021-11-28,12,12,26.228,CLE,@,BAL,L 10-16,*,18,37,48.65,247,1,0,79.4,2,24,6.68,7.22,2,4,2.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,60,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
63,61,2021,2021-12-12,13,14,26.242,CLE,,BAL,W 24-22,*,22,32,68.75,190,2,1,91.9,0,0,5.94,5.78,6,14,2.33,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,63,97%,0,0%,0,0%,,Baker Mayfield,MayfBa00
64,62,2021,2021-12-20,14,15,,CLE,,LVR,L 14-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Baker Mayfield,MayfBa00
65,63,2021,2021-12-25,15,16,26.255,CLE,@,GNB,L 22-24,*,21,36,58.33,222,2,4,55.3,5,33,6.17,2.28,2,11,5.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,68,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
66,64,2021,2022-01-03,16,17,26.264,CLE,@,PIT,L 14-26,*,16,38,42.11,185,2,2,53.1,9,46,4.87,3.55,2,16,8.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Baker Mayfield,MayfBa00
67,65,2021,2022-01-09,17,18,,CLE,,CIN,W 21-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Baker Mayfield,MayfBa00
68,,,60 Games,,,,,,,30-30-0,,1185,1924,61.59,14125,92,56,87.8,134,889,7.34,6.99,158,571,3.61,5,2,1,17,17.00,0,50.0%,8.50,1,5,32,27,12,0,8,-35,0,,,,,,,,Baker Mayfield,MayfBa00
