,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
84,80,1994,1994-12-04,13,14,28.263,DAL,@,PHI,W 31-19,*,10,17,58.82,172,1,1,88.4,3,12,10.12,8.65,2,0,0.00,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
85,81,1994,1994-12-10,14,15,,DAL,,CLE,L 14-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
86,82,1994,1994-12-19,15,16,,DAL,@,NOR,W 24-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
87,83,1994,1994-12-24,16,17,28.283,DAL,@,NYG,L 10-15,,6,8,75.00,50,0,0,90.6,1,9,6.25,6.25,1,-1,-1.00,0,0,0,1,0,0,0,0,0,,Rodney Peete,PeetRo00
88,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rodney Peete,PeetRo00
89,84,1995,1995-09-03,1,1,,PHI,,TAM,L 6-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
90,85,1995,1995-09-10,2,2,29.178,PHI,@,ARI,W 31-19,,8,13,61.54,145,1,0,125.5,0,0,11.15,12.69,0,0,,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
91,86,1995,1995-09-17,3,3,29.185,PHI,,SDG,L 21-27,,0,0,,0,0,0,,1,5,,,0,0,,0,0,0,0,,,0,0,0,,Rodney Peete,PeetRo00
92,87,1995,1995-09-24,4,4,29.192,PHI,@,OAK,L 17-48,,6,15,40.00,70,0,1,27.1,2,7,4.67,1.67,0,0,,0,0,0,1,1,0,0,0,0,,Rodney Peete,PeetRo00
93,88,1995,1995-10-01,5,5,29.199,PHI,@,NOR,W 15-10,*,18,28,64.29,173,0,0,81.4,5,26,6.18,6.18,3,28,9.33,0,0,0,1,1,0,0,0,0,,Rodney Peete,PeetRo00
94,89,1995,1995-10-08,6,6,29.206,PHI,,WAS,W 37-34,*,30,45,66.67,256,1,1,79.5,2,4,5.69,5.13,4,13,3.25,0,0,0,2,1,0,1,0,0,,Rodney Peete,PeetRo00
95,90,1995,1995-10-15,7,7,29.213,PHI,@,NYG,W 17-14,*,4,7,57.14,47,0,0,77.7,2,7,6.71,6.71,4,10,2.50,0,0,0,1,0,0,0,0,0,,Rodney Peete,PeetRo00
96,91,1995,1995-10-29,8,9,29.227,PHI,,STL,W 20-9,*,15,34,44.12,166,1,1,56.7,1,6,4.88,4.15,3,18,6.00,0,0,0,1,0,0,2,0,0,,Rodney Peete,PeetRo00
97,92,1995,1995-11-06,9,10,29.235,PHI,@,DAL,L 12-34,*,11,26,42.31,133,0,2,26.6,3,13,5.12,1.65,4,13,3.25,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
98,93,1995,1995-11-12,10,11,29.241,PHI,,DEN,W 31-13,*,25,37,67.57,264,1,0,97.1,1,8,7.14,7.68,3,9,3.00,1,1,6,0,,0,0,0,0,,Rodney Peete,PeetRo00
99,94,1995,1995-11-19,11,12,29.248,PHI,,NYG,W 28-19,*,14,20,70.00,133,2,1,100.6,2,15,6.65,6.40,1,7,7.00,0,0,0,1,1,0,1,0,0,,Rodney Peete,PeetRo00
100,95,1995,1995-11-26,12,13,29.255,PHI,@,WAS,W 14-7,*,16,23,69.57,150,0,1,69.1,4,13,6.52,4.57,1,1,1.00,0,0,0,1,0,0,0,0,0,,Rodney Peete,PeetRo00
101,96,1995,1995-12-03,13,14,29.262,PHI,@,SEA,L 14-26,*,19,36,52.78,200,0,1,57.6,1,0,5.56,4.31,0,0,,0,0,0,1,0,0,0,0,0,,Rodney Peete,PeetRo00
102,97,1995,1995-12-10,14,15,29.269,PHI,,DAL,W 20-17,*,20,29,68.97,187,0,1,72.1,3,25,6.45,4.90,5,35,7.00,0,0,0,1,1,0,0,0,0,,Rodney Peete,PeetRo00
103,98,1995,1995-12-17,15,16,29.276,PHI,,ARI,W 21-20,*,14,31,45.16,213,2,3,50.3,2,15,6.87,3.81,2,2,1.00,0,0,0,1,0,0,0,0,0,,Rodney Peete,PeetRo00
104,99,1995,1995-12-24,16,17,29.283,PHI,@,CHI,L 14-20,*,15,31,48.39,189,0,2,40.9,4,22,6.10,3.19,2,11,5.50,0,0,0,2,1,0,1,0,0,,Rodney Peete,PeetRo00
105,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rodney Peete,PeetRo00
106,100,1996,1996-09-01,1,1,30.169,PHI,@,WAS,W 17-14,*,20,34,58.82,269,2,1,91.4,2,11,7.91,7.76,6,10,1.67,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
107,101,1996,1996-09-09,2,2,30.177,PHI,@,GNB,L 13-39,*,10,25,40.00,142,0,3,19.5,2,12,5.68,0.28,2,4,2.00,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
108,102,1996,1996-09-15,3,3,30.183,PHI,,DET,W 24-17,*,25,30,83.33,284,1,0,117.2,2,13,9.47,10.13,8,8,1.00,1,1,6,0,,0,0,0,0,,Rodney Peete,PeetRo00
109,103,1996,1996-09-22,4,4,30.190,PHI,@,ATL,W 33-18,*,16,29,55.17,199,0,0,76.7,3,4,6.86,6.86,3,0,0.00,0,0,0,1,0,0,1,0,0,,Rodney Peete,PeetRo00
110,104,1996,1996-09-30,5,5,30.198,PHI,,DAL,L 19-23,*,9,16,56.25,98,0,1,48.4,2,13,6.13,3.31,1,9,9.00,0,0,0,1,1,0,0,0,0,,Rodney Peete,PeetRo00
111,105,1996,1996-10-13,6,7,,PHI,@,NYG,W 19-10,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
112,106,1996,1996-10-20,7,8,,PHI,,MIA,W 35-28,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
113,107,1996,1996-10-27,8,9,,PHI,,CAR,W 20-9,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
114,108,1996,1996-11-03,9,10,,PHI,@,DAL,W 31-21,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
115,109,1996,1996-11-10,10,11,,PHI,,BUF,L 17-24,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
116,110,1996,1996-11-17,11,12,,PHI,,WAS,L 21-26,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
117,111,1996,1996-11-24,12,13,,PHI,@,ARI,L 30-36,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
118,112,1996,1996-12-01,13,14,,PHI,,NYG,W 24-0,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
119,113,1996,1996-12-05,14,15,,PHI,@,IND,L 10-37,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
120,114,1996,1996-12-14,15,16,,PHI,@,NYJ,W 21-20,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
121,115,1996,1996-12-22,16,17,,PHI,,ARI,W 29-19,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Rodney Peete,PeetRo00
122,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rodney Peete,PeetRo00
123,116,1997,1997-08-31,1,1,31.168,PHI,@,NYG,L 17-31,,17,23,73.91,268,1,1,108.6,7,35,11.65,10.57,0,0,,0,0,0,2,1,0,0,0,0,,Rodney Peete,PeetRo00
124,117,1997,1997-09-07,2,2,,PHI,,GNB,W 10-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
125,118,1997,1997-09-15,3,3,,PHI,@,DAL,L 20-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
126,119,1997,1997-09-28,4,5,,PHI,@,MIN,L 19-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
127,120,1997,1997-10-05,5,6,,PHI,,WAS,W 24-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
128,121,1997,1997-10-12,6,7,31.210,PHI,@,JAX,L 21-38,,12,15,80.00,123,2,0,140.4,2,10,8.20,10.87,1,3,3.00,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
129,122,1997,1997-10-19,7,8,31.217,PHI,,ARI,W 13-10,*,23,36,63.89,298,0,2,66.7,4,21,8.28,5.78,3,21,7.00,0,0,0,1,1,0,0,0,0,,Rodney Peete,PeetRo00
130,123,1997,1997-10-26,8,9,31.224,PHI,,DAL,W 13-12,*,13,31,41.94,126,1,0,64.7,2,6,4.06,4.71,3,5,1.67,0,0,0,1,0,0,1,-2,0,,Rodney Peete,PeetRo00
131,124,1997,1997-11-02,9,10,31.231,PHI,@,ARI,L 21-31,*,3,13,23.08,54,0,1,12.3,2,13,4.15,0.69,1,8,8.00,0,0,0,1,0,0,1,0,0,,Rodney Peete,PeetRo00
132,125,1997,1997-11-10,10,11,,PHI,,SFO,L 12-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
133,126,1997,1997-11-16,11,12,,PHI,@,BAL,T 10-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rodney Peete,PeetRo00
134,127,1997,1997-11-23,12,13,,PHI,,PIT,W 23-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
135,128,1997,1997-11-30,13,14,,PHI,,CIN,W 44-42,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rodney Peete,PeetRo00
136,129,1997,1997-12-07,14,15,,PHI,,NYG,L 21-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
137,130,1997,1997-12-14,15,16,,PHI,@,ATL,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rodney Peete,PeetRo00
138,131,1997,1997-12-21,16,17,,PHI,@,WAS,L 32-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
139,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rodney Peete,PeetRo00
140,132,1998,1998-09-06,1,1,,PHI,,SEA,L 0-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
141,133,1998,1998-09-13,2,2,,PHI,@,ATL,L 12-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
142,134,1998,1998-09-20,3,3,32.188,PHI,@,ARI,L 3-17,,13,23,56.52,145,0,0,75.5,4,33,6.30,6.30,0,0,,0,0,0,1,1,0,0,0,0,,Rodney Peete,PeetRo00
143,135,1998,1998-09-27,4,4,32.195,PHI,,KAN,L 21-24,*,21,36,58.33,260,1,1,78.5,3,10,7.22,6.53,1,2,2.00,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
144,136,1998,1998-10-04,5,5,,PHI,@,DEN,L 16-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
145,137,1998,1998-10-11,6,6,32.209,PHI,,WAS,W 17-12,*,15,28,53.57,121,1,1,61.8,4,38,4.32,3.43,2,18,9.00,1,1,6,0,,0,0,0,0,,Rodney Peete,PeetRo00
146,138,1998,1998-10-18,7,7,32.216,PHI,@,SDG,L 10-13,*,22,39,56.41,232,0,2,52.5,5,22,5.95,3.64,1,2,2.00,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
147,139,1998,1998-11-02,8,9,32.231,PHI,,DAL,L 0-34,*,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,8,8.00,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
148,140,1998,1998-11-08,9,10,,PHI,,DET,W 10-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rodney Peete,PeetRo00
149,141,1998,1998-11-15,10,11,,PHI,@,WAS,L 3-28,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rodney Peete,PeetRo00
150,142,1998,1998-11-22,11,12,,PHI,@,NYG,L 0-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Rodney Peete,PeetRo00
151,143,1998,1998-11-29,12,13,,PHI,@,GNB,L 16-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
152,144,1998,1998-12-03,13,14,,PHI,,STL,W 17-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
153,145,1998,1998-12-13,14,15,,PHI,,ARI,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
154,146,1998,1998-12-20,15,16,,PHI,@,DAL,L 9-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
155,147,1998,1998-12-27,16,17,,PHI,,NYG,L 10-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
156,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Rodney Peete,PeetRo00
157,148,1999,1999-09-12,1,1,,WAS,,DAL,L 35-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
158,149,1999,1999-09-19,2,2,33.187,WAS,@,NYG,W 50-21,,,,,,,,,0,,,,,,,,0,0,0,,,0,0,0,,Rodney Peete,PeetRo00
159,150,1999,1999-09-26,3,3,,WAS,@,NYJ,W 27-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
160,151,1999,1999-10-03,4,4,,WAS,,CAR,W 38-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
161,152,1999,1999-10-17,5,6,,WAS,@,ARI,W 24-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
162,153,1999,1999-10-24,6,7,,WAS,@,DAL,L 20-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Rodney Peete,PeetRo00
163,154,1999,1999-10-31,7,8,33.229,WAS,,CHI,W 48-22,,2,8,25.00,8,0,1,0.0,0,0,1.00,-4.63,2,-1,-0.50,0,0,0,0,,0,0,0,0,,Rodney Peete,PeetRo00
