,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,,
31,28,1974,1974-10-13,5,5,27.085,RAM,@,GNB,L 6-17,,3,12,25.00,50,0,2,4.9,,,4.17,-3.33,1,-2,-2.00,0,0,0,James Harris,HarrJa01
32,29,1974,1974-10-20,6,6,27.092,RAM,,SFO,W 37-14,*,12,15,80.00,276,3,0,158.3,,,18.40,22.40,9,23,2.56,1,1,6,James Harris,HarrJa01
33,30,1974,1974-10-27,7,7,27.099,RAM,@,NYJ,W 20-13,*,6,15,40.00,49,0,1,21.3,1,8,3.27,0.27,5,46,9.20,1,1,6,James Harris,HarrJa01
34,31,1974,1974-11-04,8,8,27.107,RAM,@,SFO,W 15-13,*,12,20,60.00,150,1,0,100.0,1,5,7.50,8.50,5,9,1.80,0,0,0,James Harris,HarrJa01
35,32,1974,1974-11-10,9,9,27.113,RAM,,ATL,W 21-0,*,5,13,38.46,130,2,1,83.3,1,7,10.00,9.62,4,8,2.00,0,0,0,James Harris,HarrJa01
36,33,1974,1974-11-17,10,10,27.120,RAM,@,NOR,L 7-20,*,21,38,55.26,230,1,1,71.2,4,30,6.05,5.39,5,18,3.60,0,0,0,James Harris,HarrJa01
37,34,1974,1974-11-24,11,11,27.127,RAM,,MIN,W 20-17,*,24,37,64.86,249,1,0,93.2,,,6.73,7.27,6,7,1.17,2,2,12,James Harris,HarrJa01
38,35,1974,1974-12-01,12,12,27.134,RAM,@,ATL,W 30-7,*,9,17,52.94,174,1,0,108.5,1,15,10.24,11.41,1,3,3.00,0,0,0,James Harris,HarrJa01
39,36,1974,1974-12-09,13,13,27.142,RAM,,WAS,L 17-23,*,5,13,38.46,66,1,1,48.9,,,5.08,3.15,3,0,0.00,0,0,0,James Harris,HarrJa01
40,37,1974,1974-12-15,14,14,27.148,RAM,,BUF,W 19-14,*,9,17,52.94,170,1,0,107.5,4,36,10.00,11.18,2,2,1.00,1,1,6,James Harris,HarrJa01
41,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,James Harris,HarrJa01
42,38,1975,1975-09-21,1,1,28.063,RAM,@,DAL,L 7-18,*,1,10,10.00,5,0,3,0.0,1,0,0.50,-13.00,1,3,3.00,0,0,0,James Harris,HarrJa01
43,39,1975,1975-09-28,2,2,28.070,RAM,@,SFO,W 23-14,*,15,26,57.69,193,1,1,77.9,1,10,7.42,6.46,1,0,0.00,0,0,0,James Harris,HarrJa01
44,40,1975,1975-10-05,3,3,28.077,RAM,,BAL,W 24-13,*,16,22,72.73,294,2,1,126.1,3,23,13.36,13.14,3,0,0.00,0,0,0,James Harris,HarrJa01
45,41,1975,1975-10-12,4,4,28.084,RAM,@,SDG,W 13-10,*,15,26,57.69,226,0,1,70.4,4,27,8.69,6.96,1,2,2.00,1,1,6,James Harris,HarrJa01
46,42,1975,1975-10-19,5,5,28.091,RAM,,ATL,W 22-7,*,14,25,56.00,200,2,1,92.1,3,34,8.00,7.80,,,,,0,0,James Harris,HarrJa01
47,43,1975,1975-10-26,6,6,28.098,RAM,,NOR,W 38-14,*,13,20,65.00,146,1,0,103.3,2,28,7.30,8.30,1,10,10.00,0,0,0,James Harris,HarrJa01
48,44,1975,1975-11-03,7,7,28.106,RAM,@,PHI,W 42-3,*,10,20,50.00,207,3,0,126.5,,,10.35,13.35,1,-3,-3.00,0,0,0,James Harris,HarrJa01
49,45,1975,1975-11-09,8,8,28.112,RAM,,SFO,L 23-24,*,22,35,62.86,233,0,2,58.4,3,22,6.66,4.09,2,7,3.50,0,0,0,James Harris,HarrJa01
50,46,1975,1975-11-16,9,9,28.119,RAM,@,ATL,W 16-7,*,19,37,51.35,242,1,2,58.6,1,7,6.54,4.65,,,,,0,0,James Harris,HarrJa01
51,47,1975,1975-11-23,10,10,28.126,RAM,,CHI,W 38-10,*,9,20,45.00,128,1,1,62.1,,,6.40,5.15,,,,,0,0,James Harris,HarrJa01
52,48,1975,1975-11-27,11,11,28.130,RAM,@,DET,W 20-0,*,11,24,45.83,157,3,0,107.1,1,14,6.54,9.04,4,21,5.25,0,0,0,James Harris,HarrJa01
53,49,1975,1975-12-07,12,12,28.140,RAM,@,NOR,W 14-7,*,11,18,61.11,115,0,2,40.0,2,15,6.39,1.39,4,5,1.25,0,0,0,James Harris,HarrJa01
54,50,1975,1975-12-14,13,13,28.147,RAM,,GNB,W 22-5,*,1,2,50.00,2,0,1,16.7,,,1.00,-21.50,,,,,0,0,James Harris,HarrJa01
55,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,James Harris,HarrJa01
56,51,1976,1976-09-26,3,3,29.068,RAM,,NYG,W 24-10,*,14,23,60.87,179,1,1,81.6,,,7.78,6.70,2,11,5.50,0,0,0,James Harris,HarrJa01
57,52,1976,1976-10-03,4,4,29.075,RAM,@,MIA,W 31-28,*,17,29,58.62,436,2,1,111.6,1,10,15.03,14.86,6,29,4.83,1,1,6,James Harris,HarrJa01
58,53,1976,1976-10-11,5,5,29.083,RAM,,SFO,L 0-16,*,16,27,59.26,201,0,0,82.5,10,97,7.44,7.44,,,,,0,0,James Harris,HarrJa01
59,54,1976,1976-10-31,8,8,29.103,RAM,,SEA,W 45-6,*,14,25,56.00,208,2,0,110.1,1,11,8.32,9.92,,,,,0,0,James Harris,HarrJa01
60,55,1976,1976-11-08,9,9,29.111,RAM,@,CIN,L 12-20,*,16,28,57.14,193,1,1,75.4,2,33,6.89,6.00,1,20,20.00,0,0,0,James Harris,HarrJa01
61,56,1976,1976-12-04,13,13,29.137,RAM,,ATL,W 59-0,,4,9,44.44,130,1,1,88.7,,,14.44,11.67,1,2,2.00,1,1,6,James Harris,HarrJa01
62,57,1976,1976-12-11,14,14,29.144,RAM,@,DET,W 20-17,,10,17,58.82,113,1,2,58.8,,,6.65,2.53,2,14,7.00,0,0,0,James Harris,HarrJa01
63,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,James Harris,HarrJa01
64,58,1977,1977-09-18,1,1,30.060,SDG,@,OAK,L 0-24,*,11,22,50.00,77,0,1,39.4,2,15,3.50,1.45,1,0,0.00,0,0,0,James Harris,HarrJa01
65,59,1977,1977-09-25,2,2,30.067,SDG,@,KAN,W 23-7,*,11,25,44.00,85,1,3,26.7,1,12,3.40,-1.20,1,-2,-2.00,0,0,0,James Harris,HarrJa01
66,60,1977,1977-10-02,3,3,30.074,SDG,,CIN,W 24-3,*,14,20,70.00,200,2,1,114.6,2,18,10.00,9.75,2,13,6.50,1,1,6,James Harris,HarrJa01
67,61,1977,1977-10-09,4,4,30.081,SDG,@,NOR,W 14-0,*,11,21,52.38,137,0,0,72.9,,,6.52,6.52,2,2,1.00,0,0,0,James Harris,HarrJa01
68,62,1977,1977-10-16,5,5,30.088,SDG,,NWE,L 20-24,*,10,15,66.67,152,0,1,72.1,1,8,10.13,7.13,,,,,0,0,James Harris,HarrJa01
69,63,1977,1977-10-23,6,6,30.095,SDG,,KAN,L 16-21,*,18,35,51.43,233,1,2,58.4,1,7,6.66,4.66,2,-10,-5.00,0,0,0,James Harris,HarrJa01
70,64,1977,1977-10-30,7,7,30.102,SDG,@,MIA,W 14-13,*,15,31,48.39,131,1,3,31.2,1,9,4.23,0.52,2,10,5.00,1,1,6,James Harris,HarrJa01
71,65,1977,1977-11-06,8,8,30.109,SDG,@,DET,L 0-20,*,6,11,54.55,59,0,0,69.9,3,31,5.36,5.36,,,,,0,0,James Harris,HarrJa01
72,66,1977,1977-11-13,9,9,30.116,SDG,,DEN,L 14-17,*,13,31,41.94,166,0,0,59.3,1,6,5.35,5.35,,,,,0,0,James Harris,HarrJa01
73,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,James Harris,HarrJa01
74,67,1978,1978-09-24,4,4,31.066,SDG,,GNB,L 3-24,*,11,18,61.11,111,0,2,39.1,3,21,6.17,1.17,1,0,0.00,0,0,0,James Harris,HarrJa01
75,68,1978,1978-10-01,5,5,31.073,SDG,@,NWE,L 23-28,,0,2,0.00,0,0,0,39.6,1,0,0.00,0.00,,,,,0,0,James Harris,HarrJa01
76,69,1978,1978-10-22,8,8,31.094,SDG,@,DET,L 14-31,,8,16,50.00,132,1,1,72.9,3,21,8.25,6.69,1,6,6.00,0,0,0,James Harris,HarrJa01
