,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 34_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
27,27,1992,1992-11-22,11,12,24.325,MIA,,HOU,W 19-16,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
28,28,1992,1992-11-29,12,13,24.332,MIA,@,NOR,L 13-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
29,29,1992,1992-12-06,13,14,24.339,MIA,@,SFO,L 3-27,,1,5,20.00,14,0,0,39.6,0,0,2.80,2.80,1,8,8.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
30,30,1992,1992-12-14,14,15,24.347,MIA,,RAI,W 20-7,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
31,31,1992,1992-12-20,15,16,24.353,MIA,,NYJ,W 19-17,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
32,32,1992,1992-12-27,16,17,24.360,MIA,@,NWE,W 16-13,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Scott Mitchell,MitcSc00
34,33,1993,1993-09-05,1,1,25.246,MIA,@,IND,W 24-20,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
35,34,1993,1993-09-12,2,2,25.253,MIA,,NYJ,L 14-24,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
36,35,1993,1993-09-26,3,4,25.267,MIA,@,BUF,W 22-13,,0,0,,0,0,0,,0,,,,1,1,1.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
37,36,1993,1993-10-04,4,5,25.275,MIA,,WAS,W 17-10,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
38,37,1993,1993-10-10,5,6,25.281,MIA,@,CLE,W 24-14,,10,16,62.50,118,2,1,98.4,0,0,7.38,7.06,3,14,4.67,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
39,38,1993,1993-10-24,6,8,25.295,MIA,,IND,W 41-27,*,12,19,63.16,190,1,0,113.9,1,6,10.00,11.05,3,2,0.67,0,0,0,1,,0,0,0,0,,Scott Mitchell,MitcSc00
40,39,1993,1993-10-31,7,9,25.302,MIA,,KAN,W 30-10,*,22,33,66.67,344,3,0,131.4,0,0,10.42,12.24,3,12,4.00,0,0,0,1,,0,1,-4,0,,Scott Mitchell,MitcSc00
41,40,1993,1993-11-07,8,10,25.309,MIA,@,NYJ,L 10-27,*,23,44,52.27,297,1,1,71.9,1,8,6.75,6.18,3,12,4.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
42,41,1993,1993-11-14,9,11,25.316,MIA,@,PHI,W 19-14,*,8,17,47.06,150,1,1,73.2,1,6,8.82,7.35,3,37,12.33,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
43,42,1993,1993-11-21,10,12,,MIA,,NWE,W 17-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Scott Mitchell,MitcSc00
44,43,1993,1993-11-25,11,13,,MIA,@,DAL,W 16-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Scott Mitchell,MitcSc00
45,44,1993,1993-12-05,12,14,,MIA,,NYG,L 14-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Scott Mitchell,MitcSc00
46,45,1993,1993-12-13,13,15,25.345,MIA,,PIT,L 20-21,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0,,,0,0,0,,Scott Mitchell,MitcSc00
47,46,1993,1993-12-19,14,16,25.351,MIA,,BUF,L 34-47,*,12,24,50.00,155,2,2,63.7,0,0,6.46,4.38,1,2,2.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
48,47,1993,1993-12-27,15,17,25.359,MIA,@,SDG,L 20-45,*,24,40,60.00,260,1,3,56.2,0,0,6.50,3.63,1,-2,-2.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
49,48,1993,1994-01-02,16,18,26.000,MIA,@,NWE,L 27-33,*,22,40,55.00,259,1,0,83.2,4,29,6.48,6.98,3,11,3.67,0,0,0,1,,0,0,0,0,,Scott Mitchell,MitcSc00
50,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Scott Mitchell,MitcSc00
51,49,1994,1994-09-04,1,1,26.245,DET,,ATL,W 31-28,*,16,31,51.61,203,3,1,91.2,0,0,6.55,7.03,1,5,5.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
52,50,1994,1994-09-11,2,2,26.252,DET,@,MIN,L 3-10,*,18,40,45.00,212,0,1,51.2,6,37,5.30,4.18,1,7,7.00,0,0,0,3,2,0,0,0,0,,Scott Mitchell,MitcSc00
53,51,1994,1994-09-19,3,3,26.260,DET,@,DAL,W 20-17,*,13,27,48.15,174,2,0,93.7,1,1,6.44,7.93,2,3,1.50,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
54,52,1994,1994-09-25,4,4,26.266,DET,,NWE,L 17-23,*,14,29,48.28,189,0,2,40.7,1,6,6.52,3.41,2,3,1.50,0,0,0,1,0,0,0,0,0,,Scott Mitchell,MitcSc00
55,53,1994,1994-10-02,5,5,26.273,DET,@,TAM,L 14-24,*,13,30,43.33,130,0,0,56.2,1,5,4.33,4.33,1,5,5.00,1,1,6,0,,0,0,0,0,,Scott Mitchell,MitcSc00
56,54,1994,1994-10-09,6,6,26.280,DET,,SFO,L 21-27,*,18,27,66.67,246,2,1,104.9,2,4,9.11,8.93,2,-3,-1.50,0,0,0,2,0,0,1,-4,0,,Scott Mitchell,MitcSc00
57,55,1994,1994-10-23,7,8,26.294,DET,,CHI,W 21-16,*,6,17,35.29,59,1,1,41.1,1,10,3.47,2.00,5,3,0.60,0,0,0,2,1,0,1,-1,0,,Scott Mitchell,MitcSc00
58,56,1994,1994-10-30,8,9,26.301,DET,@,NYG,W 28-25,*,16,30,53.33,180,2,3,54.2,0,0,6.00,2.83,1,1,1.00,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
59,57,1994,1994-11-06,9,10,26.308,DET,@,GNB,L 30-38,*,5,15,33.33,63,0,2,7.8,0,0,4.20,-1.80,0,0,,0,0,0,0,,0,0,0,0,,Scott Mitchell,MitcSc00
