,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,qb,qb_tag
142,131,1969,1969-11-16,9,9,35.085,WAS,,DAL,L 28-41,*,24,35,68.57,338,4,4,98.0,3,18,9.66,6.80,4,24,6.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
143,132,1969,1969-11-23,10,10,35.092,WAS,,ATL,W 27-20,*,26,32,81.25,300,2,1,113.5,4,37,9.38,9.22,1,10,10.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
144,133,1969,1969-11-30,11,11,35.099,WAS,,RAM,L 13-24,*,21,39,53.85,206,0,2,47.6,6,52,5.28,2.97,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
145,134,1969,1969-12-07,12,12,35.106,WAS,@,PHI,W 34-29,*,18,33,54.55,182,2,0,90.7,3,27,5.52,6.73,2,4,2.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
146,135,1969,1969-12-14,13,13,35.113,WAS,,NOR,W 17-14,*,15,28,53.57,167,1,0,83.5,1,10,5.96,6.68,1,8,8.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
147,136,1969,1969-12-21,14,14,35.120,WAS,@,DAL,L 10-20,*,25,41,60.98,206,0,1,63.7,5,33,5.02,3.93,1,19,19.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
148,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Sonny Jurgensen,JurgSo00
149,137,1970,1970-09-20,1,1,36.028,WAS,@,SFO,L 17-26,*,16,30,53.33,141,1,1,63.3,6,56,4.70,3.87,1,10,10.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
150,138,1970,1970-09-27,2,2,36.035,WAS,@,STL,L 17-27,*,12,26,46.15,114,0,2,26.8,1,7,4.38,0.92,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
151,139,1970,1970-10-04,3,3,36.042,WAS,@,PHI,W 33-21,*,14,28,50.00,139,2,0,88.2,,,4.96,6.39,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
152,140,1970,1970-10-11,4,4,36.049,WAS,,DET,W 31-10,*,14,20,70.00,225,3,1,126.0,,,11.25,12.00,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
153,141,1970,1970-10-19,5,5,36.057,WAS,@,OAK,L 20-34,*,24,31,77.42,232,2,0,119.3,1,8,7.48,8.77,1,6,6.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
154,142,1970,1970-10-25,6,6,36.063,WAS,,CIN,W 20-0,*,13,24,54.17,123,2,0,96.4,1,11,5.13,6.79,1,14,14.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
155,143,1970,1970-11-01,7,7,36.070,WAS,@,DEN,W 19-3,*,9,17,52.94,120,2,0,114.8,3,18,7.06,9.41,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
156,144,1970,1970-11-08,8,8,36.077,WAS,,MIN,L 10-19,*,18,25,72.00,201,1,0,108.9,3,22,8.04,8.84,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
157,145,1970,1970-11-15,9,9,36.084,WAS,@,NYG,L 33-35,*,14,27,51.85,249,1,1,80.6,1,5,9.22,8.30,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
158,146,1970,1970-11-22,10,10,36.091,WAS,,DAL,L 21-45,*,17,26,65.38,190,3,0,125.5,2,23,7.31,9.62,1,1,1.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
159,147,1970,1970-11-29,11,11,36.098,WAS,,NYG,L 24-27,*,18,29,62.07,203,3,2,88.7,1,14,7.00,5.97,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
160,148,1970,1970-12-06,12,12,36.105,WAS,@,DAL,L 0-34,*,14,25,56.00,110,0,2,33.7,2,11,4.40,0.80,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
161,149,1970,1970-12-13,13,13,36.112,WAS,,PHI,W 24-6,*,10,15,66.67,161,1,0,124.6,4,39,10.73,12.07,2,8,4.00,1,,,,,1,6,Sonny Jurgensen,JurgSo00
162,150,1970,1970-12-20,14,14,36.119,WAS,,STL,W 28-27,*,9,14,64.29,146,2,1,108.9,,,10.43,10.07,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
163,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Sonny Jurgensen,JurgSo00
164,151,1971,1971-11-14,9,9,37.083,WAS,@,CHI,L 15-16,,4,6,66.67,43,0,0,87.5,,,7.17,7.17,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
165,152,1971,1971-11-21,10,10,37.090,WAS,,DAL,L 0-13,,9,16,56.25,76,0,2,29.2,1,8,4.75,-0.88,1,11,11.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
166,153,1971,1971-11-28,11,11,37.097,WAS,@,PHI,W 20-13,*,3,6,50.00,51,0,0,79.2,,,8.50,8.50,2,18,9.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
167,154,1971,1971-12-13,13,13,37.112,WAS,@,RAM,W 38-24,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
168,155,1971,1971-12-19,14,14,37.118,WAS,,CLE,L 13-20,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
169,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Sonny Jurgensen,JurgSo00
170,156,1972,1972-09-18,1,1,38.026,WAS,@,MIN,W 24-21,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
171,157,1972,1972-09-24,2,2,38.032,WAS,,STL,W 24-10,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
172,158,1972,1972-10-01,3,3,38.039,WAS,@,NWE,L 23-24,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
173,159,1972,1972-10-08,4,4,38.046,WAS,,PHI,W 14-0,*,14,24,58.33,237,1,3,66.1,1,13,9.88,5.08,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
174,160,1972,1972-10-15,5,5,38.053,WAS,@,STL,W 33-3,*,13,18,72.22,203,0,1,86.1,,,11.28,8.78,3,-5,-1.67,0,,,,,0,0,Sonny Jurgensen,JurgSo00
175,161,1972,1972-10-22,6,6,38.060,WAS,,DAL,W 24-20,*,11,16,68.75,180,1,0,127.1,1,8,11.25,12.50,1,0,0.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
176,162,1972,1972-10-29,7,7,38.067,WAS,@,NYG,W 23-16,*,1,1,100.00,13,0,0,118.7,,,13.00,13.00,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
177,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Sonny Jurgensen,JurgSo00
178,163,1973,1973-09-16,1,1,39.024,WAS,,SDG,W 38-0,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
179,164,1973,1973-09-23,2,2,39.031,WAS,@,STL,L 27-34,,12,18,66.67,140,1,0,108.6,1,10,7.78,8.89,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
180,165,1973,1973-09-30,3,3,39.038,WAS,@,PHI,W 28-7,*,16,29,55.17,195,2,1,84.7,,,6.72,6.55,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
181,166,1973,1973-10-08,4,4,39.046,WAS,,DAL,W 14-7,*,14,20,70.00,140,1,0,106.2,5,37,7.00,8.00,2,7,3.50,0,,,,,0,0,Sonny Jurgensen,JurgSo00
182,167,1973,1973-10-14,5,5,39.052,WAS,@,NYG,W 21-3,*,8,13,61.54,52,0,3,30.4,3,20,4.00,-6.38,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
183,168,1973,1973-10-21,6,6,39.059,WAS,,STL,W 31-13,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
184,169,1973,1973-10-28,7,7,39.066,WAS,@,NOR,L 3-19,,13,25,52.00,110,0,1,47.1,3,19,4.40,2.60,,,,,1,-3,-3.00,0,0,0,Sonny Jurgensen,JurgSo00
185,170,1973,1973-11-05,8,8,39.074,WAS,@,PIT,L 16-21,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
186,171,1973,1973-11-11,9,9,39.080,WAS,,SFO,W 33-9,,1,1,100.00,18,1,0,158.3,,,18.00,38.00,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
187,172,1973,1973-11-18,10,10,39.087,WAS,,BAL,W 22-14,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
188,173,1973,1973-11-22,11,11,39.091,WAS,@,DET,W 20-0,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
189,174,1973,1973-12-02,12,12,39.101,WAS,,NYG,W 27-24,,12,15,80.00,135,1,0,126.4,1,10,9.00,10.33,1,0,0.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
190,175,1973,1973-12-09,13,13,39.108,WAS,@,DAL,L 7-27,*,11,24,45.83,114,0,0,60.1,3,18,4.75,4.75,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
191,176,1973,1973-12-16,14,14,39.115,WAS,,PHI,W 38-20,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
192,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,TD,Pts,Sonny Jurgensen,JurgSo00
193,177,1974,1974-09-15,1,1,40.023,WAS,@,NYG,W 13-10,,4,4,100.00,26,0,0,93.7,,,6.50,6.50,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
194,178,1974,1974-09-22,2,2,40.030,WAS,,STL,L 10-17,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
195,179,1974,1974-09-30,3,3,40.038,WAS,,DEN,W 30-3,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
196,180,1974,1974-10-06,4,4,40.044,WAS,@,CIN,L 17-28,,12,20,60.00,104,2,0,107.1,1,7,5.20,7.20,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
197,181,1974,1974-10-13,5,5,40.051,WAS,,MIA,W 20-17,*,26,39,66.67,303,2,3,75.1,1,4,7.77,5.33,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
198,182,1974,1974-10-20,6,6,40.058,WAS,,NYG,W 24-3,*,17,30,56.67,174,3,1,92.9,3,15,5.80,6.30,1,0,0.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
199,183,1974,1974-10-27,7,7,40.065,WAS,@,STL,L 20-23,*,20,29,68.97,201,2,1,97.1,3,22,6.93,6.76,1,-3,-3.00,0,,,,,0,0,Sonny Jurgensen,JurgSo00
200,184,1974,1974-11-03,8,8,40.072,WAS,@,GNB,W 17-6,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
201,185,1974,1974-11-10,9,9,40.079,WAS,@,PHI,W 27-20,,14,23,60.87,172,1,0,98.5,1,14,7.48,8.35,2,-3,-1.50,0,,,,,0,0,Sonny Jurgensen,JurgSo00
202,186,1974,1974-11-17,10,10,40.086,WAS,,DAL,W 28-21,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
203,187,1974,1974-11-24,11,11,40.093,WAS,,PHI,W 26-7,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
204,188,1974,1974-11-28,12,12,40.097,WAS,@,DAL,L 23-24,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
205,189,1974,1974-12-09,13,13,40.108,WAS,@,RAM,W 23-17,,,,,,,,,,,,,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
206,190,1974,1974-12-15,14,14,40.114,WAS,,CHI,W 42-0,*,14,22,63.64,205,1,0,109.1,1,7,9.32,10.23,,,,,,,,,0,0,Sonny Jurgensen,JurgSo00
207,,,190 Games,,,,,,,93-90-7,,2433,4262,57.09,32224,255,189,82.6,297,2579,7.56,6.76,181,493,2.72,15,1,-3,-3.00,0,15,90,Sonny Jurgensen,JurgSo00
