,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 41_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,,
26,26,1988,1988-11-27,13,13,27.219,NYG,@,NOR,W 13-12,*,5,10,50.00,128,1,0,129.2,2,22,12.80,14.80,1,-1,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
27,27,1988,1988-12-04,14,14,27.226,NYG,,PHO,W 44-7,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
28,28,1988,1988-12-11,15,15,27.233,NYG,,KAN,W 28-12,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
29,29,1988,1988-12-18,16,16,27.240,NYG,@,NYJ,L 21-27,,0,0,,0,0,0,,0,,,,0,0,,0,,0,0,,0,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
30,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Status,Jeff Hostetler,HostJe00
31,30,1989,1989-09-11,1,1,28.142,NYG,@,WAS,W 27-24,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
32,31,1989,1989-09-17,2,2,28.148,NYG,,DET,W 24-14,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
33,32,1989,1989-09-24,3,3,28.155,NYG,,PHO,W 35-7,,1,1,100.00,8,0,0,100.0,0,0,8.00,8.00,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
34,33,1989,1989-10-01,4,4,28.162,NYG,@,DAL,W 30-13,,0,0,,0,0,0,,0,,,,1,0,0.00,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
35,34,1989,1989-10-08,5,5,28.169,NYG,@,PHI,L 19-21,,1,1,100.00,22,1,0,158.3,0,0,22.00,42.00,0,0,,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
36,35,1989,1989-10-15,6,6,28.176,NYG,,WAS,W 20-17,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
37,36,1989,1989-10-22,7,7,28.183,NYG,@,SDG,W 20-13,,0,0,,0,0,0,,0,,,,0,0,,0,,,,,,,,0,0,,,,,,,,Jeff Hostetler,HostJe00
38,37,1989,1989-10-30,8,8,28.191,NYG,,MIN,W 24-14,,6,13,46.15,87,1,0,94.1,4,27,6.69,8.23,4,21,5.25,0,,0,0,,0,,,0,0,0,,0,0,0,0,,Jeff Hostetler,HostJe00
