,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 48_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
109,104,2017,2017-10-29,8,8,28.171,CAR,@,TAM,W 17-3,*,18,32,56.25,154,1,1,66.4,0,0,4.81,4.03,11,44,4.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Cam Newton,NewtCa00
110,105,2017,2017-11-05,9,9,28.178,CAR,,ATL,W 20-17,*,13,24,54.17,137,0,0,71.0,1,8,5.71,5.71,9,86,9.56,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,65,100%,0,0%,0,0%,,Cam Newton,NewtCa00
111,106,2017,2017-11-13,10,10,28.186,CAR,,MIA,W 45-21,*,21,35,60.00,254,4,0,120.4,0,0,7.26,9.54,5,95,19.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,68,93%,0,0%,0,0%,,Cam Newton,NewtCa00
112,107,2017,2017-11-26,11,12,28.199,CAR,@,NYJ,W 35-27,*,11,28,39.29,168,0,0,59.8,3,14,6.00,6.00,9,28,3.11,1,0,0,0,,0,0.0%,,1,1,8,1,0,0,0,-8,0,71,100%,0,0%,0,0%,,Cam Newton,NewtCa00
113,108,2017,2017-12-03,12,13,28.206,CAR,@,NOR,L 21-31,*,17,27,62.96,183,2,0,107.5,2,16,6.78,8.26,6,51,8.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,57,100%,0,0%,0,0%,,Cam Newton,NewtCa00
114,109,2017,2017-12-10,13,14,28.213,CAR,,MIN,W 31-24,*,13,25,52.00,137,1,1,64.9,2,8,5.48,4.48,11,70,6.36,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,64,100%,0,0%,0,0%,,Cam Newton,NewtCa00
115,110,2017,2017-12-17,14,15,28.220,CAR,,GNB,W 31-24,*,20,31,64.52,242,4,0,128.0,1,6,7.81,10.39,14,58,4.14,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,71,100%,0,0%,0,0%,,Cam Newton,NewtCa00
116,111,2017,2017-12-24,15,16,28.227,CAR,,TAM,W 22-19,*,16,25,64.00,160,0,1,65.4,2,20,6.40,4.60,14,52,3.71,1,0,0,0,,0,0.0%,,,1,6,1,0,0,1,0,0,60,98%,0,0%,0,0%,,Cam Newton,NewtCa00
117,112,2017,2017-12-31,16,17,28.234,CAR,@,ATL,L 10-22,*,14,34,41.18,180,1,3,31.5,2,19,5.29,1.91,11,59,5.36,0,0,0,0,,0,0.0%,,,0,0,2,0,0,0,-6,0,61,100%,0,0%,0,0%,,Cam Newton,NewtCa00
118,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Cam Newton,NewtCa00
119,113,2018,2018-09-09,1,1,29.121,CAR,,DAL,W 16-8,*,17,26,65.38,161,0,0,82.4,3,15,6.19,6.19,13,58,4.46,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Cam Newton,NewtCa00
120,114,2018,2018-09-16,2,2,29.128,CAR,@,ATL,L 24-31,*,32,45,71.11,335,3,1,105.3,2,17,7.44,7.78,5,42,8.40,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,67,100%,0,0%,0,0%,,Cam Newton,NewtCa00
121,115,2018,2018-09-23,3,3,29.135,CAR,,CIN,W 31-21,*,15,24,62.50,150,2,0,108.0,1,3,6.25,7.92,10,36,3.60,2,0,0,0,,0,0.0%,,,2,12,1,0,0,1,0,0,67,100%,0,0%,0,0%,,Cam Newton,NewtCa00
122,116,2018,2018-10-07,4,5,29.149,CAR,,NYG,W 33-31,*,21,35,60.00,237,2,2,75.5,1,5,6.77,5.34,8,29,3.63,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,71,100%,0,0%,0,0%,,Cam Newton,NewtCa00
123,117,2018,2018-10-14,5,6,29.156,CAR,@,WAS,L 17-23,*,27,40,67.50,275,2,1,93.2,1,6,6.88,6.75,9,43,4.78,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,60,100%,0,0%,0,0%,,Cam Newton,NewtCa00
124,118,2018,2018-10-21,6,7,29.163,CAR,@,PHI,W 21-17,*,25,39,64.10,269,2,0,101.3,2,19,6.90,7.92,7,49,7.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,59,100%,0,0%,0,0%,,Cam Newton,NewtCa00
125,119,2018,2018-10-28,7,8,29.170,CAR,,BAL,W 36-21,*,21,29,72.41,219,2,0,116.9,0,0,7.55,8.93,10,52,5.20,1,0,0,0,,0,0.0%,,,1,6,1,0,0,0,0,0,62,95%,0,0%,0,0%,,Cam Newton,NewtCa00
126,120,2018,2018-11-04,8,9,29.177,CAR,,TAM,W 42-28,*,19,25,76.00,247,2,0,133.2,2,19,9.88,11.48,11,33,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,62,100%,0,0%,0,0%,,Cam Newton,NewtCa00
127,121,2018,2018-11-08,9,10,29.181,CAR,@,PIT,L 21-52,*,23,29,79.31,193,2,1,103.0,5,46,6.66,6.48,2,10,5.00,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,54,95%,0,0%,0,0%,,Cam Newton,NewtCa00
128,122,2018,2018-11-18,10,11,29.191,CAR,@,DET,L 19-20,*,25,37,67.57,357,3,1,114.4,3,26,9.65,10.05,2,2,1.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,57,98%,0,0%,0,0%,,Cam Newton,NewtCa00
129,123,2018,2018-11-25,11,12,29.198,CAR,,SEA,L 27-30,*,25,30,83.33,256,2,1,110.6,0,0,8.53,8.37,8,63,7.88,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,59,100%,0,0%,0,0%,,Cam Newton,NewtCa00
130,124,2018,2018-12-02,12,13,29.205,CAR,@,TAM,L 17-24,*,28,41,68.29,300,2,4,66.2,4,24,7.32,3.90,6,33,5.50,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,69,99%,0,0%,0,0%,,Cam Newton,NewtCa00
131,125,2018,2018-12-09,13,14,29.212,CAR,@,CLE,L 20-26,*,26,42,61.90,265,0,1,70.0,1,1,6.31,5.24,5,23,4.60,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,73,99%,0,0%,0,0%,,Cam Newton,NewtCa00
132,126,2018,2018-12-17,14,15,29.220,CAR,,NOR,L 9-12,*,16,29,55.17,131,0,1,52.5,4,32,4.52,2.97,5,15,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,58,100%,0,0%,0,0%,,Cam Newton,NewtCa00
133,127,2018,2018-12-23,15,16,,CAR,,ATL,L 10-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
134,128,2018,2018-12-30,16,17,,CAR,@,NOR,W 33-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
135,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Cam Newton,NewtCa00
136,129,2019,2019-09-08,1,1,30.120,CAR,,LAR,L 27-30,*,25,38,65.79,239,0,1,72.1,3,23,6.29,5.11,3,-2,-0.67,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,66,100%,0,0%,0,0%,,Cam Newton,NewtCa00
137,130,2019,2019-09-12,2,2,30.124,CAR,,TAM,L 14-20,*,25,51,49.02,333,0,0,70.1,3,20,6.53,6.53,2,0,0.00,0,0,0,0,,0,0.0%,,,0,0,1,1,0,0,0,0,75,100%,0,0%,0,0%,,Cam Newton,NewtCa00
138,131,2019,2019-09-22,3,3,,CAR,@,ARI,W 38-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
139,132,2019,2019-09-29,4,4,,CAR,@,HOU,W 16-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
140,133,2019,2019-10-06,5,5,,CAR,,JAX,W 34-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
141,134,2019,2019-10-13,6,6,,CAR,@,TAM,W 37-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
142,135,2019,2019-10-27,7,8,,CAR,@,SFO,L 13-51,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
143,136,2019,2019-11-03,8,9,,CAR,,TEN,W 30-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Cam Newton,NewtCa00
144,137,2019,2019-11-10,9,10,,CAR,@,GNB,L 16-24,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
145,138,2019,2019-11-17,10,11,,CAR,,ATL,L 3-29,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
146,139,2019,2019-11-24,11,12,,CAR,@,NOR,L 31-34,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
147,140,2019,2019-12-01,12,13,,CAR,,WAS,L 21-29,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
148,141,2019,2019-12-08,13,14,,CAR,@,ATL,L 20-40,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
149,142,2019,2019-12-15,14,15,,CAR,,SEA,L 24-30,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
150,143,2019,2019-12-22,15,16,,CAR,@,IND,L 6-38,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
151,144,2019,2019-12-29,16,17,,CAR,,NOR,L 10-42,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Cam Newton,NewtCa00
152,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Cam Newton,NewtCa00
153,145,2020,2020-09-13,1,1,31.125,NWE,,MIA,W 21-11,*,15,19,78.95,155,0,0,100.7,2,15,8.16,8.16,15,75,5.00,2,0,0,0,,0,0.0%,,,2,12,0,0,0,0,0,0,64,100%,0,0%,0,0%,,Cam Newton,NewtCa00
154,146,2020,2020-09-20,2,2,31.132,NWE,@,SEA,L 30-35,*,30,44,68.18,397,1,1,94.6,1,0,9.02,8.45,11,47,4.27,2,0,0,0,,0,0.0%,,,2,12,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Cam Newton,NewtCa00
155,147,2020,2020-09-27,3,3,31.139,NWE,,LVR,W 36-20,*,17,28,60.71,162,1,1,73.8,2,6,5.79,4.89,9,27,3.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,,Cam Newton,NewtCa00
156,148,2020,2020-10-05,4,4,,NWE,@,KAN,L 10-26,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,Cam Newton,NewtCa00
157,149,2020,2020-10-18,5,6,31.160,NWE,,DEN,L 12-18,*,17,25,68.00,157,0,2,51.6,4,24,6.28,2.68,10,76,7.60,1,1,1,16,16.00,0,100.0%,16.00,,1,6,2,0,0,1,-15,0,57,100%,0,0%,0,0%,,Cam Newton,NewtCa00
158,150,2020,2020-10-25,6,7,31.167,NWE,,SFO,L 6-33,*,9,15,60.00,98,0,3,39.7,1,8,6.53,-2.47,5,19,3.80,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,32,62%,0,0%,0,0%,,Cam Newton,NewtCa00
159,151,2020,2020-11-01,7,8,31.174,NWE,@,BUF,L 21-24,*,15,25,60.00,174,0,0,81.1,2,13,6.96,6.96,9,54,6.00,1,0,0,0,,0,0.0%,,,1,6,1,1,0,0,0,0,65,100%,0,0%,0,0%,,Cam Newton,NewtCa00
160,152,2020,2020-11-09,8,9,31.182,NWE,@,NYJ,W 30-27,*,27,35,77.14,274,0,0,99.0,0,0,7.83,7.83,10,16,1.60,2,0,0,0,,0,0.0%,,,2,12,0,0,0,0,0,0,81,100%,0,0%,0,0%,,Cam Newton,NewtCa00
161,153,2020,2020-11-15,9,10,31.188,NWE,,BAL,W 23-17,*,13,17,76.47,118,1,0,114.3,1,7,6.94,8.12,11,21,1.91,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,58,100%,0,0%,0,0%,,Cam Newton,NewtCa00
162,154,2020,2020-11-22,10,11,31.195,NWE,@,HOU,L 20-27,*,26,40,65.00,365,1,0,102.6,2,16,9.13,9.63,3,6,2.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,69,100%,0,0%,0,0%,,Cam Newton,NewtCa00
163,155,2020,2020-11-29,11,12,31.202,NWE,,ARI,W 20-17,*,9,18,50.00,84,0,2,23.6,3,15,4.67,-0.33,9,46,5.11,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,53,100%,0,0%,0,0%,,Cam Newton,NewtCa00
164,156,2020,2020-12-06,12,13,31.209,NWE,@,LAC,W 45-0,*,12,19,63.16,69,1,0,87.4,1,4,3.63,4.68,14,48,3.43,2,0,0,0,,0,0.0%,,,2,12,1,0,0,1,-9,0,58,87%,0,0%,0,0%,,Cam Newton,NewtCa00
165,157,2020,2020-12-10,13,14,31.213,NWE,@,LAR,L 3-24,*,9,16,56.25,119,0,1,53.9,4,21,7.44,4.63,7,16,2.29,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,-5,0,45,76%,0,0%,0,0%,,Cam Newton,NewtCa00
166,158,2020,2020-12-20,14,15,31.223,NWE,@,MIA,L 12-22,*,17,27,62.96,209,0,0,86.8,3,23,7.74,7.74,9,38,4.22,0,0,0,0,,0,0.0%,,,0,0,1,0,0,0,0,0,55,100%,0,0%,0,0%,,Cam Newton,NewtCa00
167,159,2020,2020-12-28,15,16,31.231,NWE,,BUF,L 9-38,*,5,10,50.00,34,0,0,57.9,2,20,3.40,3.40,4,24,6.00,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,33,66%,0,0%,0,0%,,Cam Newton,NewtCa00
168,160,2020,2021-01-03,16,17,31.237,NWE,,NYJ,W 28-14,*,21,30,70.00,242,3,0,127.4,3,23,8.07,10.07,11,79,7.18,0,1,1,19,19.00,1,100.0%,19.00,,1,6,0,0,0,1,0,0,65,100%,0,0%,0,0%,,Cam Newton,NewtCa00
169,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,2PM,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Cam Newton,NewtCa00
170,161,2021,2021-11-14,10,10,32.187,CAR,@,ARI,W 34-10,,3,4,75.00,8,1,0,116.7,0,0,2.00,7.00,3,14,4.67,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,9,12%,0,0%,0,0%,,Cam Newton,NewtCa00
171,162,2021,2021-11-21,11,11,32.194,CAR,,WAS,L 21-27,*,21,27,77.78,189,2,0,120.5,1,3,7.00,8.48,10,46,4.60,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,51,100%,0,0%,0,0%,,Cam Newton,NewtCa00
172,163,2021,2021-11-28,12,12,32.201,CAR,@,MIA,L 10-33,*,5,21,23.81,92,0,2,5.8,1,14,4.38,0.10,3,5,1.67,1,0,0,0,,0,0.0%,,,1,6,0,0,0,0,0,0,40,73%,0,0%,0,0%,,Cam Newton,NewtCa00
173,164,2021,2021-12-12,13,14,32.215,CAR,,ATL,L 21-29,*,15,23,65.22,178,0,1,70.6,1,10,7.74,5.78,10,47,4.70,1,0,0,0,,0,0.0%,,,1,6,2,1,0,1,8,0,48,75%,0,0%,0,0%,,Cam Newton,NewtCa00
174,165,2021,2021-12-19,14,15,32.222,CAR,@,BUF,L 14-31,*,18,38,47.37,156,1,1,56.5,4,32,4.11,3.45,15,71,4.73,1,0,0,0,,0,0.0%,,,1,6,2,0,0,0,-5,0,76,100%,0,0%,0,0%,,Cam Newton,NewtCa00
175,166,2021,2021-12-26,15,16,32.229,CAR,,TAM,L 6-32,*,7,13,53.85,61,0,1,34.5,3,24,4.69,1.23,5,42,8.40,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,26,37%,0,0%,0,0%,,Cam Newton,NewtCa00
176,167,2021,2022-01-02,16,17,32.236,CAR,@,NOR,L 10-18,,0,0,,0,0,0,,0,0,,,1,5,5.00,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,1,2%,0,0%,0,0%,,Cam Newton,NewtCa00
177,168,2021,2022-01-09,17,18,32.243,CAR,@,TAM,L 17-41,,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,0,,0,0.0%,,,0,0,0,0,0,0,0,0,1,1%,0,0%,0,0%,,Cam Newton,NewtCa00
178,,,148 Games,,,,,,,76-71-1,,2682,4474,59.95,32382,194,123,85.2,332,2477,7.24,6.87,1118,5628,5.03,75,4,3,68,22.67,1,75.0%,17.00,2,76,460,62,22,0,20,-83,0,,,,,,,,Cam Newton,NewtCa00
