,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Unnamed: 10_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Off. Snaps,Off. Snaps,Def. Snaps,Def. Snaps,ST Snaps,ST Snaps,Unnamed: 47_level_0,qb,qb_tag
,Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds.1,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,,
31,31,2013,2013-12-22,15,16,24.101,IND,@,KAN,W 23-7,*,26,37,70.27,241,1,0,96.8,1,9,6.51,7.05,6,5,0.83,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,75,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
32,32,2013,2013-12-29,16,17,24.108,IND,,JAX,W 30-10,*,26,37,70.27,282,1,0,101.4,1,8,7.62,8.16,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,1,0,0,0,0,0,60,86%,0,0%,0,0%,,Andrew Luck,LuckAn00
33,Rk,Year,Date,G#,Week,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,TD,Pts,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status,Andrew Luck,LuckAn00
34,33,2014,2014-09-07,1,1,24.360,IND,@,DEN,L 24-31,*,35,53,66.04,370,2,2,83.1,3,16,6.98,6.04,5,19,3.80,1,0,0,0,,0,0.0%,,1,6,0,0,0,0,0,0,74,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
35,34,2014,2014-09-15,2,2,25.003,IND,,PHI,L 27-30,*,20,34,58.82,172,3,1,89.3,0,0,5.06,5.50,4,20,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,72,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
36,35,2014,2014-09-21,3,3,25.009,IND,@,JAX,W 44-17,*,31,39,79.49,370,4,0,140.4,2,5,9.49,11.54,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,69,92%,0,0%,0,0%,,Andrew Luck,LuckAn00
37,36,2014,2014-09-28,4,4,25.016,IND,,TEN,W 41-17,*,29,41,70.73,393,4,1,123.3,0,0,9.59,10.44,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0,0,0,0,0,0,77,89%,0,0%,0,0%,,Andrew Luck,LuckAn00
38,37,2014,2014-10-05,5,5,25.023,IND,,BAL,W 20-13,*,32,49,65.31,312,1,2,72.8,1,7,6.37,4.94,6,22,3.67,1,0,0,0,,0,0.0%,,1,6,1,0,0,1,-10,0,82,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
39,38,2014,2014-10-09,6,6,25.027,IND,@,HOU,W 33-28,*,25,44,56.82,370,3,1,97.7,3,7,8.41,8.75,7,18,2.57,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-10,0,87,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
40,39,2014,2014-10-19,7,7,25.037,IND,,CIN,W 27-0,*,27,42,64.29,344,2,0,105.7,2,9,8.19,9.14,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,1,1,0,0,-3,0,79,100%,0,0%,0,0%,,Andrew Luck,LuckAn00
