,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Miami Dolphins,16.0,363.0,621.0,58.5,4516.0,29.0,4.7,23.0,3.7,80.0,7.3,6.6,12.6,282.3,81.5,7.0,41.0,1.1,7.2,6.5,1.0,2.0
1,2.0,Washington Redskins,16.0,327.0,592.0,55.2,4136.0,33.0,5.6,25.0,4.2,60.0,7.3,6.5,13.3,258.5,79.6,24.0,203.0,3.9,6.7,6.0,3.0,4.0
2,3.0,Los Angeles Rams,16.0,312.0,522.0,59.8,3805.0,31.0,5.9,18.0,3.4,69.0,7.7,7.3,12.8,237.8,89.3,28.0,197.0,5.1,6.9,6.6,,
3,4.0,Minnesota Vikings,16.0,294.0,520.0,56.5,3789.0,20.0,3.8,18.0,3.5,68.0,7.9,7.1,13.9,236.8,80.4,47.0,311.0,8.3,6.7,6.0,1.0,1.0
4,5.0,Phoenix Cardinals,16.0,322.0,562.0,57.3,3780.0,26.0,4.6,19.0,3.4,93.0,7.5,6.9,13.0,236.3,82.2,60.0,411.0,9.6,6.1,5.5,3.0,3.0
5,6.0,Denver Broncos,16.0,324.0,581.0,55.8,3691.0,24.0,4.1,22.0,3.8,86.0,6.8,5.9,12.2,230.7,74.8,32.0,250.0,5.2,6.0,5.2,2.0,1.0
6,7.0,Dallas Cowboys,16.0,307.0,555.0,55.3,3488.0,21.0,3.8,27.0,4.9,61.0,6.7,5.3,12.1,218.0,68.5,35.0,239.0,5.9,5.9,4.6,1.0,2.0
7,8.0,Philadelphia Eagles,16.0,309.0,581.0,53.2,3485.0,25.0,4.3,17.0,2.9,80.0,6.8,6.3,12.7,217.8,76.7,57.0,442.0,8.9,5.5,5.0,3.0,3.0
8,9.0,Cleveland Browns,16.0,313.0,537.0,58.3,3436.0,19.0,3.5,17.0,3.2,77.0,6.9,6.1,11.8,214.8,77.9,36.0,250.0,6.3,6.0,5.3,4.0,5.0
9,10.0,San Francisco 49ers,16.0,293.0,502.0,58.4,3377.0,21.0,4.2,14.0,2.8,96.0,7.3,6.9,12.5,211.1,83.5,47.0,298.0,8.6,6.2,5.8,3.0,3.0
10,11.0,Cincinnati Bengals,16.0,225.0,392.0,57.4,3347.0,28.0,7.1,14.0,3.6,86.0,9.2,9.0,16.0,209.2,97.0,30.0,245.0,7.1,7.9,7.8,3.0,4.0
11,12.0,Tampa Bay Buccaneers,16.0,253.0,512.0,49.4,3308.0,16.0,3.1,36.0,7.0,59.0,7.0,4.5,14.3,206.8,53.7,34.0,300.0,6.2,6.1,3.7,2.0,3.0
12,13.0,Green Bay Packers,16.0,319.0,582.0,54.8,3285.0,13.0,2.2,24.0,4.1,56.0,6.2,4.8,11.3,205.3,63.9,51.0,324.0,8.1,5.2,3.9,,
13,14.0,New York Giants,16.0,290.0,525.0,55.2,3266.0,22.0,4.2,14.0,2.7,85.0,7.1,6.7,12.8,204.1,80.5,60.0,450.0,10.3,5.6,5.3,2.0,2.0
14,15.0,Buffalo Bills,16.0,271.0,454.0,59.7,3182.0,15.0,3.3,17.0,3.7,66.0,7.5,6.5,12.6,198.9,78.5,30.0,229.0,6.2,6.6,5.6,3.0,5.0
15,16.0,Kansas City Chiefs,16.0,282.0,528.0,53.4,3131.0,16.0,3.0,21.0,4.0,80.0,6.6,5.4,12.4,195.7,67.6,43.0,353.0,7.5,5.5,4.4,3.0,3.0
16,17.0,Los Angeles Raiders,16.0,219.0,496.0,44.2,3109.0,21.0,4.2,20.0,4.0,85.0,7.1,6.1,16.0,194.3,65.6,46.0,394.0,8.5,5.7,4.9,1.0,2.0
17,18.0,New Orleans Saints,16.0,286.0,498.0,57.4,3085.0,21.0,4.2,16.0,3.2,40.0,6.5,5.9,11.4,192.8,77.9,24.0,171.0,4.6,5.9,5.3,1.0,2.0
18,19.0,New York Jets,16.0,299.0,538.0,55.6,3083.0,20.0,3.7,11.0,2.0,50.0,6.3,6.1,11.3,192.7,78.4,42.0,291.0,7.2,5.3,5.2,2.0,3.0
19,20.0,Chicago Bears,16.0,248.0,461.0,53.8,2998.0,13.0,2.8,15.0,3.3,76.0,6.9,6.0,12.8,187.4,71.4,24.0,175.0,4.9,6.2,5.3,2.0,2.0
20,21.0,Pittsburgh Steelers,16.0,226.0,489.0,46.2,2976.0,15.0,3.1,20.0,4.1,89.0,6.8,5.5,14.6,186.0,62.0,42.0,331.0,7.9,5.6,4.5,1.0,1.0
21,22.0,Houston Oilers,16.0,218.0,428.0,50.9,2956.0,21.0,4.9,18.0,4.2,57.0,7.4,6.5,14.5,184.8,74.2,24.0,210.0,5.3,6.5,5.7,2.0,3.0
22,23.0,Seattle Seahawks,16.0,245.0,437.0,56.1,2756.0,22.0,5.0,20.0,4.6,75.0,6.8,5.8,12.2,172.3,74.9,29.0,223.0,6.2,5.9,4.9,2.0,2.0
23,24.0,Indianapolis Colts,16.0,222.0,403.0,55.1,2621.0,15.0,3.7,22.0,5.5,58.0,7.1,5.4,12.9,163.8,67.3,34.0,244.0,7.8,6.0,4.4,2.0,2.0
24,25.0,Atlanta Falcons,16.0,250.0,481.0,52.0,2566.0,13.0,2.7,19.0,4.0,68.0,6.1,4.8,11.7,160.4,63.2,43.0,348.0,8.2,4.9,3.8,1.0,3.0
25,26.0,San Diego Chargers,16.0,241.0,468.0,51.5,2388.0,11.0,2.4,20.0,4.3,59.0,5.6,4.2,10.9,149.3,58.4,31.0,240.0,6.2,4.8,3.4,1.0,1.0
26,27.0,New England Patriots,16.0,199.0,389.0,51.2,2173.0,12.0,3.1,28.0,7.2,80.0,6.0,3.4,11.7,135.8,50.0,23.0,160.0,5.6,5.3,2.8,1.0,2.0
27,28.0,Detroit Lions,16.0,213.0,477.0,44.7,2162.0,13.0,2.7,18.0,3.8,56.0,5.4,4.2,12.1,135.1,55.1,52.0,410.0,9.8,4.1,3.0,,
28,,Avg Team,,273.9,504.7,54.3,3210.5,19.9,3.9,19.8,3.9,71.0,6.9,5.9,12.7,200.7,72.9,37.0,276.4,6.8,5.93,5.0,1.8,2.3
29,,League Total,,7670.0,14131.0,54.3,89895.0,556.0,3.9,553.0,3.9,96.0,6.9,5.9,12.7,200.7,72.9,1035.0,7740.0,6.8,5.93,5.0,50.0,64.0
30,,Avg Tm/G,,17.1,31.5,54.3,200.7,1.2,3.9,1.2,3.9,,6.9,5.9,12.7,200.7,72.9,2.3,17.3,6.8,5.93,5.0,,
