,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Philadelphia Eagles,14.0,228.0,428.0,53.3,3385.0,23.0,5.4,31.0,7.2,84.0,8.5,6.3,15.9,241.8,69.6,31.0,247.0,6.8,7.4,5.3,,
1,2.0,New York Giants,14.0,215.0,411.0,52.3,3307.0,35.0,8.5,22.0,5.4,69.0,8.4,7.7,16.0,236.2,86.7,17.0,139.0,4.0,7.7,7.0,1.0,1.0
2,3.0,Washington Redskins,14.0,223.0,428.0,52.1,3223.0,27.0,6.3,27.0,6.3,85.0,8.3,6.7,15.8,230.2,74.6,39.0,309.0,8.4,6.9,5.5,3.0,1.0
3,4.0,St. Louis Cardinals,14.0,220.0,434.0,50.7,3100.0,18.0,4.1,30.0,6.9,86.0,7.8,5.5,15.4,221.4,61.9,36.0,288.0,7.7,6.6,4.5,1.0,0.0
4,5.0,Baltimore Colts,14.0,237.0,423.0,56.0,3065.0,27.0,6.4,25.0,5.9,80.0,7.9,6.5,14.1,218.9,78.2,33.0,265.0,7.2,6.7,5.4,3.0,3.0
5,6.0,Chicago Bears,14.0,229.0,430.0,53.3,3060.0,20.0,4.7,28.0,6.5,73.0,7.6,5.6,14.3,218.6,66.7,28.0,226.0,6.1,6.7,4.8,3.0,4.0
6,7.0,Dallas Cowboys,14.0,200.0,380.0,52.6,2872.0,31.0,8.2,17.0,4.5,85.0,8.2,7.8,15.6,205.1,88.7,30.0,243.0,7.3,7.0,6.7,,
7,8.0,Detroit Lions,14.0,211.0,379.0,55.7,2581.0,19.0,5.0,24.0,6.3,80.0,7.5,5.6,13.4,184.4,69.9,31.0,246.0,7.6,6.3,4.6,1.0,1.0
8,9.0,Cleveland Browns,14.0,200.0,370.0,54.1,2534.0,17.0,4.6,16.0,4.3,65.0,7.4,6.4,13.7,181.0,75.4,27.0,213.0,6.8,6.4,5.4,1.0,0.0
9,10.0,Green Bay Packers,14.0,187.0,311.0,60.1,2331.0,14.0,4.5,13.0,4.2,83.0,8.4,7.4,14.0,166.5,84.9,36.0,290.0,10.4,6.7,5.8,3.0,3.0
10,11.0,Minnesota Vikings,14.0,170.0,348.0,48.9,2216.0,22.0,6.3,31.0,8.9,89.0,7.8,5.0,15.9,158.3,59.1,60.0,483.0,14.7,5.4,3.1,,
11,12.0,Los Angeles Rams,14.0,189.0,372.0,50.8,2176.0,14.0,3.8,19.0,5.1,80.0,6.8,5.2,13.4,155.4,64.0,44.0,348.0,10.6,5.2,3.8,1.0,0.0
12,13.0,Pittsburgh Steelers,14.0,160.0,319.0,50.2,2069.0,14.0,4.4,23.0,7.2,62.0,7.6,5.2,15.1,147.8,60.1,44.0,350.0,12.1,5.7,3.6,3.0,4.0
13,14.0,San Francisco 49ers,14.0,185.0,323.0,57.3,2068.0,19.0,5.9,19.0,5.9,80.0,7.7,6.2,13.5,147.7,77.0,53.0,423.0,14.1,5.5,4.2,0.0,1.0
14,,Avg Team,,203.9,382.6,53.3,2713.4,21.4,5.6,23.2,6.1,79.0,7.9,6.2,14.7,193.8,72.6,36.4,290.7,8.7,6.48,5.0,1.4,1.3
15,,League Total,,2854.0,5356.0,53.3,37987.0,300.0,5.6,325.0,6.1,89.0,7.9,6.2,14.7,193.8,72.6,509.0,4070.0,8.7,6.48,5.0,20.0,18.0
16,,Avg Tm/G,,14.6,27.3,53.3,193.8,1.5,5.6,1.7,6.1,,7.9,6.2,14.7,193.8,72.6,2.6,20.8,8.7,6.48,5.0,,
