,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,San Diego Chargers,9.0,208.0,338.0,61.5,2927.0,19.0,5.6,12.0,3.6,66.0,8.9,8.5,14.5,325.2,94.6,12.0,94.0,3.4,8.4,7.9,1.0,2.0
1,2.0,San Francisco 49ers,9.0,215.0,348.0,61.8,2502.0,17.0,4.9,11.0,3.2,55.0,7.7,7.2,12.4,278.0,88.6,20.0,166.0,5.4,6.8,6.4,2.0,2.0
2,3.0,Cincinnati Bengals,9.0,219.0,310.0,70.6,2339.0,12.0,3.9,9.0,2.9,56.0,8.1,7.5,11.4,259.9,95.4,27.0,162.0,8.0,6.9,6.5,,
3,4.0,Los Angeles Rams,9.0,166.0,297.0,55.9,1999.0,11.0,3.7,14.0,4.7,85.0,7.2,5.8,12.9,222.1,71.3,15.0,137.0,4.8,6.4,5.1,1.0,1.0
4,5.0,Minnesota Vikings,9.0,187.0,334.0,56.0,1967.0,15.0,4.5,12.0,3.6,65.0,6.3,5.6,11.3,218.6,75.0,22.0,138.0,6.2,5.5,4.9,1.0,2.0
5,6.0,Tampa Bay Buccaneers,9.0,164.0,308.0,53.2,1943.0,9.0,2.9,11.0,3.6,62.0,6.7,5.7,12.6,215.9,69.3,11.0,128.0,3.4,6.1,5.1,2.0,2.0
6,7.0,New York Jets,9.0,165.0,279.0,59.1,1901.0,16.0,5.7,9.0,3.2,56.0,7.6,7.2,12.8,211.2,88.5,23.0,206.0,7.6,6.3,6.0,,
7,8.0,New York Giants,9.0,161.0,298.0,54.0,1887.0,10.0,3.4,9.0,3.0,47.0,6.8,6.1,12.5,209.7,73.9,17.0,130.0,5.4,6.0,5.3,2.0,2.0
8,9.0,Dallas Cowboys,9.0,160.0,258.0,62.0,1886.0,16.0,6.2,14.0,5.4,49.0,8.3,7.1,13.4,209.6,86.5,25.0,264.0,8.8,6.7,5.6,,
9,10.0,Los Angeles Raiders,9.0,154.0,267.0,57.7,1875.0,14.0,5.2,15.0,5.6,52.0,7.8,6.3,13.5,208.3,76.8,23.0,211.0,7.9,6.5,5.1,5.0,4.0
10,11.0,Philadelphia Eagles,9.0,168.0,288.0,58.3,1856.0,12.0,4.2,13.0,4.5,57.0,7.3,6.1,12.5,206.2,76.2,31.0,244.0,9.7,5.8,4.7,2.0,2.0
11,12.0,Washington Redskins,9.0,162.0,253.0,64.0,1845.0,13.0,5.1,9.0,3.6,78.0,8.2,7.6,12.8,205.0,91.8,30.0,223.0,10.6,6.5,6.0,2.0,2.0
12,13.0,Cleveland Browns,9.0,174.0,334.0,52.1,1845.0,9.0,2.7,16.0,4.8,56.0,6.2,4.5,11.8,205.0,60.2,26.0,212.0,7.2,5.1,3.6,1.0,2.0
13,14.0,Green Bay Packers,9.0,143.0,267.0,53.6,1829.0,12.0,4.5,15.0,5.6,80.0,7.7,6.1,14.5,203.2,70.6,32.0,239.0,10.7,6.1,4.7,2.0,2.0
14,15.0,Denver Broncos,9.0,181.0,311.0,58.2,1819.0,8.0,2.6,19.0,6.1,51.0,6.5,4.3,11.2,202.1,60.8,24.0,200.0,7.2,5.4,3.4,2.0,2.0
15,16.0,Seattle Seahawks,9.0,176.0,326.0,54.0,1799.0,9.0,2.8,13.0,4.0,50.0,6.3,5.1,11.8,199.9,66.1,36.0,269.0,9.9,5.0,3.9,2.0,2.0
16,17.0,Pittsburgh Steelers,9.0,141.0,275.0,51.3,1783.0,17.0,6.2,16.0,5.8,74.0,7.0,5.6,13.6,198.1,70.3,19.0,139.0,6.5,6.1,4.8,1.0,1.0
17,18.0,Atlanta Falcons,9.0,176.0,275.0,64.0,1782.0,9.0,3.3,11.0,4.0,86.0,7.2,6.1,11.3,198.0,79.8,25.0,210.0,8.3,5.9,4.9,1.0,1.0
18,19.0,Houston Oilers,9.0,153.0,287.0,53.3,1574.0,12.0,4.2,15.0,5.2,54.0,6.6,5.0,12.3,174.9,66.0,39.0,308.0,12.0,4.8,3.5,1.0,1.0
19,20.0,Buffalo Bills,9.0,149.0,273.0,54.6,1556.0,8.0,2.9,17.0,6.2,47.0,6.1,3.9,11.2,172.9,56.9,12.0,115.0,4.2,5.5,3.3,1.0,1.0
20,21.0,Kansas City Chiefs,9.0,145.0,264.0,54.9,1555.0,10.0,3.8,8.0,3.0,51.0,7.1,6.5,12.9,172.8,77.3,40.0,309.0,13.2,5.1,4.6,,
21,22.0,Detroit Lions,9.0,136.0,285.0,47.7,1512.0,12.0,4.2,18.0,6.3,70.0,6.2,4.2,12.9,168.0,55.2,30.0,242.0,9.5,4.8,3.0,1.0,1.0
22,23.0,Chicago Bears,9.0,141.0,262.0,53.8,1505.0,10.0,3.8,11.0,4.2,50.0,6.7,5.5,12.4,167.2,70.0,33.0,244.0,11.2,5.1,4.1,0.0,1.0
23,24.0,Baltimore Colts,9.0,142.0,283.0,50.2,1439.0,6.0,2.1,10.0,3.5,53.0,5.7,4.5,11.4,159.9,60.0,20.0,174.0,6.6,4.7,3.7,1.0,0.0
24,25.0,New Orleans Saints,9.0,137.0,248.0,55.2,1398.0,8.0,3.2,14.0,5.6,48.0,6.3,4.4,11.5,155.3,61.7,23.0,173.0,8.5,5.2,3.4,,
25,26.0,St. Louis Cardinals,9.0,129.0,240.0,53.8,1333.0,6.0,2.5,6.0,2.5,42.0,6.6,5.9,12.2,148.1,72.2,32.0,243.0,11.8,4.9,4.3,1.0,2.0
26,27.0,Miami Dolphins,9.0,129.0,238.0,54.2,1314.0,8.0,3.4,13.0,5.5,46.0,5.9,4.1,10.9,146.0,60.2,11.0,87.0,4.4,5.3,3.6,2.0,2.0
27,28.0,New England Patriots,9.0,93.0,187.0,49.7,1286.0,12.0,6.4,9.0,4.8,75.0,7.6,6.7,15.3,142.9,76.5,15.0,134.0,7.4,6.4,5.5,0.0,2.0
