,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Green Bay Packers,12.0,93.0,230.0,40.4,1449.0,11.0,4.8,27.0,11.7,83.0,6.3,2.0,15.6,120.8,38.4,0.0,0.0,0,6.3,2.0,0.0,0.0
1,2.0,Chicago Bears,12.0,73.0,221.0,33.0,1221.0,13.0,5.9,21.0,9.5,18.0,5.5,2.4,16.7,101.8,32.7,0.0,0.0,0,5.5,2.4,0.0,0.0
2,3.0,Pittsburgh Pirates,12.0,67.0,234.0,28.6,996.0,5.0,2.1,40.0,17.1,14.0,4.3,-3.0,14.9,83.0,12.4,0.0,0.0,0,4.3,-3.0,0.0,0.0
3,4.0,New York Giants,12.0,69.0,154.0,44.8,947.0,10.0,6.5,19.0,12.3,0.0,6.1,1.9,13.7,78.9,47.1,0.0,0.0,0,6.1,1.9,,
4,5.0,Detroit Lions,12.0,57.0,142.0,40.1,920.0,9.0,6.3,20.0,14.1,0.0,6.5,1.4,16.1,76.7,44.1,0.0,0.0,0,6.5,1.4,,
5,6.0,Philadelphia Eagles,11.0,46.0,169.0,27.2,823.0,6.0,3.6,30.0,17.8,23.0,4.9,-2.4,17.9,74.8,19.6,0.0,0.0,0,4.9,-2.4,0.0,0.0
6,7.0,Boston Redskins,11.0,48.0,175.0,27.4,767.0,3.0,1.7,35.0,20.0,12.0,4.4,-4.3,16.0,69.7,11.5,0.0,0.0,0,4.4,-4.3,,
7,8.0,Brooklyn Dodgers,12.0,52.0,178.0,29.2,718.0,5.0,2.8,23.0,12.9,44.0,4.0,-1.2,13.8,59.8,13.7,0.0,0.0,0,4.0,-1.2,0.0,0.0
8,9.0,Chicago Cardinals,12.0,47.0,127.0,37.0,612.0,2.0,1.6,23.0,18.1,16.0,4.8,-3.0,13.0,51.0,18.7,0.0,0.0,0,4.8,-3.0,,
9,,Avg Team,,61.3,181.1,33.9,939.2,7.1,3.9,26.4,14.6,23.0,5.2,-0.6,15.3,79.7,25.4,0.0,0.0,0,5.19,-0.6,0.0,0.0
10,,League Total,,552.0,1630.0,33.9,8453.0,64.0,3.9,238.0,14.6,83.0,5.2,-0.6,15.3,79.7,25.4,0.0,0.0,0,5.19,-0.6,0.0,0.0
11,,Avg Tm/G,,5.2,15.4,33.9,79.7,0.6,3.9,2.2,14.6,,5.2,-0.6,15.3,79.7,25.4,0.0,0.0,0,5.19,-0.6,,
