,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Philadelphia Eagles,14.0,275.0,479.0,57.4,2998.0,23.0,4.8,13.0,2.7,80.0,6.8,6.5,11.8,214.1,82.8,34.0,238.0,6.6,5.8,5.6,3.0,2.0
1,2.0,New York Giants,14.0,230.0,412.0,55.8,2561.0,14.0,3.4,30.0,7.3,48.0,6.7,4.1,12.0,182.9,57.5,28.0,201.0,6.4,5.8,3.4,1.0,1.0
2,3.0,Denver Broncos,14.0,196.0,378.0,51.9,2519.0,22.0,5.8,20.0,5.3,76.0,7.2,5.9,13.8,179.9,72.5,27.0,187.0,6.7,6.2,5.1,2.0,2.0
3,4.0,San Francisco 49ers,14.0,233.0,466.0,50.0,2481.0,9.0,1.9,25.0,5.4,66.0,5.7,3.6,11.4,177.2,51.5,27.0,164.0,5.5,5.0,3.1,1.0,1.0
4,5.0,St. Louis Cardinals,14.0,210.0,394.0,53.3,2383.0,16.0,4.1,15.0,3.8,80.0,6.6,5.7,12.3,170.2,71.6,27.0,209.0,6.4,5.7,4.8,1.0,0.0
5,6.0,Washington Redskins,14.0,209.0,372.0,56.2,2358.0,20.0,5.4,14.0,3.8,64.0,6.9,6.3,12.2,168.4,79.8,31.0,202.0,7.7,5.9,5.3,2.0,1.0
6,7.0,Dallas Cowboys,14.0,192.0,321.0,59.8,2333.0,26.0,8.1,16.0,5.0,53.0,8.1,7.5,13.6,166.6,91.9,43.0,269.0,11.8,6.4,5.9,0.0,1.0
7,8.0,Cincinnati Bengals,14.0,180.0,332.0,54.2,2276.0,18.0,5.4,12.0,3.6,78.0,7.3,6.8,13.6,162.6,80.9,24.0,163.0,6.7,6.4,5.9,0.0,2.0
8,9.0,Oakland Raiders,14.0,205.0,353.0,58.1,2263.0,16.0,4.5,18.0,5.1,80.0,7.4,6.0,12.7,161.6,75.2,45.0,348.0,11.3,5.7,4.5,1.0,3.0
9,10.0,New England Patriots,14.0,195.0,380.0,51.3,2231.0,13.0,3.4,17.0,4.5,64.0,6.8,5.5,13.2,159.4,65.9,37.0,350.0,8.9,5.4,4.1,2.0,2.0
10,11.0,New York Jets,14.0,181.0,373.0,48.5,2056.0,16.0,4.3,22.0,5.9,63.0,6.3,4.5,13.0,146.9,58.5,37.0,297.0,9.0,5.0,3.4,1.0,1.0
11,12.0,Atlanta Falcons,14.0,168.0,320.0,52.5,2001.0,14.0,4.4,12.0,3.8,57.0,7.4,6.6,14.1,142.9,75.5,41.0,361.0,11.4,5.5,4.8,1.0,2.0
12,13.0,Los Angeles Rams,14.0,144.0,271.0,53.1,1981.0,22.0,8.1,11.0,4.1,69.0,7.8,7.6,14.6,141.5,88.9,17.0,126.0,5.9,6.9,6.7,,
13,14.0,Minnesota Vikings,14.0,179.0,298.0,60.1,1956.0,16.0,5.4,9.0,3.0,54.0,7.5,7.2,12.5,139.7,88.7,32.0,278.0,9.7,5.9,5.7,,
14,15.0,Pittsburgh Steelers,14.0,140.0,309.0,45.3,1927.0,20.0,6.5,26.0,8.4,67.0,7.0,4.5,15.4,137.6,55.4,30.0,230.0,8.8,5.7,3.4,1.0,2.0
15,16.0,Houston Oilers,14.0,225.0,411.0,54.7,1919.0,11.0,2.7,27.0,6.6,66.0,5.8,3.3,10.5,137.1,53.3,43.0,451.0,9.5,4.2,2.0,1.0,1.0
16,17.0,Detroit Lions,14.0,171.0,327.0,52.3,1913.0,12.0,3.7,19.0,5.8,84.0,6.4,4.6,12.3,136.6,60.5,27.0,192.0,7.6,5.4,3.7,1.0,1.0
17,18.0,San Diego Chargers,14.0,161.0,363.0,44.4,1808.0,9.0,2.5,30.0,8.3,69.0,5.9,2.6,13.2,129.1,37.3,37.0,321.0,9.3,4.5,1.6,1.0,0.0
18,19.0,Kansas City Chiefs,14.0,173.0,313.0,55.3,1743.0,10.0,3.2,13.0,4.2,48.0,6.5,5.3,11.8,124.5,68.6,39.0,296.0,11.1,5.0,3.9,2.0,1.0
19,20.0,New Orleans Saints,14.0,163.0,338.0,48.2,1659.0,11.0,3.3,17.0,5.0,65.0,5.6,4.0,11.7,118.5,55.6,37.0,242.0,9.9,4.4,3.0,1.0,1.0
20,21.0,Miami Dolphins,14.0,133.0,256.0,52.0,1582.0,17.0,6.6,12.0,4.7,53.0,6.5,5.8,12.6,113.0,75.2,13.0,93.0,4.8,5.9,5.1,1.0,1.0
21,22.0,Baltimore Colts,14.0,137.0,300.0,45.7,1475.0,14.0,4.7,25.0,8.3,66.0,5.8,3.0,12.7,105.4,45.2,32.0,271.0,9.6,4.4,1.9,1.0,1.0
22,23.0,Cleveland Browns,14.0,152.0,308.0,49.4,1373.0,10.0,3.2,20.0,6.5,51.0,5.7,3.4,11.5,98.1,50.5,45.0,368.0,12.7,3.9,1.9,4.0,2.0
23,24.0,Green Bay Packers,14.0,119.0,255.0,46.7,1283.0,7.0,2.7,17.0,6.7,50.0,5.9,3.4,12.6,91.6,46.9,27.0,220.0,9.6,4.5,2.3,2.0,1.0
24,25.0,Chicago Bears,14.0,136.0,303.0,44.9,1222.0,8.0,2.6,16.0,5.3,63.0,5.3,3.5,11.9,87.3,48.5,49.0,395.0,13.9,3.5,1.9,,
25,26.0,Buffalo Bills,14.0,96.0,213.0,45.1,997.0,4.0,1.9,14.0,6.6,42.0,5.8,3.2,12.9,71.2,42.7,31.0,239.0,12.7,4.1,1.8,2.0,1.0
26,,Avg Team,,177.0,340.2,52.0,1973.0,14.5,4.3,18.1,5.3,64.0,6.6,5.0,12.6,140.9,64.9,33.1,258.1,8.9,5.29,3.9,1.2,1.2
27,,League Total,,4603.0,8845.0,52.0,51298.0,378.0,4.3,470.0,5.3,84.0,6.6,5.0,12.6,140.9,64.9,860.0,6711.0,8.9,5.29,3.9,32.0,30.0
28,,Avg Tm/G,,12.6,24.3,52.0,140.9,1.0,4.3,1.3,5.3,,6.6,5.0,12.6,140.9,64.9,2.4,18.4,8.9,5.29,3.9,,
