,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Houston Oilers,16.0,373.0,573.0,65.1,4029.0,27.0,4.7,23.0,4.0,72.0,7.4,6.5,11.3,251.8,86.1,32.0,202.0,5.3,6.7,5.8,5.0,5.0
1,2.0,Miami Dolphins,16.0,332.0,563.0,59.0,3975.0,24.0,4.3,17.0,3.0,62.0,7.4,6.9,12.5,248.4,83.6,28.0,173.0,4.7,6.7,6.2,6.0,6.0
2,3.0,San Francisco 49ers,16.0,319.0,480.0,66.5,3880.0,29.0,6.0,9.0,1.9,80.0,8.4,8.8,12.7,242.5,105.0,32.0,174.0,6.3,7.6,7.9,3.0,5.0
3,4.0,Atlanta Falcons,16.0,336.0,548.0,61.3,3633.0,33.0,6.0,15.0,2.7,89.0,7.1,7.1,11.6,227.1,91.4,40.0,259.0,6.8,6.2,6.2,1.0,2.0
4,5.0,Dallas Cowboys,16.0,314.0,491.0,64.0,3485.0,23.0,4.7,15.0,3.1,87.0,7.3,6.9,11.5,217.8,88.8,23.0,112.0,4.5,6.8,6.4,1.0,1.0
5,6.0,Buffalo Bills,16.0,293.0,509.0,57.6,3457.0,23.0,4.5,21.0,4.1,65.0,7.2,6.3,12.6,216.1,78.0,29.0,221.0,5.4,6.4,5.5,3.0,3.0
6,7.0,San Diego Chargers,16.0,282.0,496.0,56.9,3346.0,16.0,3.2,21.0,4.2,67.0,7.3,6.0,12.8,209.1,72.9,33.0,268.0,6.2,6.3,5.1,3.0,3.0
7,8.0,Indianapolis Colts,16.0,305.0,546.0,55.9,3266.0,13.0,2.4,26.0,4.8,81.0,6.6,4.9,11.8,204.1,64.1,44.0,318.0,7.5,5.5,4.0,4.0,6.0
8,9.0,Green Bay Packers,16.0,340.0,527.0,64.5,3230.0,20.0,3.8,15.0,2.8,76.0,6.6,6.1,10.3,201.9,84.3,43.0,268.0,7.5,5.7,5.2,3.0,3.0
9,10.0,Los Angeles Rams,16.0,289.0,495.0,58.4,3218.0,23.0,4.6,20.0,4.0,67.0,6.9,6.0,11.8,201.1,78.2,26.0,204.0,5.0,6.2,5.3,3.0,3.0
10,11.0,New Orleans Saints,16.0,251.0,426.0,58.9,3178.0,19.0,4.5,16.0,3.8,72.0,7.7,6.9,13.1,198.6,82.6,15.0,119.0,3.4,7.2,6.4,2.0,4.0
11,12.0,Washington Redskins,16.0,272.0,485.0,56.1,3163.0,15.0,3.1,17.0,3.5,62.0,6.9,5.9,12.3,197.7,73.2,23.0,176.0,4.5,6.2,5.3,1.0,1.0
12,13.0,Phoenix Cardinals,16.0,298.0,517.0,57.6,3086.0,15.0,2.9,24.0,4.6,72.0,6.5,5.0,11.2,192.9,67.4,36.0,258.0,6.5,5.6,4.2,2.0,2.0
13,14.0,Chicago Bears,16.0,266.0,479.0,55.5,3070.0,17.0,3.5,24.0,5.0,83.0,7.0,5.4,12.5,191.9,68.3,45.0,264.0,8.6,5.9,4.4,1.0,1.0
14,15.0,Tampa Bay Buccaneers,16.0,299.0,511.0,58.5,3065.0,17.0,3.3,20.0,3.9,81.0,6.7,5.6,11.4,191.6,73.3,45.0,334.0,8.1,5.5,4.5,1.0,1.0
15,16.0,Denver Broncos,16.0,258.0,473.0,54.5,2930.0,16.0,3.4,29.0,6.1,81.0,7.0,4.9,12.8,183.1,62.4,52.0,382.0,9.9,5.6,3.7,3.0,3.0
16,17.0,Cleveland Browns,16.0,238.0,398.0,59.8,2885.0,18.0,4.5,16.0,4.0,69.0,7.8,6.9,13.0,180.3,82.7,34.0,217.0,7.9,6.7,5.8,1.0,1.0
17,18.0,Minnesota Vikings,16.0,258.0,458.0,56.3,2869.0,18.0,3.9,15.0,3.3,60.0,6.9,6.2,12.3,179.3,77.2,40.0,293.0,8.0,5.8,5.1,3.0,3.0
18,19.0,Detroit Lions,16.0,231.0,406.0,56.9,2796.0,16.0,3.9,21.0,5.2,78.0,7.8,6.2,13.6,174.8,73.4,59.0,354.0,12.7,6.0,4.7,,
