,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,San Diego Chargers,16.0,386.0,632.0,61.1,4870.0,37.0,5.9,30.0,4.7,75.0,8.2,7.2,13.4,304.4,86.8,39.0,305.0,5.8,7.3,6.3,4.0,4.0
1,2.0,Miami Dolphins,16.0,343.0,576.0,59.5,4114.0,31.0,5.4,21.0,3.6,73.0,7.4,6.9,12.5,257.1,85.4,19.0,164.0,3.2,6.9,6.4,3.0,5.0
2,3.0,Dallas Cowboys,16.0,344.0,587.0,58.6,3861.0,27.0,4.6,25.0,4.3,58.0,7.2,6.2,12.3,241.3,78.6,44.0,375.0,7.0,6.1,5.2,1.0,2.0
3,4.0,Cincinnati Bengals,16.0,302.0,518.0,58.3,3717.0,31.0,6.0,13.0,2.5,71.0,7.9,7.9,13.5,232.3,93.0,41.0,365.0,7.3,6.6,6.7,1.0,1.0
4,5.0,San Francisco 49ers,16.0,331.0,550.0,60.2,3688.0,28.0,5.1,14.0,2.5,73.0,7.2,7.1,12.0,230.5,88.8,42.0,299.0,7.1,6.2,6.1,1.0,1.0
5,6.0,Denver Broncos,16.0,329.0,617.0,53.3,3645.0,23.0,3.7,23.0,3.7,65.0,6.4,5.5,12.0,227.8,70.1,38.0,307.0,5.8,5.6,4.7,6.0,7.0
6,7.0,Minnesota Vikings,16.0,311.0,576.0,54.0,3635.0,22.0,3.8,29.0,5.0,57.0,6.8,5.3,12.6,227.2,67.3,45.0,296.0,7.2,5.9,4.5,3.0,5.0
7,8.0,Philadelphia Eagles,16.0,290.0,567.0,51.1,3586.0,19.0,3.4,28.0,4.9,99.0,7.1,5.6,13.9,224.1,65.0,55.0,450.0,8.8,5.8,4.4,3.0,5.0
8,9.0,New York Jets,16.0,303.0,497.0,61.0,3584.0,25.0,5.0,8.0,1.6,96.0,8.0,8.3,13.1,224.0,96.3,62.0,399.0,11.1,6.4,6.7,1.0,1.0
9,10.0,New York Giants,16.0,275.0,497.0,55.3,3433.0,22.0,4.4,20.0,4.0,70.0,7.7,6.8,13.9,214.6,78.3,52.0,396.0,9.5,6.3,5.4,0.0,0.0
10,11.0,Kansas City Chiefs,16.0,267.0,511.0,52.3,3391.0,23.0,4.5,23.0,4.5,84.0,7.3,6.2,14.0,211.9,72.3,43.0,335.0,7.8,6.1,5.1,,
11,12.0,Seattle Seahawks,16.0,304.0,575.0,52.9,3363.0,28.0,4.9,23.0,4.0,54.0,6.6,5.8,12.6,210.2,73.4,53.0,457.0,8.4,5.4,4.6,2.0,2.0
12,13.0,Pittsburgh Steelers,16.0,254.0,512.0,49.6,3173.0,23.0,4.5,27.0,5.3,69.0,6.6,5.2,13.4,198.3,64.1,33.0,224.0,6.1,5.8,4.4,2.0,2.0
13,14.0,New England Patriots,16.0,255.0,457.0,55.8,3168.0,20.0,4.4,22.0,4.8,90.0,7.6,6.3,13.7,198.0,74.9,39.0,315.0,7.9,6.4,5.2,2.0,3.0
14,15.0,Green Bay Packers,16.0,267.0,513.0,52.0,3163.0,21.0,4.1,27.0,5.3,63.0,6.9,5.4,13.3,197.7,66.0,50.0,389.0,8.9,5.6,4.2,3.0,5.0
15,16.0,Los Angeles Raiders,16.0,269.0,506.0,53.2,3146.0,20.0,4.0,24.0,4.7,59.0,6.9,5.5,12.9,196.6,68.5,43.0,335.0,7.8,5.7,4.5,1.0,4.0
16,17.0,Tampa Bay Buccaneers,16.0,269.0,508.0,53.0,3122.0,22.0,4.3,26.0,5.1,59.0,6.7,5.3,12.7,195.1,67.4,40.0,301.0,7.3,5.7,4.4,1.0,1.0
17,18.0,St. Louis Cardinals,16.0,296.0,534.0,55.4,3112.0,19.0,3.6,18.0,3.4,47.0,6.7,5.9,12.1,194.5,74.0,65.0,469.0,10.9,5.2,4.5,1.0,1.0
18,19.0,Houston Oilers,16.0,277.0,512.0,54.1,3082.0,18.0,3.5,22.0,4.3,80.0,6.9,5.7,12.7,192.6,69.7,58.0,441.0,10.2,5.4,4.3,3.0,4.0
19,20.0,Chicago Bears,16.0,237.0,432.0,54.9,3076.0,17.0,3.9,16.0,3.7,70.0,7.6,6.8,13.9,192.3,77.3,43.0,227.0,9.1,6.5,5.7,1.0,1.0
20,21.0,Buffalo Bills,16.0,263.0,517.0,50.9,2984.0,9.0,1.7,31.0,6.0,60.0,6.4,4.1,12.7,186.5,52.1,42.0,347.0,7.5,5.3,3.2,,
21,22.0,Detroit Lions,16.0,254.0,462.0,55.0,2938.0,19.0,4.1,21.0,4.5,56.0,7.2,6.0,13.1,183.6,72.6,53.0,378.0,10.3,5.7,4.6,,
22,23.0,Washington Redskins,16.0,280.0,512.0,54.7,2815.0,13.0,2.5,21.0,4.1,55.0,6.3,5.0,11.6,175.9,65.4,52.0,428.0,9.2,5.0,3.8,3.0,3.0
23,24.0,New Orleans Saints,16.0,260.0,508.0,51.2,2796.0,20.0,3.9,23.0,4.5,76.0,6.4,5.2,12.5,174.8,65.7,58.0,461.0,10.2,4.9,3.8,1.0,2.0
24,25.0,Cleveland Browns,16.0,222.0,414.0,53.6,2636.0,17.0,4.1,13.0,3.1,72.0,7.0,6.4,13.0,164.8,76.4,36.0,249.0,8.0,5.9,5.3,3.0,3.0
25,26.0,Indianapolis Colts,16.0,235.0,468.0,50.2,2567.0,15.0,3.2,20.0,4.3,80.0,6.0,4.7,12.0,160.4,61.8,35.0,244.0,7.0,5.1,3.9,1.0,1.0
26,27.0,Atlanta Falcons,16.0,254.0,462.0,55.0,2494.0,13.0,2.8,20.0,4.3,62.0,6.5,5.2,11.9,155.9,66.5,69.0,531.0,13.0,4.7,3.5,,
27,28.0,Los Angeles Rams,16.0,234.0,403.0,58.1,2463.0,16.0,4.0,14.0,3.5,64.0,7.1,6.4,12.3,153.9,78.9,57.0,409.0,12.4,5.4,4.7,2.0,1.0
28,,Avg Team,,282.5,515.1,54.8,3272.2,21.4,4.1,21.5,4.2,69.0,7.0,6.0,12.8,204.5,73.5,46.6,353.4,8.3,5.83,4.9,1.8,2.3
29,,League Total,,7911.0,14423.0,54.8,91622.0,598.0,4.1,602.0,4.2,99.0,7.0,6.0,12.8,204.5,73.5,1306.0,9896.0,8.3,5.83,4.9,49.0,64.0
30,,Avg Tm/G,,17.7,32.2,54.8,204.5,1.3,4.1,1.3,4.2,,7.0,6.0,12.8,204.5,73.5,2.9,22.1,8.3,5.83,4.9,,
