,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,New York Jets,14.0,172.0,347.0,49.6,2777.0,21.0,6.1,22.0,6.3,83.0,8.4,6.8,17.0,198.4,72.3,17.0,153.0,4.7,7.6,6.1,2.0,2.0
1,2.0,San Francisco 49ers,14.0,217.0,380.0,57.1,2735.0,27.0,7.1,24.0,6.3,81.0,7.6,6.2,13.3,195.4,78.7,22.0,153.0,5.5,6.8,5.5,2.0,1.0
2,3.0,Denver Broncos,14.0,201.0,384.0,52.3,2634.0,19.0,4.9,23.0,6.0,60.0,7.6,5.8,14.4,188.1,68.7,38.0,266.0,9.0,6.2,4.7,1.0,1.0
3,4.0,Minnesota Vikings,14.0,218.0,385.0,56.6,2523.0,19.0,4.9,13.0,3.4,76.0,7.1,6.5,12.5,180.2,81.2,26.0,203.0,6.3,6.1,5.6,4.0,3.0
4,5.0,New York Giants,14.0,206.0,344.0,59.9,2461.0,20.0,5.8,15.0,4.4,94.0,7.4,6.6,12.3,175.8,83.9,10.0,76.0,2.8,7.0,6.2,2.0,3.0
5,6.0,New Orleans Saints,14.0,230.0,449.0,51.2,2434.0,18.0,4.0,21.0,4.7,66.0,6.2,4.9,12.1,173.9,64.5,43.0,347.0,8.7,4.9,3.8,1.0,1.0
6,7.0,Oakland Raiders,14.0,198.0,370.0,53.5,2369.0,23.0,6.2,15.0,4.1,70.0,7.0,6.4,13.1,169.2,79.8,24.0,230.0,6.1,6.0,5.5,3.0,3.0
7,8.0,Dallas Cowboys,14.0,196.0,367.0,53.4,2342.0,16.0,4.4,23.0,6.3,55.0,7.0,5.1,13.2,167.3,64.3,31.0,238.0,7.8,5.9,4.1,,
8,9.0,Cincinnati Bengals,14.0,219.0,384.0,57.0,2321.0,10.0,2.6,11.0,2.9,65.0,6.5,5.8,11.5,165.8,73.6,24.0,192.0,5.9,5.7,5.0,2.0,2.0
9,10.0,San Diego Chargers,14.0,192.0,377.0,50.9,2304.0,15.0,4.0,28.0,7.4,62.0,6.7,4.1,13.1,164.6,54.6,23.0,212.0,5.8,5.8,3.4,2.0,1.0
10,11.0,Baltimore Colts,14.0,203.0,381.0,53.3,2293.0,15.0,3.9,12.0,3.1,63.0,6.6,5.9,12.3,163.8,73.9,25.0,210.0,6.2,5.6,5.1,1.0,1.0
