,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Seattle Seahawks,16.0,359.0,609.0,58.9,3959.0,26.0,4.3,21.0,3.4,61.0,6.9,6.2,11.7,247.4,79.7,36.0,228.0,5.6,6.1,5.5,4.0,5.0
1,2.0,Miami Dolphins,16.0,332.0,576.0,57.6,3792.0,16.0,2.8,12.0,2.1,55.0,6.8,6.5,11.9,237.0,79.2,22.0,153.0,3.7,6.3,6.0,1.0,3.0
2,3.0,Green Bay Packers,16.0,309.0,523.0,59.1,3705.0,35.0,6.7,16.0,3.1,74.0,7.4,7.4,12.6,231.6,91.9,26.0,191.0,4.7,6.7,6.7,,
3,4.0,Jacksonville Jaguars,16.0,313.0,504.0,62.1,3704.0,20.0,4.0,9.0,1.8,75.0,7.8,7.8,12.5,231.5,92.0,40.0,218.0,7.4,6.8,6.8,2.0,2.0
4,5.0,Baltimore Ravens,16.0,338.0,586.0,57.7,3702.0,25.0,4.3,16.0,2.7,92.0,6.7,6.3,11.6,231.4,80.9,37.0,227.0,5.9,5.9,5.6,1.0,2.0
5,6.0,Philadelphia Eagles,16.0,330.0,587.0,56.2,3647.0,22.0,3.7,16.0,2.7,72.0,6.8,6.4,12.1,227.9,78.5,64.0,362.0,9.8,5.6,5.2,5.0,4.0
6,7.0,New England Patriots,16.0,321.0,532.0,60.3,3550.0,31.0,5.8,15.0,2.8,76.0,7.2,7.1,11.9,221.9,89.9,30.0,258.0,5.3,6.3,6.2,0.0,1.0
7,8.0,Oakland Raiders,16.0,294.0,529.0,55.6,3514.0,29.0,5.5,10.0,1.9,76.0,7.5,7.7,13.4,219.6,89.9,58.0,430.0,9.9,6.0,6.2,0.0,1.0
8,9.0,Denver Broncos,16.0,287.0,513.0,55.9,3494.0,27.0,5.3,11.0,2.1,78.0,7.2,7.3,12.9,218.4,87.4,35.0,210.0,6.4,6.4,6.5,0.0,2.0
9,10.0,Arizona Cardinals,16.0,317.0,602.0,52.7,3458.0,19.0,3.2,22.0,3.7,70.0,6.6,5.6,12.5,216.1,68.6,78.0,495.0,11.5,5.1,4.2,4.0,4.0
10,11.0,Washington Redskins,16.0,283.0,547.0,51.7,3383.0,22.0,4.0,22.0,4.0,69.0,6.5,5.5,12.7,211.4,69.1,33.0,198.0,5.7,5.8,4.9,0.0,2.0
11,12.0,Detroit Lions,16.0,304.0,540.0,56.3,3334.0,19.0,3.5,17.0,3.1,79.0,6.7,6.0,11.9,208.4,75.4,41.0,271.0,7.1,5.7,5.1,3.0,3.0
12,13.0,Cincinnati Bengals,16.0,302.0,504.0,59.9,3316.0,21.0,4.2,9.0,1.8,77.0,7.1,7.2,11.9,207.3,88.3,46.0,287.0,8.4,6.0,6.1,1.0,1.0
13,14.0,Minnesota Vikings,16.0,319.0,540.0,59.1,3313.0,26.0,4.8,16.0,3.0,56.0,6.6,6.2,11.1,207.1,82.3,33.0,224.0,5.8,5.8,5.4,3.0,4.0
14,15.0,Chicago Bears,16.0,336.0,595.0,56.5,3244.0,14.0,2.4,22.0,3.7,78.0,5.9,4.7,10.4,202.8,66.1,43.0,257.0,6.7,5.1,4.0,2.0,2.0
15,16.0,New York Jets,16.0,319.0,564.0,56.6,3242.0,20.0,3.5,10.0,1.8,70.0,6.3,6.2,11.1,202.6,79.9,48.0,313.0,7.8,5.3,5.2,1.0,2.0
16,17.0,St. Louis Rams,16.0,271.0,526.0,51.5,3198.0,14.0,2.7,15.0,2.9,76.0,6.7,5.9,13.0,199.9,69.9,44.0,326.0,7.7,5.6,4.9,1.0,2.0
17,18.0,San Francisco 49ers,16.0,278.0,432.0,64.4,3143.0,20.0,4.6,11.0,2.5,82.0,7.9,7.7,12.3,196.4,93.6,44.0,289.0,9.2,6.6,6.4,2.0,2.0
18,19.0,Indianapolis Colts,16.0,317.0,523.0,60.6,3142.0,16.0,3.1,17.0,3.3,58.0,6.8,6.0,11.2,196.4,77.6,62.0,418.0,10.6,5.4,4.6,1.0,1.0
19,20.0,Dallas Cowboys,16.0,314.0,553.0,56.8,3141.0,19.0,3.4,12.0,2.2,64.0,6.2,6.0,11.0,196.3,77.8,39.0,313.0,6.6,5.3,5.0,3.0,3.0
20,21.0,San Diego Chargers,16.0,291.0,565.0,51.5,3089.0,12.0,2.1,21.0,3.7,72.0,6.2,4.9,11.9,193.1,62.2,51.0,386.0,8.3,5.0,3.9,,
21,22.0,Atlanta Falcons,16.0,273.0,484.0,56.4,3073.0,26.0,5.4,11.0,2.3,56.0,7.1,7.2,12.6,192.1,87.2,54.0,372.0,10.0,5.7,5.8,1.0,3.0
22,23.0,Pittsburgh Steelers,16.0,253.0,466.0,54.3,3063.0,22.0,4.7,19.0,4.1,69.0,6.9,6.0,12.7,191.4,74.8,20.0,152.0,4.1,6.3,5.4,4.0,5.0
23,24.0,Kansas City Chiefs,16.0,281.0,493.0,57.0,2893.0,20.0,4.1,10.0,2.0,55.0,6.3,6.2,11.1,180.8,81.1,32.0,236.0,6.1,5.5,5.4,3.0,4.0
24,25.0,Buffalo Bills,16.0,293.0,546.0,53.7,2875.0,14.0,2.6,25.0,4.6,77.0,5.9,4.3,11.0,179.7,60.8,46.0,338.0,7.8,4.9,3.4,2.0,5.0
25,26.0,Carolina Panthers,16.0,289.0,534.0,54.1,2845.0,17.0,3.2,24.0,4.5,59.0,5.9,4.5,10.9,177.8,63.7,44.0,311.0,7.6,4.9,3.6,1.0,1.0
26,27.0,New Orleans Saints,16.0,228.0,458.0,49.8,2584.0,13.0,2.8,33.0,7.2,89.0,6.3,3.7,12.7,161.5,49.4,50.0,317.0,9.8,5.1,2.7,3.0,4.0
27,28.0,New York Giants,16.0,249.0,474.0,52.5,2525.0,16.0,3.4,12.0,2.5,68.0,5.8,5.4,11.1,157.8,70.9,32.0,238.0,6.3,5.0,4.6,1.0,3.0
28,29.0,Tennessee Oilers,16.0,220.0,420.0,52.4,2505.0,15.0,3.6,13.0,3.1,55.0,6.4,5.8,12.3,156.6,71.6,32.0,199.0,7.1,5.5,4.9,1.0,1.0
29,30.0,Tampa Bay Buccaneers,16.0,224.0,404.0,55.4,2442.0,21.0,5.2,12.0,3.0,59.0,6.5,6.2,11.8,152.6,80.4,32.0,196.0,7.3,5.6,5.3,3.0,3.0
30,,Avg Team,,294.8,524.3,56.2,3229.2,20.6,3.9,16.0,3.0,70.0,6.7,6.1,11.9,201.8,77.2,41.7,280.4,7.4,5.7,5.2,1.8,2.5
31,,League Total,,8844.0,15729.0,56.2,96875.0,617.0,3.9,479.0,3.0,92.0,6.7,6.1,11.9,201.8,77.2,1252.0,8413.0,7.4,5.7,5.2,53.0,75.0
32,,Avg Tm/G,,18.4,32.8,56.2,201.8,1.3,3.9,1.0,3.0,,6.7,6.1,11.9,201.8,77.2,2.6,17.5,7.4,5.7,5.2,,
