,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Chicago Bears,12.0,208.0,429.0,48.5,3104.0,26.0,6.1,35.0,8.2,76.0,7.7,5.2,15.9,258.7,60.7,24.0,195.0,5.3,6.9,4.5,4.0,4.0
1,2.0,Los Angeles Rams,12.0,171.0,321.0,53.3,3047.0,15.0,4.7,23.0,7.2,80.0,9.9,7.6,18.6,253.9,73.5,17.0,133.0,5.0,9.0,6.8,1.0,0.0
2,3.0,Detroit Lions,12.0,215.0,395.0,54.4,2825.0,25.0,6.3,21.0,5.3,66.0,7.5,6.4,13.8,235.4,77.7,18.0,147.0,4.4,6.8,5.8,3.0,2.0
3,4.0,Philadelphia Eagles,12.0,206.0,401.0,51.4,2607.0,33.0,8.2,30.0,7.5,84.0,7.4,5.7,14.5,217.3,72.1,47.0,375.0,10.5,5.8,4.3,1.0,1.0
4,5.0,Cleveland Browns,12.0,174.0,295.0,59.0,2331.0,14.0,4.7,22.0,7.5,64.0,8.7,6.3,14.7,194.3,72.1,28.0,226.0,8.7,7.2,5.0,,
5,6.0,New York Giants,12.0,163.0,334.0,48.8,2326.0,27.0,8.1,22.0,6.6,83.0,7.4,6.0,15.1,193.8,73.0,18.0,141.0,5.1,6.6,5.3,,
6,7.0,San Francisco 49ers,12.0,187.0,340.0,55.0,2206.0,10.0,2.9,12.0,3.5,70.0,7.2,6.2,13.1,183.8,73.0,30.0,238.0,8.1,6.0,5.0,1.0,1.0
7,8.0,Pittsburgh Steelers,12.0,189.0,386.0,49.0,2173.0,15.0,3.9,26.0,6.7,78.0,6.0,3.8,12.3,181.1,52.8,19.0,148.0,4.7,5.4,3.2,2.0,2.0
8,9.0,Green Bay Packers,12.0,195.0,412.0,47.3,2159.0,14.0,3.4,19.0,4.6,82.0,6.0,4.6,12.6,179.9,58.5,37.0,295.0,8.2,4.8,3.5,,
9,10.0,Chicago Cardinals,12.0,148.0,349.0,42.4,1662.0,8.0,2.3,30.0,8.6,70.0,5.5,2.0,12.9,138.5,32.0,30.0,241.0,7.9,4.4,1.2,,
10,11.0,Baltimore Colts,12.0,163.0,313.0,52.1,1659.0,9.0,2.9,22.0,7.0,78.0,6.4,3.8,12.2,138.3,52.3,42.0,336.0,11.8,4.7,2.4,2.0,2.0
11,12.0,Washington Redskins,12.0,116.0,257.0,45.1,1494.0,15.0,5.8,32.0,12.5,80.0,7.1,2.6,15.6,124.5,49.0,40.0,319.0,13.5,5.0,1.2,,
12,,Avg Team,,177.9,352.7,50.4,2299.4,17.6,5.0,24.5,6.9,76.0,7.2,5.1,14.2,191.6,61.7,29.2,232.8,7.6,6.02,4.1,1.2,1.0
13,,League Total,,2135.0,4232.0,50.4,27593.0,211.0,5.0,294.0,6.9,84.0,7.2,5.1,14.2,191.6,61.7,350.0,2794.0,7.6,6.02,4.1,14.0,12.0
14,,Avg Tm/G,,14.8,29.4,50.4,191.6,1.5,5.0,2.0,6.9,,7.2,5.1,14.2,191.6,61.7,2.4,19.4,7.6,6.02,4.1,,
