,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Miami Dolphins,16.0,342.0,581.0,58.9,4353.0,27.0,4.6,18.0,3.1,80.0,7.9,7.4,13.3,272.1,86.4,30.0,211.0,4.9,7.1,6.7,3.0,3.0
1,2.0,San Francisco 49ers,16.0,354.0,524.0,67.6,4302.0,29.0,5.5,17.0,3.2,80.0,8.5,8.2,12.7,268.9,98.9,35.0,178.0,6.3,7.7,7.4,,
2,3.0,Houston Oilers,16.0,357.0,614.0,58.1,3866.0,23.0,3.7,25.0,4.1,80.0,6.8,5.7,11.6,241.6,74.2,43.0,279.0,6.5,5.9,4.9,1.0,1.0
3,4.0,Denver Broncos,16.0,350.0,553.0,63.3,3768.0,27.0,4.9,10.0,1.8,63.0,7.3,7.5,11.6,235.5,94.2,39.0,293.0,6.6,6.4,6.5,1.0,1.0
4,5.0,Los Angeles Raiders,16.0,281.0,495.0,56.8,3589.0,17.0,3.4,14.0,2.8,74.0,7.8,7.3,13.8,224.3,81.7,50.0,293.0,9.2,6.6,6.1,4.0,4.0
5,6.0,Atlanta Falcons,16.0,334.0,573.0,58.3,3520.0,28.0,4.9,25.0,4.4,98.0,6.6,5.6,11.3,220.0,76.3,40.0,267.0,6.5,5.7,4.8,2.0,2.0
6,7.0,Dallas Cowboys,16.0,317.0,475.0,66.7,3454.0,18.0,3.8,6.0,1.3,86.0,7.6,7.8,11.4,215.9,96.8,29.0,163.0,5.8,6.9,7.0,0.0,1.0
7,8.0,Indianapolis Colts,16.0,332.0,594.0,55.9,3417.0,10.0,1.7,15.0,2.5,72.0,6.1,5.3,10.9,213.6,69.2,29.0,206.0,4.7,5.5,4.7,2.0,4.0
8,9.0,Phoenix Cardinals,16.0,310.0,522.0,59.4,3404.0,21.0,4.0,20.0,3.8,65.0,7.0,6.0,11.7,212.8,78.0,33.0,231.0,5.9,6.1,5.3,1.0,1.0
9,10.0,New York Jets,16.0,294.0,489.0,60.1,3332.0,16.0,3.3,12.0,2.5,77.0,7.1,6.7,11.9,208.3,82.6,21.0,160.0,4.1,6.5,6.1,,
10,11.0,Buffalo Bills,16.0,304.0,497.0,61.2,3317.0,20.0,4.0,18.0,3.6,65.0,7.1,6.3,11.6,207.3,81.0,31.0,218.0,5.9,6.3,5.5,4.0,5.0
11,12.0,New England Patriots,16.0,289.0,566.0,51.1,3285.0,17.0,3.0,24.0,4.2,82.0,6.0,4.7,11.8,205.3,62.1,23.0,127.0,3.9,5.6,4.3,3.0,3.0
12,13.0,Pittsburgh Steelers,16.0,299.0,540.0,55.4,3232.0,16.0,3.0,12.0,2.2,71.0,6.7,6.3,12.1,202.0,76.7,48.0,374.0,8.2,5.5,5.1,2.0,2.0
