,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Chicago Bears,12.0,193.0,385.0,50.1,2930.0,24.0,6.2,30.0,7.8,81.0,7.9,5.7,15.8,244.2,65.2,16.0,125.0,4.0,7.3,5.1,0.0,0.0
1,2.0,Los Angeles Rams,12.0,192.0,366.0,52.5,2674.0,23.0,6.3,27.0,7.4,71.0,7.7,5.6,14.7,222.8,68.1,18.0,145.0,4.7,7.0,5.0,,
2,3.0,Washington Redskins,12.0,197.0,394.0,50.0,2531.0,22.0,5.6,29.0,7.4,76.0,7.1,5.0,14.3,210.9,61.5,36.0,285.0,8.4,5.9,3.9,,
3,4.0,Detroit Lions,12.0,178.0,399.0,44.6,1954.0,18.0,4.5,28.0,7.0,64.0,5.7,3.5,12.9,162.8,49.0,42.0,337.0,9.5,4.4,2.4,,
4,5.0,New York Giants,12.0,155.0,322.0,48.1,1924.0,17.0,5.3,23.0,7.1,85.0,6.7,4.5,13.9,160.3,57.9,29.0,233.0,8.3,5.5,3.5,,
5,6.0,Philadelphia Eagles,12.0,130.0,251.0,51.8,1824.0,18.0,7.2,14.0,5.6,75.0,7.6,6.5,14.7,152.0,77.6,11.0,85.0,4.2,7.0,5.9,,
6,7.0,New York Bulldogs,12.0,172.0,343.0,50.1,1647.0,10.0,2.9,23.0,6.7,69.0,5.9,3.5,11.8,137.3,50.2,47.0,378.0,12.1,4.2,2.1,,
7,8.0,Chicago Cardinals,12.0,138.0,307.0,45.0,1579.0,21.0,6.8,26.0,8.5,50.0,5.7,3.3,12.8,131.6,51.0,23.0,184.0,7.0,4.8,2.5,,
8,9.0,Pittsburgh Steelers,12.0,81.0,209.0,38.8,1203.0,10.0,4.8,18.0,8.6,63.0,6.3,3.3,16.2,100.3,40.6,13.0,107.0,5.9,5.4,2.7,,
9,10.0,Green Bay Packers,12.0,91.0,299.0,30.4,1058.0,5.0,1.7,29.0,9.7,50.0,4.3,0.3,14.2,88.2,11.4,29.0,233.0,8.8,3.2,-0.4,,
10,,Avg Team,,152.7,327.5,46.6,1932.4,16.8,5.1,24.7,7.5,68.0,6.5,4.2,14.0,161.0,53.9,26.4,211.2,7.5,5.46,3.3,0.0,0.0
11,,League Total,,1527.0,3275.0,46.6,19324.0,168.0,5.1,247.0,7.5,85.0,6.5,4.2,14.0,161.0,53.9,264.0,2112.0,7.5,5.46,3.3,0.0,0.0
12,,Avg Tm/G,,12.7,27.3,46.6,161.0,1.4,5.1,2.1,7.5,,6.5,4.2,14.0,161.0,53.9,2.2,17.6,7.5,5.46,3.3,,
