,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,San Diego Chargers,16.0,338.0,541.0,62.5,3915.0,24.0,4.4,25.0,4.6,65.0,7.6,6.5,12.2,244.7,81.6,31.0,223.0,5.4,6.8,5.7,1.0,1.0
1,2.0,Pittsburgh Steelers,16.0,272.0,492.0,55.3,3655.0,26.0,5.3,26.0,5.3,65.0,7.9,6.6,14.3,228.4,76.6,27.0,222.0,5.2,7.0,5.8,4.0,4.0
2,3.0,San Francisco 49ers,16.0,361.0,602.0,60.0,3641.0,18.0,3.0,21.0,3.5,50.0,6.2,5.3,10.4,227.6,73.5,17.0,119.0,2.7,5.9,4.9,1.0,1.0
3,4.0,Dallas Cowboys,16.0,287.0,503.0,57.1,3593.0,29.0,5.8,13.0,2.6,75.0,7.7,7.7,13.5,224.6,90.2,41.0,290.0,7.5,6.6,6.6,4.0,4.0
4,5.0,Seattle Seahawks,16.0,292.0,523.0,55.8,3590.0,20.0,3.8,18.0,3.4,65.0,7.2,6.5,13.0,224.4,77.2,23.0,201.0,4.2,6.6,5.8,2.0,3.0
5,6.0,Cleveland Browns,16.0,289.0,545.0,53.0,3491.0,28.0,5.1,27.0,5.0,74.0,7.0,5.8,13.3,218.2,72.1,43.0,347.0,7.3,5.9,4.8,5.0,7.0
6,7.0,Oakland Raiders,16.0,311.0,513.0,60.6,3411.0,27.0,5.3,23.0,4.5,66.0,7.2,6.3,11.9,213.2,81.6,36.0,293.0,6.6,6.2,5.3,1.0,1.0
7,8.0,New England Patriots,16.0,237.0,475.0,49.9,3218.0,30.0,6.3,23.0,4.8,63.0,7.6,6.7,15.2,201.1,76.1,49.0,382.0,9.4,6.1,5.3,2.0,2.0
8,9.0,Buffalo Bills,16.0,241.0,465.0,51.8,3216.0,14.0,3.0,15.0,3.2,84.0,7.7,6.9,15.0,201.0,74.2,43.0,387.0,8.5,6.3,5.6,2.0,3.0
9,10.0,Baltimore Colts,16.0,313.0,550.0,56.9,3172.0,18.0,3.3,19.0,3.5,67.0,6.5,5.6,11.4,198.3,73.1,52.0,403.0,8.6,5.3,4.4,2.0,2.0
10,11.0,New Orleans Saints,16.0,257.0,428.0,60.0,3151.0,16.0,3.7,22.0,5.1,85.0,7.7,6.1,12.8,196.9,75.2,17.0,140.0,3.8,7.1,5.6,,
