,Rk,Tm,G,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD
0,1.0,Chicago Bears,11.0,89.0,221.0,40.3,1965.0,16.0,7.2,19.0,8.6,85.0,8.9,6.5,22.1,178.6,61.0,0.0,0.0,0,8.9,6.5,,
1,2.0,Green Bay Packers,11.0,101.0,248.0,40.7,1871.0,14.0,5.6,15.0,6.0,92.0,7.5,6.0,18.5,170.1,61.1,0.0,0.0,0,7.5,6.0,,
2,3.0,Washington Redskins,11.0,117.0,201.0,58.2,1795.0,18.0,9.0,18.0,9.0,99.0,8.9,6.7,15.3,163.2,80.3,0.0,0.0,0,8.9,6.7,,
3,4.0,Philadelphia Eagles,11.0,119.0,267.0,44.6,1516.0,7.0,2.6,22.0,8.2,85.0,5.7,2.5,12.7,137.8,37.3,0.0,0.0,0,5.7,2.5,,
4,5.0,Cleveland Rams,11.0,127.0,253.0,50.2,1415.0,12.0,4.7,21.0,8.3,50.0,5.6,2.8,11.1,128.6,48.4,0.0,0.0,0,5.6,2.8,0.0,0.0
5,6.0,Detroit Lions,11.0,92.0,227.0,40.5,1357.0,7.0,3.1,20.0,8.8,0.0,6.0,2.6,14.8,123.4,34.3,0.0,0.0,0,6.0,2.6,,
6,7.0,Chicago Cardinals,11.0,85.0,247.0,34.4,1170.0,5.0,2.0,33.0,13.4,60.0,4.7,-0.9,13.8,106.4,17.7,0.0,0.0,0,4.7,-0.9,,
7,8.0,Pittsburgh Pirates,11.0,70.0,221.0,31.7,1084.0,8.0,3.6,34.0,15.4,30.0,4.9,-1.3,15.5,98.5,21.4,0.0,0.0,0,4.9,-1.3,0.0,0.0
8,9.0,Brooklyn Dodgers,11.0,77.0,176.0,43.8,1024.0,4.0,2.3,16.0,9.1,66.0,5.8,2.2,13.3,93.1,32.5,0.0,0.0,0,5.8,2.2,0.0,0.0
9,10.0,New York Giants,11.0,75.0,177.0,42.4,971.0,8.0,4.5,11.0,6.2,0.0,5.5,3.6,12.9,88.3,49.4,0.0,0.0,0,5.5,3.6,,
10,,Avg Team,,95.2,223.8,42.5,1416.8,9.9,4.4,20.9,9.3,57.0,6.3,3.0,14.9,128.8,39.7,0.0,0.0,0,6.33,3.0,0.0,0.0
11,,League Total,,952.0,2238.0,42.5,14168.0,99.0,4.4,209.0,9.3,99.0,6.3,3.0,14.9,128.8,39.7,0.0,0.0,0,6.33,3.0,0.0,0.0
12,,Avg Tm/G,,8.7,20.3,42.5,128.8,0.9,4.4,1.9,9.3,,6.3,3.0,14.9,128.8,39.7,0.0,0.0,0,6.33,3.0,,
